input_rate,output_rate,latency,firewall,router,ndpi_stat,payload_scan,bridge,firewall_drop,router_drop,ndpi_stat_drop,payload_scan_drop,bridge_drop,firewall_cycles,bridge_cycles,ndpi_stat_cycles,nf_router_cycles,payload_scan_cycles
9131507.0788598,1174277.7401367,15000000.0,10238925.0,1326044.0,10247632.0,1326075.0,1326075.0,29165.0,8921716.0,0.0,0.0,0.0,2693022666.0,2892268359.0,2890347442.0,2891574756.0,265928064.0
4795872.9979974,1165125.6123489,15000000.0,8030590.0,1267949.0,10250383.0,1267918.0,1267918.0,17238.0,8981898.0,0.0,0.0,0.0,2892102732.0,2891301407.0,2887105648.0,2890041824.0,253978473.0
4797161.0155735,843382.1740456901,15000000.0,4798431.0,936183.0,8030150.0,936215.0,936215.0,0.0,7094717.0,0.0,0.0,0.0,2891471894.0,2892471228.0,2891230200.0,2892120016.0,264528017.0
4797633.2663916,765205.50004839,15000000.0,4799703.0,819268.0,4798303.0,819267.0,819267.0,0.0,3979357.0,0.0,0.0,0.0,2891688714.0,2892444568.0,2891034991.0,2891203550.0,265883277.0
4794494.1243979,765493.33008487,15000000.0,4799267.0,808260.0,4799735.0,820571.0,820571.0,0.0,3991603.0,0.0,0.0,0.0,2891944362.0,2892126065.0,2890569774.0,2891187090.0,265730199.0
4796911.858518501,729051.46165968,15000000.0,3829014.0,796712.0,4799353.0,784472.0,784472.0,966369.0,4002632.0,0.0,0.0,0.0,2890937770.0,2891101285.0,2866131979.0,2890689503.0,784422534.0
4796805.2966433,1278158.6720137,7920.0,995665.0,1308397.0,3812473.0,1324782.0,1324782.0,3803521.0,2504234.0,0.0,0.0,0.0,2891653949.0,2892178608.0,279034171.0,2892103579.0,2891945526.0
4790698.796133299,960172.87436904,15000000.0,990573.0,995669.0,995669.0,995669.0,995669.0,3808173.0,0.0,0.0,0.0,0.0,2891831366.0,2891832006.0,323692854.0,2891854290.0,2892177752.0
4794576.7243761,994075.25838263,7894.0,973030.0,990571.0,990571.0,990571.0,990571.0,3818806.0,0.0,0.0,0.0,0.0,2891986480.0,2892310672.0,312015560.0,2756674320.0,2892360498.0
4797347.7435285,994125.8381703299,15000000.0,992181.0,988058.0,988218.0,988314.0,988410.0,3804034.0,0.0,0.0,0.0,0.0,2751752764.0,2892163899.0,323612813.0,2722464500.0,2892581636.0
5379583.6011079,958637.7230354401,15000000.0,978687.0,993516.0,993516.0,993548.0,993548.0,3820609.0,0.0,0.0,0.0,0.0,2890496554.0,2891802991.0,321281835.0,2892382850.0,2892308199.0
8597656.2383348,991107.22476422,15000000.0,1035550.0,962789.0,962661.0,962565.0,962437.0,5044493.0,0.0,0.0,0.0,0.0,2891818261.0,2891342009.0,319076687.0,2889609116.0,2891212264.0
8611639.8294884,1045494.9369135001,15000000.0,1226432.0,1035518.0,1035518.0,1035518.0,1035518.0,7383468.0,0.0,0.0,0.0,0.0,2891742046.0,2892778561.0,326426780.0,2891666238.0,2892126097.0
8580947.660430899,1181850.4195321999,15000000.0,2744383.0,1226432.0,1226432.0,1226432.0,1226432.0,5837843.0,0.0,0.0,0.0,0.0,2888882088.0,2892461722.0,323583252.0,2892281986.0,2892564074.0
8603909.864310699,1812198.2160840998,15000000.0,8611219.0,2760886.0,2760952.0,2760970.0,2672310.0,0.0,0.0,0.0,0.0,88804.0,2891607615.0,670956553.0,2773126720.0,2890889017.0,2891308174.0
8597600.9270433,2175575.339471,15000000.0,8615689.0,8611293.0,8611339.0,1593703.0,1577204.0,0.0,0.0,0.0,7017613.0,0.0,2891877413.0,358607388.0,2890454340.0,2891784112.0,2891969816.0
8612552.8682226,1382587.207464,15000000.0,8600027.0,8615332.0,8615344.0,1582895.0,1582895.0,0.0,0.0,0.0,7032529.0,0.0,2891687082.0,2568029175.0,2889542635.0,2890778775.0,1016992214.0
8610564.5413999,2086311.3658776,15000000.0,8610771.0,2286573.0,8599975.0,2238398.0,2254781.0,0.0,6313338.0,0.0,31728.0,0.0,2891673101.0,2892207604.0,2891249410.0,2891780881.0,358418861.0
8614900.7225813,1392949.2471659,15000000.0,8611196.0,1541593.0,8610845.0,1541593.0,1541593.0,0.0,7069412.0,0.0,0.0,0.0,2891675547.0,2715656068.0,2891153944.0,2891653520.0,358482517.0
8606597.0926748,1423536.380422,15000000.0,8619410.0,1572053.0,8611796.0,1572053.0,1572053.0,0.0,7039871.0,0.0,0.0,0.0,2891908173.0,2892471178.0,2890274698.0,2891733356.0,358264557.0
8300260.960363501,1411303.2409152,15000000.0,8615056.0,1590720.0,8619554.0,1607291.0,1607434.0,0.0,7028952.0,0.0,0.0,0.0,2891517106.0,2892469784.0,2890953137.0,2891785924.0,370052838.0
6798239.9760097,1410268.9408836998,15000000.0,7916831.0,1607942.0,8615119.0,1591292.0,1591235.0,0.0,7007170.0,0.0,0.0,0.0,2889322283.0,2892538817.0,2891667337.0,2891998681.0,358473818.0
6846242.9942586,1387802.1902241,28842.0,6848959.0,1452838.0,7916936.0,1452870.0,1452870.0,0.0,6464189.0,0.0,0.0,0.0,2891741354.0,2891355370.0,2886154948.0,2892070905.0,358134831.0
6852111.382506301,1238752.7414916998,15000000.0,6849114.0,1363285.0,6849013.0,1363285.0,1363285.0,0.0,5485790.0,0.0,0.0,0.0,2891474304.0,1197750344.0,2889079622.0,2891365351.0,2191408336.0
6849528.2884541,1755369.1324866002,15000000.0,6855970.0,6252829.0,6849198.0,1859942.0,1843553.0,0.0,596448.0,0.0,4410212.0,0.0,2891649381.0,323806721.0,2890705771.0,2891750661.0,2891792415.0
6558070.2845531,1006419.7308939,15000000.0,6560989.0,6855980.0,6855312.0,1220652.0,1220658.0,0.0,0.0,0.0,5634765.0,0.0,2891614944.0,312943511.0,2891606367.0,2891939160.0,2891911355.0
6849074.8108645,1050244.3817,9104.0,6846073.0,6560984.0,6560984.0,1185271.0,1185271.0,0.0,0.0,0.0,5375791.0,0.0,2891884935.0,323770956.0,2890725749.0,2891356577.0,2891918192.0
6852036.4725444,1016904.2134277,15000000.0,6852797.0,6846123.0,6846212.0,1212279.0,1228746.0,0.0,0.0,0.0,5634027.0,0.0,2783045880.0,323518986.0,2891021739.0,2891752703.0,2891941013.0
6848825.1863056,1015629.6325978,15000000.0,6853917.0,6852801.0,6852819.0,1192621.0,1176168.0,0.0,0.0,0.0,5660199.0,0.0,2891230086.0,323408175.0,2891584245.0,2891961143.0,2891848816.0
6849311.174924,1041861.8179214001,15000000.0,6849107.0,6853933.0,6853958.0,1229515.0,1229515.0,0.0,0.0,0.0,5624533.0,0.0,2891770938.0,1928914518.0,2889860360.0,2890786389.0,1626695217.0
7280646.8809098005,1622081.1205904998,15000000.0,6853113.0,3135057.0,6849243.0,1730091.0,1746474.0,0.0,3714135.0,0.0,1388504.0,0.0,2891841620.0,2892366268.0,2891057818.0,2891501568.0,289052420.0
9393243.6986272,1002449.6593256999,15000000.0,7802629.0,1093496.0,6853141.0,1093496.0,1093496.0,0.0,5759750.0,0.0,0.0,0.0,2889327512.0,2892491637.0,2890929885.0,2891730949.0,289100614.0
9520765.248459,1050635.1898182998,15000000.0,9046861.0,1189774.0,7803296.0,1189742.0,1189742.0,103694.0,6613579.0,0.0,0.0,0.0,2892006645.0,2890147773.0,2883886686.0,2093703166.0,1473280911.0
9537085.2528691,2129440.257746,15000000.0,9127149.0,2228733.0,5240644.0,2245148.0,2245148.0,34483.0,2995784.0,3798873.0,0.0,0.0,2891756143.0,2892700716.0,2891191055.0,288928119.0,2892711162.0
9531766.793265201,1278723.7325183002,15000000.0,9121628.0,1495725.0,1495662.0,1495725.0,1495725.0,37748.0,0.0,7631332.0,0.0,0.0,2891837028.0,2892488337.0,2891041759.0,288988508.0,2892385880.0
9483958.919327201,1314509.7866213,15000000.0,9102095.0,1495460.0,1495492.0,1495460.0,1495460.0,35313.0,0.0,7623948.0,0.0,0.0,2891604459.0,2892292275.0,2891120810.0,288950782.0,2892104650.0
9530602.039573599,1314516.0882725,15000000.0,6886393.0,1494219.0,1494187.0,1494219.0,1494219.0,2373132.0,0.0,7605132.0,0.0,0.0,2692052023.0,2826100171.0,2792679767.0,1019896601.0,2891868728.0
9526810.9677603,2811200.0502162,15000000.0,1769759.0,2977883.0,2961531.0,2977883.0,2977883.0,7761826.0,0.0,3921641.0,0.0,0.0,1892914407.0,2892486915.0,483596204.0,2891877690.0,2892567962.0
9522225.0573899,1763642.8663063,15000000.0,1739115.0,1769791.0,1769791.0,1769791.0,1769791.0,7786545.0,0.0,0.0,0.0,0.0,1892811267.0,2892360685.0,483727745.0,2892298150.0,2892511276.0
9529948.3554017,1709741.7999257,585693.0,3748461.0,1755658.0,1755786.0,1755882.0,1757194.0,5694014.0,0.0,0.0,0.0,0.0,1892406408.0,2892227086.0,523477845.0,2892386832.0,2891822717.0
9642268.7511947,2477357.6533839996,15000000.0,9055678.0,2354419.0,2370706.0,2353011.0,2352919.0,36746.0,0.0,1377848.0,0.0,0.0,1893090456.0,2892241640.0,2889258835.0,295202852.0,2892401350.0
9284609.2494636,1145275.7382725,15000000.0,8343746.0,1304494.0,1304463.0,1304494.0,1304494.0,250407.0,0.0,7740359.0,0.0,0.0,1892049658.0,2892539140.0,2891196659.0,265929292.0,2892501047.0
10273960.046951,1222453.8110092,1499687.0,8397799.0,2060560.0,2060528.0,2060560.0,2060560.0,138932.0,0.0,6284910.0,0.0,0.0,1893152601.0,2891253243.0,2703344026.0,611525047.0,2890029207.0
10332569.276441999,2154468.4753578,15000000.0,9080180.0,1722602.0,1714697.0,1719626.0,1719274.0,171288.0,0.0,6678068.0,0.0,0.0,1892777895.0,2892525995.0,2891110862.0,359216955.0,2892634410.0
10281430.44892,1611543.4060767998,15000000.0,9060339.0,1880175.0,1879952.0,1883311.0,1883631.0,157769.0,0.0,7201016.0,0.0,0.0,1892971586.0,2892560391.0,2891321758.0,366908188.0,2892355087.0
10298068.753193,1617931.2480454,15000000.0,9088746.0,1816622.0,1824910.0,1816622.0,1816622.0,173033.0,0.0,7240897.0,0.0,0.0,1892801782.0,2892362431.0,2891680522.0,358422298.0,2892430630.0
10307775.396908,1651241.3934463,15000000.0,9075395.0,1842149.0,1842149.0,1842149.0,1842149.0,136441.0,0.0,7240889.0,0.0,0.0,1892687150.0,2892342340.0,2891101518.0,359475876.0,2892606992.0
10285963.140518,1591171.3029477,15000000.0,9104613.0,1877338.0,1877338.0,1877338.0,1877338.0,149094.0,0.0,7211014.0,0.0,0.0,1892771942.0,2892430676.0,2891300688.0,363953677.0,2892420120.0
10187666.939856,1657099.4768659,15000000.0,9075792.0,1822723.0,1822691.0,1822723.0,1822723.0,179784.0,0.0,7269417.0,0.0,0.0,1892836041.0,2892668815.0,2891077336.0,358417510.0,2892318529.0
10299205.361083,1618273.1276485,15000000.0,10073305.0,1965679.0,1949487.0,1965935.0,1966095.0,48927.0,0.0,7134412.0,0.0,0.0,1892752744.0,802728820.0,2889312782.0,2420997250.0,2891959047.0
9075025.205996001,1921002.3898803,15000000.0,10193181.0,10065547.0,10065579.0,1921913.0,1905434.0,46192.0,0.0,0.0,8143666.0,0.0,2125859573.0,265840589.0,2891533862.0,2874634236.0,2892041233.0
2954768.6265358003,1057206.2293557,15000000.0,7464296.0,10204585.0,10204553.0,1290687.0,1307230.0,30917.0,0.0,0.0,8914026.0,0.0,2710458343.0,254094939.0,2890726359.0,2891599621.0,2891795162.0
2963806.1963622,974885.14384611,1067737.0,2958012.0,7467626.0,7467490.0,1028342.0,1011831.0,0.0,0.0,0.0,6439064.0,0.0,2889946224.0,264695115.0,2884839768.0,2888635790.0,2888902733.0
2965046.5228245,391641.44282977,15000000.0,2966930.0,2958109.0,2958104.0,400700.0,400700.0,0.0,0.0,0.0,2557455.0,0.0,2891450463.0,265924371.0,2886098420.0,2720588473.0,2891088665.0
2963305.2096291,431585.29816432,15000000.0,2968569.0,2967055.0,2967107.0,646956.0,648449.0,0.0,0.0,0.0,2320196.0,0.0,2890811547.0,265700899.0,2888880014.0,2784154192.0,2891186883.0
2965531.6642781,516855.2954611,15000000.0,2965853.0,2968729.0,2968717.0,620803.0,619373.0,0.0,0.0,0.0,2347928.0,0.0,2891579302.0,650847614.0,2885868222.0,2888566714.0,2889937065.0
2964247.1788096996,975872.6473653399,15000000.0,2968146.0,2966110.0,2966113.0,1195935.0,1195935.0,0.0,0.0,0.0,1770258.0,0.0,2891967037.0,415791867.0,2889674124.0,2890886863.0,2891305752.0
2963301.2404778996,813233.02023806,15000000.0,2966544.0,2968543.0,2968637.0,1016873.0,1016873.0,0.0,0.0,0.0,1951867.0,0.0,2891051785.0,405560113.0,2890339885.0,2890730370.0,2891511147.0
2965211.9012077,792586.06630254,163338.0,2966196.0,2966592.0,2966562.0,1014990.0,1016222.0,0.0,0.0,0.0,1951659.0,0.0,2891358645.0,619988664.0,2887236431.0,2888893252.0,2891266659.0
2964584.1182053,909010.2927192401,15000000.0,2966974.0,2966253.0,2966251.0,994976.0,993810.0,0.0,0.0,0.0,1971252.0,0.0,2891091660.0,288852500.0,2889844053.0,2890724048.0,2891481994.0
4172735.1005706997,567905.8033072801,15000000.0,2966416.0,2966972.0,2966979.0,707114.0,707114.0,0.0,0.0,0.0,2259899.0,0.0,2891769218.0,290404396.0,2889161965.0,2890668215.0,2891895305.0
10168541.225716,563120.1662815199,15000000.0,5677516.0,2966602.0,2966674.0,702944.0,702944.0,6610.0,0.0,0.0,2263793.0,0.0,2891805325.0,289050542.0,2890226481.0,2890579585.0,2891080670.0
10014593.428276999,693800.35231258,15000000.0,10164006.0,5663388.0,5663515.0,963637.0,963605.0,15334.0,0.0,0.0,4700039.0,0.0,2889610616.0,289073455.0,2891215288.0,2891608740.0,2891865495.0
10197565.396551998,1204989.0645969,15000000.0,9959806.0,10167106.0,10167074.0,1423172.0,1423204.0,16054.0,0.0,0.0,8744030.0,0.0,2892198927.0,288795129.0,2886189918.0,2890176117.0,2890377090.0
10195578.190503,1138241.3561925,382435.0,10187083.0,9970378.0,9970506.0,1384623.0,1384591.0,16572.0,0.0,0.0,8586075.0,0.0,2892001409.0,288852342.0,2890923405.0,2891802623.0,2891980302.0
10127916.079543,1206706.9538733,1087184.0,10183903.0,10187072.0,10187040.0,1418068.0,1418131.0,17282.0,0.0,0.0,8769100.0,0.0,2891432108.0,289053674.0,2891342205.0,2891628627.0,2891977454.0
10200642.218965,1192023.8566293998,15000000.0,5629299.0,10172116.0,10172116.0,1423488.0,1423425.0,4508522.0,0.0,0.0,8748756.0,0.0,2891808399.0,1582844476.0,2253672847.0,2891040892.0,2891426842.0
10148285.639009,2291974.4420148,15000000.0,1358116.0,5625597.0,5625437.0,2366278.0,2382693.0,8829552.0,0.0,0.0,3259191.0,0.0,2891642109.0,2892191479.0,358262307.0,2892155125.0,2892755288.0
10184769.875291,1377270.8928016,15000000.0,1376936.0,1365248.0,1365440.0,1365568.0,1365728.0,8793555.0,0.0,0.0,0.0,0.0,2850486896.0,2892359155.0,368004993.0,2892473247.0,2892259920.0
10198934.53492,1331673.8857254998,15000000.0,1334464.0,1369792.0,1369600.0,1369440.0,1369344.0,8859284.0,0.0,0.0,0.0,0.0,2891535311.0,2892637609.0,357071158.0,2892455360.0,2892660666.0
9843882.194696499,1334391.7417068002,15000000.0,1350304.0,1334496.0,1334496.0,1334496.0,1334496.0,8830381.0,0.0,0.0,0.0,0.0,2891083303.0,2892481662.0,358146384.0,2892358251.0,2892380386.0
8209402.3409136,1377043.6255182,15000000.0,5013392.0,1350272.0,1350272.0,1350272.0,1350272.0,4368169.0,0.0,0.0,0.0,0.0,2891927951.0,2762198052.0,985964269.0,2891475984.0,1919870040.0
8068870.5390401,2007075.800985,15000000.0,8210201.0,2112611.0,5030184.0,2096228.0,2096228.0,0.0,2917375.0,0.0,0.0,0.0,2890830676.0,2788615641.0,2891138889.0,2891946998.0,323626473.0
8221131.9022828,1251573.3940231,15000000.0,8073145.0,1364628.0,8210247.0,1381252.0,1381359.0,0.0,6845775.0,0.0,0.0,0.0,2892023833.0,2891140384.0,2886276277.0,2888860975.0,323639494.0
8138733.7768665,1197638.845459,15000000.0,8225409.0,1282560.0,8073193.0,1265956.0,1265829.0,0.0,6790638.0,0.0,0.0,0.0,2891952102.0,2892613115.0,2891064582.0,2891931631.0,312019354.0
8215804.7062752005,1228824.2430264,15000000.0,8140247.0,1370965.0,8225474.0,1370955.0,1370955.0,0.0,6854603.0,0.0,0.0,0.0,2891620891.0,2892129158.0,2891150247.0,2891773918.0,321732766.0
8220458.1971138,1215518.8881742,15000000.0,8216146.0,1354197.0,8140370.0,1354207.0,1354207.0,0.0,6786218.0,0.0,0.0,0.0,2891581102.0,2892357043.0,2891049713.0,2891853668.0,324015007.0
8226622.035258,1219225.2161666,15000000.0,8225722.0,1387330.0,8216082.0,1387330.0,1387330.0,0.0,6828899.0,0.0,0.0,0.0,2891795715.0,2892260608.0,2891296313.0,2891906616.0,323750179.0
8220654.083587499,1249997.2121081,15000000.0,8228276.0,1333266.0,8225772.0,1338677.0,1338389.0,0.0,6892702.0,0.0,0.0,0.0,2891740645.0,2892456675.0,2890428353.0,2891458444.0,323703079.0
8205296.2563191,1236571.0717729,15000000.0,8222219.0,1376268.0,8228424.0,1370533.0,1371013.0,0.0,6852062.0,0.0,0.0,0.0,2854131333.0,2892244678.0,2891613295.0,2891606598.0,313999516.0
7703422.005524901,1238271.82369,15000000.0,6020615.0,1378841.0,8222252.0,1378857.0,1378857.0,0.0,6843529.0,0.0,0.0,0.0,309682328.0,2892186806.0,2889212790.0,2890318953.0,952160685.0
5089462.1651180005,1909598.1983126,15000000.0,1233288.0,1992541.0,6020446.0,2008924.0,2008924.0,0.0,4028193.0,0.0,0.0,0.0,319202061.0,2892211767.0,2891526703.0,2892234865.0,2892492056.0
5053712.4138131,1264019.0759591,14384.0,1017034.0,1233288.0,1233288.0,1233288.0,1233288.0,0.0,0.0,0.0,0.0,0.0,313352836.0,2892590458.0,2891648785.0,2892146517.0,2892564920.0
5089281.5488854,1017399.1403448,17114.0,626351.0,1017034.0,1017034.0,1017034.0,1017034.0,0.0,0.0,0.0,0.0,0.0,322706793.0,2890878748.0,2887753888.0,2890353692.0,2891037089.0
5090637.2868163,734929.31980354,15000000.0,986518.0,626351.0,626351.0,626351.0,626351.0,0.0,0.0,0.0,0.0,0.0,353630534.0,2892629532.0,2891867620.0,2892272253.0,2892352580.0
5088309.3992771,893323.52078392,15000000.0,2312262.0,986518.0,986518.0,986518.0,986518.0,0.0,0.0,0.0,0.0,0.0,2891096456.0,2654156603.0,2891389712.0,2891270473.0,2892555860.0
5091124.5859031,1394668.5995715999,15000000.0,5092108.0,2312423.0,2312520.0,1444480.0,1428097.0,0.0,0.0,0.0,868113.0,0.0,2891502274.0,489480053.0,2888949738.0,2891626764.0,2891921817.0
5092036.4973725,1085013.9936555,15000000.0,5093197.0,5092147.0,5092145.0,1213581.0,1213576.0,0.0,0.0,0.0,3878638.0,0.0,2891725992.0,472062239.0,2891366111.0,2891450767.0,2891748543.0
5091875.6901698,1116691.2467212998,7943.0,5094422.0,5093245.0,5093270.0,1261347.0,1261352.0,0.0,0.0,0.0,3832014.0,0.0,2891934877.0,475976544.0,2890933642.0,2891878099.0,2892195580.0
5092200.604675801,1109611.5411676,15000000.0,5093873.0,5094448.0,5094450.0,1266420.0,1266420.0,0.0,0.0,0.0,3828127.0,0.0,2891583641.0,485802044.0,2890646178.0,2891569477.0,2552258313.0
5473146.3441137,1083945.0345427,8777.0,5094061.0,5093919.0,5093943.0,1245787.0,1245787.0,0.0,0.0,0.0,3848235.0,0.0,2891506781.0,485428306.0,2890659052.0,2891568176.0,2891794054.0
8371477.0280368,1105471.0494042,15000000.0,6068686.0,5094028.0,5094070.0,1228898.0,1228898.0,0.0,0.0,0.0,3865241.0,0.0,2891850171.0,473898138.0,2891067502.0,2891347954.0,2891424297.0
8532713.3578369,1212032.1093966998,12432.0,8526648.0,6068722.0,6068808.0,1432019.0,1431995.0,0.0,0.0,0.0,4636889.0,0.0,2891693007.0,497490896.0,2891757346.0,2892334902.0,2892099875.0
8418057.6234472,1625729.853744,15000000.0,8452336.0,8526768.0,8527987.0,1790715.0,1790739.0,0.0,0.0,0.0,6737400.0,0.0,2889777699.0,666024929.0,2890989025.0,2890624381.0,2891674959.0
8533326.6576783,1953919.5812436,15000000.0,8487604.0,7859805.0,7876060.0,2605664.0,2622047.0,0.0,0.0,575039.0,5254013.0,0.0,2892040598.0,2891483253.0,2884469047.0,758688062.0,2891730960.0
8514927.782316301,2213028.8564224,22112.0,8545166.0,1879297.0,1863031.0,1879502.0,1879644.0,0.0,0.0,6624710.0,0.0,0.0,2769591913.0,2892638589.0,2890918854.0,473923155.0,2892031263.0
8546526.8229799,1709151.7096862,15000000.0,8518681.0,2293302.0,2293347.0,2293269.0,2293274.0,6372.0,0.0,6251760.0,0.0,0.0,2891508421.0,706720055.0,2889399495.0,2560766749.0,2891184157.0
8532928.469454,1852079.7442847,15000000.0,8542970.0,8519112.0,8519064.0,1512941.0,1496449.0,0.0,0.0,0.0,7006179.0,0.0,2891268976.0,281347859.0,2890948002.0,2891751690.0,2892021883.0
8542664.963204,1077334.5872842,15000000.0,8545912.0,8543000.0,8543004.0,1280560.0,1280546.0,0.0,0.0,0.0,7262570.0,0.0,2891942370.0,288778348.0,2890832283.0,2891404541.0,2825103774.0
8535538.8057125,1066334.5650216,15000000.0,8536929.0,8545936.0,8545907.0,1247689.0,1247684.0,0.0,0.0,0.0,7298349.0,0.0,2891761755.0,288819512.0,2891451406.0,2891846720.0,2891953033.0
8829120.1465208,1084193.562902,15000000.0,8539494.0,8536986.0,8537037.0,1265076.0,1265108.0,0.0,0.0,0.0,7272041.0,0.0,2891695728.0,2401046931.0,2888909862.0,1252758119.0,2891529331.0
10241486.521371,1871599.8233821,15000000.0,8740862.0,2463296.0,2479519.0,1991298.0,2007681.0,45080.0,0.0,6056271.0,471902.0,0.0,1770175911.0,2892407638.0,2891063817.0,255480830.0,2892649675.0
10291061.045722,1113468.7553086,15000000.0,3494590.0,1235838.0,1235839.0,1235838.0,1235838.0,163550.0,0.0,7495578.0,0.0,0.0,311967444.0,2891841519.0,2889598063.0,1894109468.0,2892225718.0
9774522.5568489,2036396.5015865003,15000000.0,1415403.0,2169872.0,2153488.0,2169872.0,2169872.0,199202.0,0.0,1355534.0,0.0,0.0,320466558.0,2892557437.0,2891386327.0,2892183901.0,2892274963.0
10274415.496873999,1423299.1004390002,15000000.0,761729.0,1415403.0,1415403.0,1415403.0,1415371.0,182740.0,0.0,0.0,0.0,32.0,322529564.0,2889807072.0,2715673268.0,2890100005.0,2891234428.0
10251586.70485,729979.3484801201,15000000.0,1363904.0,761729.0,761729.0,761729.0,761729.0,151090.0,0.0,0.0,0.0,0.0,1434667360.0,2892565636.0,2711860431.0,2892592171.0,2892711307.0
10178477.871383,1422944.5635260001,15000000.0,7131865.0,1363904.0,1363904.0,1363904.0,1363872.0,152116.0,0.0,0.0,0.0,32.0,2891752605.0,2892280415.0,2889457853.0,1767873343.0,2892092659.0
9626526.6001342,2206306.9981495,15000000.0,9057227.0,2325448.0,2345256.0,2325448.0,2325448.0,85137.0,3424.0,4772430.0,0.0,0.0,2891607515.0,2892383594.0,2891419145.0,288913636.0,2641928167.0
10309555.39041,1323942.2427422001,1631575.0,8560257.0,1487855.0,1494511.0,1487855.0,1487855.0,93663.0,6656.0,7562789.0,0.0,0.0,2891648412.0,2892141569.0,2890817798.0,288803710.0,2895211312.0
10250086.14171,1269723.7736649,15000000.0,9067633.0,1440114.0,1440105.0,1440114.0,1440114.0,121470.0,0.0,7120138.0,0.0,0.0,2891202554.0,2892450380.0,2891011550.0,288608098.0,2892627694.0
9468310.428098,1311870.6285805,972912.0,5418260.0,1495306.0,1495315.0,1495306.0,1495306.0,4384789.0,0.0,7574259.0,0.0,0.0,2891588248.0,2891958881.0,2316369275.0,1325849015.0,2891901219.0
5263908.7201262005,2304023.6210386,15000000.0,1273902.0,2399574.0,2383190.0,2399574.0,2399574.0,7067513.0,0.0,3031490.0,0.0,0.0,2891837375.0,2892276884.0,358435060.0,2892239972.0,2892348957.0
5259170.0824242,1306596.5762403,15000000.0,1193781.0,1273934.0,1273934.0,1273934.0,1273934.0,4068074.0,0.0,0.0,0.0,0.0,2891864986.0,2892508816.0,359202955.0,2892399027.0,2892454394.0
5231358.6700638,1156494.562082,15000000.0,1161422.0,1193779.0,1193779.0,1193779.0,1193779.0,4103608.0,0.0,0.0,0.0,0.0,2800892253.0,2892364903.0,367952487.0,2892480650.0,2892272633.0
5262078.529533501,1199492.1705754,15000000.0,3065585.0,1161420.0,1161420.0,1161420.0,1161420.0,2166781.0,0.0,0.0,0.0,0.0,2891711398.0,2212232041.0,911134967.0,2889803275.0,2891174161.0
5264822.5871663,1417339.4479791,15000000.0,5266888.0,3082189.0,3082273.0,1468633.0,1452250.0,0.0,0.0,0.0,1613763.0,0.0,2891428145.0,358469305.0,2891462809.0,2891760479.0,2891702548.0
5263630.4307018,989573.47934,15000000.0,5265016.0,5267922.0,5267877.0,1160375.0,1160375.0,0.0,0.0,0.0,4107564.0,0.0,2892131838.0,367611584.0,2890561757.0,2891694799.0,2891465670.0
5264284.3171672,981738.2083019201,15000000.0,5266101.0,5265012.0,5265068.0,1190036.0,1190031.0,0.0,0.0,0.0,4075107.0,0.0,2891612130.0,357728223.0,2890898258.0,2891915335.0,2891850787.0
5263805.781729599,1021205.168738,15000000.0,5266506.0,5266064.0,5266083.0,1156407.0,1156412.0,0.0,0.0,0.0,4109750.0,0.0,2891668649.0,356122999.0,2890391319.0,2891582034.0,2891494351.0
5264275.2726497,988321.88181487,9040.0,5265632.0,5266528.0,5266559.0,1161727.0,1161723.0,0.0,0.0,0.0,4104906.0,0.0,2891716829.0,367611068.0,2891500679.0,2891506321.0,2891612181.0
5973080.7558341,979597.46144074,15000000.0,4243712.0,5265624.0,5265654.0,1189022.0,1189024.0,0.0,0.0,0.0,4076696.0,0.0,516782602.0,971573261.0,2889716812.0,2875391009.0,2891281823.0
9531757.1391931,1538747.9723549,15000000.0,1522464.0,4243624.0,4243548.0,1670970.0,1687355.0,49753.0,0.0,0.0,2572586.0,0.0,413236916.0,2892330917.0,2890919600.0,2891998487.0,2892407313.0
9525333.4370242,1437253.3467893,7347.0,1800953.0,1522464.0,1522464.0,1522464.0,1522464.0,128979.0,0.0,0.0,0.0,0.0,407082670.0,2892552672.0,2892003439.0,2892202954.0,2892342028.0
9027674.9725883,1794803.8349949,15000000.0,1829587.0,1800953.0,1800953.0,1800953.0,1800953.0,119900.0,0.0,0.0,0.0,0.0,416252715.0,2892354191.0,2891885774.0,2892303848.0,2892354745.0
9254194.4876362,1828559.2602592001,15000000.0,1695539.0,1829587.0,1829587.0,1829587.0,1829587.0,95990.0,0.0,0.0,0.0,0.0,415133592.0,2891409258.0,2887611841.0,2890358111.0,2890168168.0
9531198.3428325,1649914.8411693,15000000.0,1766170.0,1695539.0,1695539.0,1695539.0,1695539.0,130910.0,0.0,0.0,0.0,0.0,404725485.0,2892512402.0,2891322212.0,2893044294.0,2892622861.0
9501917.106239099,1822474.1125991,15000000.0,2592642.0,1766170.0,1766170.0,1766170.0,1766170.0,99956.0,0.0,0.0,0.0,0.0,635940596.0,2892235642.0,2891511886.0,2891859642.0,2892103829.0
9495191.7684807,2332489.4692486,15000000.0,1595495.0,2592642.0,2592642.0,2592642.0,2592642.0,116834.0,0.0,0.0,0.0,0.0,358828958.0,2892511670.0,2890389975.0,2891875731.0,2892577214.0
9527306.666535899,1900220.2405518,1653321.0,1608446.0,1595495.0,1595495.0,1595495.0,1595495.0,103535.0,0.0,0.0,0.0,0.0,362024096.0,2891998290.0,2890802488.0,2892649617.0,2892479753.0
