skt-0_PCIRdCur-total,skt-0_RFO-total,skt-0_CRd-total,skt-0_DRd-total,skt-0_ItoM-total,skt-0_PRd-total,skt-0_WiL-total,skt-0_PCIRdCur-miss,skt-0_RFO-miss,skt-0_CRd-miss,skt-0_DRd-miss,skt-0_ItoM-miss,skt-0_PRd-miss,skt-0_WiL-miss,skt-0_PCIRdCur-hit,skt-0_RFO-hit,skt-0_CRd-hit,skt-0_DRd-hit,skt-0_ItoM-hit,skt-0_PRd-hit,skt-0_WiL-hit,skt-1_PCIRdCur-total,skt-1_RFO-total,skt-1_CRd-total,skt-1_DRd-total,skt-1_ItoM-total,skt-1_PRd-total,skt-1_WiL-total,skt-1_PCIRdCur-miss,skt-1_RFO-miss,skt-1_CRd-miss,skt-1_DRd-miss,skt-1_ItoM-miss,skt-1_PRd-miss,skt-1_WiL-miss,skt-1_PCIRdCur-hit,skt-1_RFO-hit,skt-1_CRd-hit,skt-1_DRd-hit,skt-1_ItoM-hit,skt-1_PRd-hit,skt-1_WiL-hit
23177728,5988150,2709756,179466476,15337308,0,953526,46620,976780,60032,457128,7223664,140,929922,23131108,5011370,2649724,179009348,8113644,0,23604,21420714,232106,5536118,15892786,0,53004,312676,11735906,0,56,11536,0,52654,309022,9684808,232106,5536062,15881250,0,350,3654
23163700,5979414,2921926,181477198,15331078,0,951944,42756,976262,29806,469000,7116746,140,923650,23120944,5003152,2892120,181008198,8214332,0,28294,21429744,232694,5505570,16121028,0,52962,313880,11619818,0,154,37996,0,52486,306684,9809926,232694,5505416,16083032,0,476,7196
23206960,6021036,2627968,182779254,15330406,0,960022,43904,966742,36778,454076,7078806,140,924700,23163056,5054294,2591190,182325178,8251600,0,35322,21430444,233464,5553520,16530262,0,52836,312270,11593666,0,252,48454,0,52416,307328,9836778,233464,5553268,16481808,0,420,4942
22770244,5968102,2993298,178938018,15447418,0,956046,40068,1018290,34090,480984,7196196,140,931014,22730176,4949812,2959208,178457034,8251222,0,25032,21328356,231420,5409656,16306906,0,53004,314020,11740918,0,140,121002,0,52752,308532,9587438,231420,5409516,16185904,0,252,5488
22592304,5982242,2192512,182370230,15427734,0,957992,69482,1010310,45444,451066,7063826,112,935200,22522822,4971932,2147068,181919164,8363908,0,22792,21086492,233898,5066306,16396436,0,53018,313138,11550126,0,140,38654,0,52584,307916,9536366,233898,5066166,16357782,0,434,5222
22715868,5975592,2435076,182515956,15437226,0,957362,74494,1011654,41132,486220,7058170,140,923020,22641374,4963938,2393944,182029736,8379056,0,34342,21115864,231504,4934034,16477552,0,52892,313418,11468772,0,378,27006,0,52360,307566,9647092,231504,4933656,16450546,0,532,5852
22755292,6017970,5865846,167859272,15516494,0,915684,77406,991284,77840,2906260,9238040,140,887894,22677886,5026686,5788006,164953012,6278454,0,27790,21120316,232890,16059302,18591636,0,52850,309820,11395146,0,2940,2429196,0,52318,307370,9725170,232890,16056362,16162440,0,532,2450
22401162,5914146,2478490,183141812,15428742,0,944272,76832,1083964,39676,480298,7116984,140,924588,22324330,4830182,2438814,182661514,8311758,0,19684,21086968,230720,4858518,16677108,0,52990,310534,12568430,0,3262,67424,0,52360,307608,8518538,230720,4855256,16609684,0,630,2926
22752184,5994758,1644216,184419606,15490762,0,933590,72520,1011304,64680,481642,6982542,140,942074,22679664,4983454,1579536,183937964,8508220,0,0,21120750,232512,4499600,16925342,0,52948,307132,11977756,0,2996,85848,0,52388,311822,9142994,232512,4496604,16839494,0,560,0
22674274,5989074,1830892,183485666,15507408,140,937454,72702,1032136,61796,571508,7133000,140,945154,22601572,4956938,1769096,182914158,8374408,0,0,21099526,231882,2651516,16395680,0,52388,309204,12002578,0,4130,161574,0,52598,310912,9096948,231882,2647386,16234106,0,0,0
22689744,5985728,1605506,184460248,15498686,112,939372,69804,1016442,69636,462434,7040754,140,948738,22619940,4969286,1535870,183997814,8457932,0,0,21114058,232134,4601604,15877736,0,52542,308476,11738216,0,2828,33852,0,52458,310940,9375842,232134,4598776,15843884,0,84,0
22798692,5936224,1834504,184812306,15478960,140,941654,58506,990752,42154,506114,7045318,140,945826,22740186,4945472,1792350,184306192,8433642,0,0,21221914,229838,4366530,16061136,0,52486,309554,11495862,0,2772,74312,0,52332,312088,9726052,229838,4363758,15986824,0,154,0
22714342,6039796,1620304,184406600,15380708,140,936656,50190,965566,51618,566818,7093758,0,954940,22664152,5074230,1568686,183839782,8286950,140,0,21206388,234570,4506754,16213708,0,52388,308756,11495904,0,2926,88634,0,52906,312592,9710484,234570,4503828,16125074,0,0,0
22570086,6030892,1519210,184668484,15333332,140,937930,50106,981372,54460,507556,7129878,0,957390,22519980,5049520,1464750,184160928,8203454,140,0,21158354,233170,4374762,15851850,0,52010,309134,11691218,0,3122,44674,0,53018,312382,9467136,233170,4371640,15807176,0,0,0
22453382,6004740,1638630,184250808,15375808,140,939554,43414,1029266,45542,471310,7052304,0,957348,22409968,4975474,1593088,183779498,8323504,140,0,21209454,234206,4533256,16371152,0,52206,310282,11509260,0,2338,56308,0,53074,312312,9700194,234206,4530918,16314844,0,0,0
22893948,5987086,1777314,180978700,15367352,140,930748,39438,1009218,40180,576912,7215222,0,956914,22854510,4977868,1737134,180401788,8152130,140,0,21541072,232876,4293254,16026766,0,52108,308882,11637696,0,2870,69384,0,52738,311962,9903376,232876,4290384,15957382,0,0,0
23033724,5984902,1727782,182716296,15537452,112,886046,43218,1006012,29288,460670,8226428,0,899346,22990506,4978890,1698494,182255626,7311024,112,0,21546462,232750,4511556,15888390,0,51940,309666,11347490,0,2618,36792,0,52934,313082,10198972,232750,4508938,15851598,0,0,0
22970836,5959310,1749580,180963370,15374996,140,927948,53018,1088822,23058,474684,7221914,0,959280,22917818,4870488,1726522,180488686,8153082,140,0,21535976,232218,4299092,15926190,0,52052,309120,12481840,0,3276,78120,0,52990,313488,9054136,232218,4295816,15848070,0,0,0
23067926,5965064,1893710,181112960,15366148,140,959168,40516,986524,50512,464562,7161882,0,925386,23027410,4978540,1843198,180648398,8204266,140,33782,21538090,233282,4534474,16100224,0,52248,313474,11783954,0,3738,41706,0,53270,309890,9754136,233282,4530736,16058518,0,0,3584
22599668,5965960,1946686,183115450,15362592,140,947646,23366,1010310,23408,482328,7137788,0,938630,22576302,4955650,1923278,182633122,8224804,140,9016,21531174,231490,4380362,16358958,0,52164,312592,11627070,0,2492,118762,0,53074,308084,9904104,231490,4377870,16240196,0,0,4508
22627444,6028904,1610574,183411508,15371062,140,943096,17472,965552,24038,468958,7106750,0,942200,22609972,5063352,1586536,182942550,8264312,140,896,21523334,234738,4442998,15990772,0,52444,312046,11540130,0,2492,33278,0,53186,309582,9983204,234738,4440506,15957494,0,0,2464
23094568,5918108,2047864,181217498,15362942,0,930370,37646,1022672,25858,483000,7167006,140,937958,23056922,4895436,2022006,180734498,8195936,0,0,21535150,232708,4462136,16309132,0,52878,311948,11494336,0,2324,76398,0,52206,310324,10040814,232708,4459812,16232734,0,672,1624
23035110,5591964,1610406,180142424,15383606,0,942718,13678,1017870,4956,461090,7136766,140,930062,23021432,4574094,1605450,179681334,8246840,0,12656,21537418,219828,4874828,17116064,0,52710,312284,11342646,0,112,103390,0,52682,308154,10194772,219828,4874716,17012674,0,28,4130
22420790,5818484,2001804,179209338,15370474,0,936082,6160,1001084,5852,484624,7158116,140,937902,22414630,4817400,1995952,178724714,8212358,0,0,21538370,229110,4651752,16576112,0,52766,311220,11594422,0,70,25354,0,52458,308672,9943948,229110,4651682,16550758,0,308,2548
22353968,5891340,1859466,181311620,15512686,0,924154,882,971138,17220,471534,7126140,140,939134,22353086,4920202,1842246,180840086,8386546,0,0,21539392,231784,4776114,16741438,0,52948,311052,11345166,0,0,45920,0,52220,309302,10194226,231784,4776114,16695518,0,728,1750
22219456,5823874,1951572,181116978,15517600,0,939638,3710,1031996,8358,450156,7054012,140,936236,22215746,4791878,1943214,180666822,8463588,0,3402,21288036,230496,4740498,17256610,0,53102,310828,11514846,0,0,71946,0,52304,308280,9773190,230496,4740498,17184664,0,798,2548
22270206,5816552,1757644,181022954,15502060,0,775824,2450,1056888,9198,464058,7097286,140,771260,22267756,4759664,1748446,180558896,8404774,0,4564,21350882,230202,4648532,17016300,0,53158,309120,11617298,0,70,23814,0,51954,307034,9733584,230202,4648462,16992486,0,1204,2086
22235724,5689166,2046464,181750198,15494192,0,889658,3290,1155378,12698,437612,7204442,140,926226,22232434,4533788,2033766,181312586,8289750,0,0,21333732,230524,4464194,16273446,0,52948,304962,12861478,0,350,315952,0,52136,309568,8472254,230524,4463844,15957494,0,812,0
22907668,5754070,1641206,181878802,15510824,0,902538,1358,1058792,9898,449596,7187866,140,927794,22906310,4695278,1631308,181429206,8322958,0,0,21298018,230888,4595542,16448558,0,53046,303996,12074062,0,14,28924,0,52458,309232,9223956,230888,4595528,16419634,0,588,0
22416716,5858090,1977220,182818790,15483692,0,907046,630,980280,5166,460292,7051618,140,933408,22416086,4877810,1972054,182358498,8432074,0,0,21303422,229754,4626846,16174914,0,52892,305270,11959276,0,336,56420,0,52458,309036,9344146,229754,4626510,16118494,0,434,0
22542394,5847996,1750476,183200640,15495620,140,892738,490,987574,84672,479192,7147126,112,951034,22541904,4860422,1665804,182721448,8348494,28,0,21310464,231336,4613840,16220820,0,52542,305396,11746714,0,252,24248,0,52304,311920,9563750,231336,4613588,16196572,0,238,0
22596952,5824070,1794044,183949178,15518202,140,898142,728,982870,13580,467880,7086730,140,949732,22596224,4841200,1780464,183481298,8431472,0,0,21318878,230958,4365704,16405158,0,52416,305270,11759510,0,2478,56966,0,52388,312970,9559368,230958,4363226,16348192,0,28,0
23054346,5776792,1696436,183372210,15486912,140,916916,3682,985390,18536,458010,7154098,140,955570,23050664,4791402,1677900,182914200,8332814,0,0,21309694,231980,4714794,16657998,0,52696,306572,11679234,0,2996,94402,0,52346,311990,9630460,231980,4711798,16563596,0,350,0
22745016,5868772,1944460,185103968,15313354,140,907998,742,959742,105714,449792,7144676,0,935102,22744274,4909030,1838746,184654176,8168678,140,0,21295610,233366,4368546,15746108,0,52528,306348,11606644,0,4032,24136,0,53032,313362,9688966,233366,4364514,15721972,0,0,0
22846320,5878824,1676640,182767900,15375276,112,915082,504,951272,55496,549976,7129836,0,944468,22845816,4927552,1621144,182217924,8245440,112,0,21322196,235116,4565316,16685816,0,52318,304150,11430818,0,2996,78904,0,52892,311906,9891378,235116,4562320,16606912,0,0,0
22982932,5906642,1561378,184559816,15381072,140,924588,1092,942872,17962,527618,7122836,0,947548,22981840,4963770,1543416,184032198,8258236,140,0,21343182,234752,4444468,16186212,0,52346,307342,11512550,0,5810,108402,0,52934,310940,9830632,234752,4438658,16077810,0,0,0
22952636,5943294,1620150,183917552,15369032,140,665140,812,935886,105462,565628,7135072,0,919632,22951824,5007408,1514688,183351924,8233960,140,0,21309694,234192,4497066,16499644,0,52388,311010,11607876,0,19810,119126,0,53172,310912,9701818,234192,4477256,16380518,0,0,98
22769922,5600112,1848784,178841698,15290128,140,922992,154644,1244614,13048,530054,7439418,0,928088,22615278,4355498,1835736,178311644,7850710,140,0,21374500,234318,4341022,16097914,0,52346,307300,13257930,0,28168,187950,0,53284,309974,8116570,234318,4312854,15909964,0,0,0
23166976,5684784,1630328,179391170,15307348,140,922768,9352,985586,23590,554022,7212380,0,934514,23157624,4699198,1606738,178837148,8094968,140,0,21417872,234948,4394936,16946930,0,52556,307300,12132610,0,4410,124936,0,53326,309946,9285262,234948,4390526,16821994,0,0,0
23329376,5691420,1812020,180367936,15331610,140,940100,15050,949326,92932,569184,7222390,0,899346,23314326,4742094,1719088,179798752,8109220,140,40754,21425978,235130,4406752,16002378,0,53018,313460,11925970,0,22974,66766,0,53144,305760,9500008,235130,4383778,15935612,0,0,7700
23321928,5687080,1604120,181005748,15305220,140,947870,18116,950516,26054,551530,7177338,0,906038,23303812,4736564,1578066,180454218,8127882,140,41832,21444682,233982,4432624,16671984,0,52976,314384,11513460,0,3136,51226,0,53060,303884,9931222,233982,4429488,16620758,0,0,10500
23185344,5690832,1888852,182510986,15237138,140,950502,22890,939330,19670,521234,7192878,0,912184,23162454,4751502,1869182,181989752,8044260,140,38318,21285768,234388,4472776,16155188,0,52934,311262,11451860,0,5964,165256,0,52920,305130,9833908,234388,4466812,15989932,0,14,6132
23161124,5908896,1703128,180796616,15308510,0,949046,27356,934780,30996,557676,7127246,140,895384,23133768,4974116,1672132,180238940,8181264,0,53662,21325612,235312,4647454,17230612,0,53382,311836,11581178,0,7112,152152,0,52346,306236,9744434,235312,4640342,17078460,0,1036,5600
22738940,5659542,1829548,181283900,15318590,0,956662,32914,934164,45710,552524,7227584,140,909930,22706026,4725378,1783838,180731376,8091006,0,46732,21312144,231812,4330676,16113384,0,52822,312550,11627616,0,2954,72562,0,52374,305732,9684528,231812,4327722,16040822,0,448,6818
23005780,5689936,1759296,180393612,15309392,84,947758,36050,939470,11858,535010,7182182,140,903588,22969730,4750466,1747438,179858602,8127210,0,44170,21341250,231672,4583026,17624180,0,52766,312886,11296544,0,840,64638,0,52668,305270,10044706,231672,4582186,17559542,0,98,7616
22985578,5560044,1920576,182158942,15419796,0,951300,39970,937412,17038,533358,7213472,140,898744,22945608,4622632,1903538,181625584,8206324,0,52556,21343028,230664,4423762,16860032,0,53046,313502,11286100,0,4578,123788,0,52458,303912,10056928,230664,4419184,16736244,0,588,9590
22514772,5733854,2228450,181221474,15355690,0,955682,47740,963970,11550,460838,7153020,140,905982,22467032,4769884,2216900,180760636,8202670,0,49700,21040306,233030,5159966,16023994,0,52920,313334,11284546,0,434,273056,0,52346,302092,9755760,233030,5159532,15750938,0,574,11242
22523410,4695978,2811004,177004982,15453886,0,939092,47698,1110984,91952,442344,7718858,140,899640,22475712,3584994,2719052,176562638,7735028,0,39452,21041594,231014,5465292,15811894,0,52864,312970,11269020,0,67228,171500,0,52472,306978,9772574,231014,5398064,15640394,0,392,5992
22076600,5850908,2270296,182663404,15435588,0,927346,60270,1019340,225652,439796,7226422,112,913808,22016330,4831568,2044644,182223608,8209166,0,13538,20990256,232176,5076988,16309034,0,52500,309190,12188162,0,9128,495278,0,52738,307930,8802094,232176,5067860,15813756,0,0,1260
22234240,6028484,2518180,184657844,15501990,0,934052,57918,974400,293370,466158,7087136,140,918022,22176322,5054084,2224810,184191686,8414854,0,16030,21148302,232274,5040014,15575504,0,53018,309442,11974410,0,50932,25998,0,52472,309120,9173892,232274,4989082,15549506,0,546,322
22575392,6028890,2430274,183769124,15485498,0,937300,80528,960232,284830,477512,7077588,112,922838,22494864,5068658,2145444,183291612,8407910,0,14462,21167118,232708,5116104,16043594,0,52668,310674,11593750,0,11270,274512,0,52472,307748,9573368,232708,5104834,15769082,0,196,2926
22459164,5978504,2459562,182943810,15524124,140,934514,41034,941864,351666,462028,7201418,140,939932,22418130,5036640,2107896,182481782,8322706,0,0,21103768,232050,4974382,15832474,0,52570,308686,11508224,0,18004,177324,0,52304,314664,9595544,232050,4956378,15655150,0,266,0
22506736,5982284,2284590,184597336,15500744,140,935466,43652,956536,257292,503832,7112448,140,949550,22463084,5025748,2027298,184093504,8388296,0,0,21112574,232834,5398694,15921052,0,52038,309932,11438574,0,40096,387268,0,52388,313572,9674000,232834,5358598,15533784,0,0,0
22759702,5234278,2480394,182738276,15502424,140,935746,36680,941542,313810,462294,7290304,140,946974,22723022,4292736,2166584,182275982,8212120,0,0,21126252,231658,5142060,15836268,0,51898,310618,11671660,0,30912,32718,0,52458,312858,9454592,231658,5111148,15803550,0,0,0
22688274,5983152,2303364,182735042,15525580,154,933128,33670,951958,350056,461636,7231532,0,944482,22654604,5031194,1953308,182273406,8294048,154,0,21247030,232848,5307722,16147922,0,52094,309316,11562908,0,9030,302316,0,52990,312802,9684122,232848,5298692,15845606,0,0,0
22751638,6119876,2440158,182734398,15383550,154,933170,30016,940786,326046,465990,7206332,0,945238,22721622,5179090,2114112,182268408,8177218,154,0,21254464,235074,5166560,15918196,0,52094,309526,11425820,0,35952,87668,0,52990,313180,9828644,235074,5130608,15830528,0,0,0
22800064,6084652,2263324,184282448,15352974,420,933030,29428,939428,257208,484456,7137830,0,953554,22770636,5145224,2006116,183797992,8215144,420,0,21226198,235550,5511072,15937460,0,51730,310030,11436250,0,20468,259910,0,52878,313222,9789948,235550,5490604,15677550,0,0,0
22893766,4667054,4862564,166767734,15444996,154,900368,20090,929418,330582,898716,9016210,0,910910,22873676,3737636,4531982,165869018,6428786,154,0,21240576,237118,9728068,16246006,0,52024,307804,11406276,0,682864,579166,0,53018,310968,9834300,237118,9045204,15666840,0,0,0
23247420,6052228,2841734,179036382,15368556,154,924252,16856,1078378,103488,469532,7431886,0,946918,23230564,4973850,2738246,178566850,7936670,154,0,21533330,234990,5915350,16746324,0,52206,309932,12210002,14,103180,162288,0,53102,313782,9323328,234976,5812170,16584036,0,0,0
22421294,6126246,4630668,179134088,15372042,140,940324,6902,970956,45542,464324,7442666,0,945658,22414392,5155290,4585126,178669764,7929376,140,0,21537782,235802,5143558,15721734,0,52458,313726,11825744,14,3220,35028,0,52514,313040,9712038,235788,5140338,15686706,0,0,686
22439746,6098330,3303804,180618046,15361752,112,941472,4928,969430,50232,449834,7380380,0,934472,22434818,5128900,3253572,180168212,7981372,112,7000,21537852,235578,6684118,16253398,0,52150,310982,11345908,14,2632,55552,0,52864,309890,10191944,235564,6681486,16197846,0,0,1092
23365692,6119428,4220006,179011630,15375584,140,945336,23800,935928,89572,470036,7443548,0,929880,23341892,5183500,4130434,178541594,7932036,140,15456,21541982,234710,5793004,16465610,0,52444,311584,11455374,14,2940,57582,0,52934,309428,10086608,234696,5790064,16408028,0,0,2156
23343390,6114024,2653574,179436712,15362676,0,943222,29666,939680,47922,478310,7239386,0,936530,23313724,5174344,2605652,178958402,8123290,0,6692,21542654,235074,7260694,16934246,0,52682,311206,11447282,14,3010,109956,0,52724,310198,10095372,235060,7257684,16824290,0,0,1008
22478456,5954928,2984030,179902492,15406188,0,946036,2730,941976,32508,482482,7312102,140,935200,22475726,5012952,2951522,179420010,8094086,0,10836,21538426,231616,6497596,16667280,0,52990,311976,11394488,14,616,168784,0,51968,309932,10143938,231602,6496980,16498496,0,1022,2044
22457442,6002584,3621142,178542448,15428616,0,940856,1288,932848,32200,498204,7409136,126,930062,22456154,5069736,3588942,178044244,8019480,0,10794,21537698,231924,6351800,16425332,0,52794,308406,11374412,14,798,86912,0,51786,309960,10163286,231910,6351002,16338420,0,1008,0
22477420,6018026,3956624,178026002,15416156,0,933492,1638,929642,30926,514808,7402416,154,932806,22475782,5088384,3925698,177511194,8013740,0,686,21543984,231784,5670294,16086420,0,52878,310002,11500440,14,5628,77882,0,52192,309890,10043544,231770,5664666,16008538,0,686,112
22261078,6017214,3608136,177955190,15528324,0,941654,784,952028,32928,545006,7400890,154,921340,22260294,5065186,3575208,177410184,8127434,0,20314,21417522,232904,6040314,16106874,0,53074,310058,11323676,14,518,31948,0,52066,310968,10093846,232890,6039796,16074926,0,1008,0
23117346,6037108,3644858,139913032,15445402,0,873740,8428,944006,30870,565754,9785384,154,879578,23108918,5093102,3613988,139347278,5660018,0,0,21358414,232820,5686044,25099816,0,52808,308966,11247810,14,1064,49000,0,51842,310212,10110604,232806,5684980,25050816,0,966,0
22290170,5961032,2415518,176320466,15512882,0,925876,7742,1081472,37072,719222,7524622,126,925344,22282428,4879560,2378446,175601244,7988260,0,532,21340242,232274,5569564,16733122,0,52920,307832,12477038,14,10962,147686,0,52108,309848,8863204,232260,5558602,16585436,0,812,0
23029916,6025082,1876658,181265350,15528562,0,908082,4368,988442,45598,855946,7421148,140,926198,23025548,5036640,1831060,180409404,8107414,0,0,21350644,232260,4276832,15862882,0,52976,302554,12117560,14,952,167622,0,52262,311542,9233084,232246,4275880,15695260,0,714,0
23110850,5974346,1736490,181020616,15511356,0,906458,10794,952448,14084,823872,7386960,140,933702,23100056,5021898,1722406,180196744,8124396,0,0,21364798,231602,4595304,16380770,0,52976,303282,11816686,0,4410,231574,0,52304,310240,9548112,231602,4590894,16149196,0,672,0
23049656,5985406,1900738,180403146,15514478,224,899682,5656,936096,16702,879970,7491610,112,948598,23044000,5049310,1884036,179523176,8022868,112,0,21347914,230706,4372984,16147348,0,52906,304150,11820704,0,11858,175280,0,52276,313460,9527210,230706,4361126,15972068,0,630,0
22996680,5989802,1617000,178902766,15461656,140,910476,3808,960204,51506,963452,7528906,140,940996,22992872,5029598,1565494,177939314,7932750,0,0,21342790,232064,4518304,16119166,0,52500,306040,11787104,0,7042,194600,0,52528,310674,9555686,232064,4511262,15924566,0,0,0
23024890,5957140,1745506,180915630,15486828,112,917546,2800,944706,24234,917770,7483126,140,943964,23022090,5012434,1721272,179997860,8003702,0,0,21346486,230146,4237702,15675324,0,52598,306026,11571140,0,2688,205912,0,52262,310870,9775346,230146,4235014,15469412,0,336,0
23101400,5965246,1627990,180437754,15456000,140,915936,18690,940744,52500,949074,7540722,140,938406,23082710,5024502,1575490,179488680,7915278,0,0,21367850,231490,4503520,16340338,0,52290,305550,11411848,0,4956,297080,0,52514,311542,9956002,231490,4498564,16043258,0,0,0
23009350,6076770,1876154,178697260,15317232,140,915544,3262,937006,15036,940170,7543550,0,940548,23006088,5139764,1861118,177757090,7773682,140,0,21344652,234920,4387978,16154054,0,52570,306712,11658402,0,2422,214326,0,52808,310562,9686250,234920,4385556,15939728,0,0,0
23079616,6059508,1544088,180802034,15273650,140,902734,2688,927220,48804,807520,7395514,0,942326,23076928,5132288,1495284,179994514,7878136,140,0,21340494,233128,4458118,16089374,0,52514,306530,11613504,0,6874,208670,0,52976,310898,9726990,233128,4451244,15880704,0,0,0
23129596,6106856,1784048,180051578,15308944,140,816676,56252,923944,39480,835408,7473690,0,693126,23073344,5182912,1744568,179216170,7835254,140,123550,21350812,233534,4482226,16510368,0,52248,306754,11509610,0,2380,155064,0,53172,307454,9841202,233534,4479846,16355304,0,0,0
23136120,5946374,1874110,175160734,15277290,140,912786,8568,1134560,14448,823872,7660506,0,921886,23127552,4811814,1859662,174336862,7616784,140,0,21537334,233030,4769030,16559578,0,52556,308378,12840058,0,10738,512134,0,52836,308098,8697276,233030,4758292,16047444,0,0,280
23350236,6038088,1780716,177529548,15272194,140,920276,8960,953722,14994,833966,7418054,0,928746,23341276,5084366,1765722,176695582,7854140,140,0,21538580,231854,4477298,16405928,0,52514,308056,12135018,0,2394,136654,0,52836,309246,9403562,231854,4474904,16269274,0,0,0
23365608,6062322,1605436,170844730,15306508,140,936026,13090,933870,22414,663292,7709268,0,928928,23352518,5128452,1583022,170181438,7597240,140,7098,21540540,233884,4500930,16957836,0,52262,312116,11618376,0,3290,160006,0,52724,307986,9922164,233884,4497640,16797830,0,0,4130
23361240,6058010,1721412,172507958,15326458,140,945070,18130,937230,16562,547764,7499744,0,911204,23343110,5120780,1704850,171960194,7826714,140,33866,21553280,233506,4430650,18489030,0,52304,313432,11681222,0,2464,121198,0,52948,304220,9872058,233506,4428186,18367832,0,0,9212
23361688,6124986,1982904,171377570,15315328,140,947702,23898,921662,17276,549038,7590758,0,899094,23337790,5203324,1965628,170828532,7724570,140,48608,21542612,235424,4778634,17328794,0,52528,313656,11696160,0,2688,71036,0,53144,304150,9846452,235424,4775946,17257758,0,0,9506
23336040,6130852,1896496,171310706,15307614,0,951244,33306,929152,23842,559818,7647598,0,907004,23302734,5201700,1872654,170750888,7660016,0,44240,21543214,235746,4465048,17301620,0,53186,312704,11465762,0,2450,73290,0,52724,302778,10077452,235746,4462598,17228330,0,462,9926
23345126,6003312,1755012,173223008,15132320,0,919548,34552,928228,10388,545482,7539896,140,869288,23310574,5075084,1744624,172677526,7592424,0,50260,21539266,232610,4577048,17737930,0,52528,311906,11447380,0,28,73654,0,52206,306418,10091886,232610,4577020,17664276,0,322,5488
23329474,5963846,2176748,172886966,15331442,0,946232,44002,1004850,11256,465738,7613760,140,907326,23285472,4958996,2165492,172421228,7717682,0,38906,21540708,231196,4879406,17335584,0,52528,313782,11575186,0,28,9534,0,52430,304248,9965522,231196,4879378,17326050,0,98,9534
23385040,6018362,2315880,170959446,15323070,84,950628,41272,936054,15428,499982,7725858,140,908138,23343768,5082308,2300452,170459464,7597212,0,42490,21531790,233450,5184886,17267922,0,52514,314160,11388370,0,336,35840,0,52528,305144,10143420,233450,5184550,17232082,0,0,9016
21499828,5997838,2411220,171256638,15502242,0,604982,46354,943936,12068,477302,7967820,140,647402,21453474,5053902,2399152,170779336,7534422,0,0,20263040,232302,4991448,16717498,0,52710,313040,11500384,0,42,13034,0,52304,334810,8762656,232302,4991406,16704464,0,406,0
21582232,5813766,2274762,170228282,15537060,0,919100,135604,1259720,76496,446152,7913948,140,901544,21446628,4554046,2198266,169782130,7623112,0,17556,21274764,232974,5201098,17121230,0,52472,309848,13180818,0,40558,160524,0,52472,307776,8093946,232974,5160540,16960706,0,0,2072
23082220,6020980,2337356,174241508,15528828,0,923020,61894,987952,18284,458066,7893046,140,917546,23020326,5033028,2319072,173783442,7635782,0,5474,21328440,232162,4801174,16576098,0,52654,309946,12234684,0,14,32354,0,52416,309736,9093756,232162,4801160,16543744,0,238,210
23114224,5999672,2187864,175010108,15515850,0,934122,57386,960960,16156,486402,7880292,140,922502,23056838,5038712,2171708,174523706,7635558,0,11620,21332164,233464,5048190,17242442,0,52514,308854,11687368,0,1904,67648,0,52668,308294,9644796,233464,5046286,17174794,0,0,560
23082108,6017018,2295608,176963528,15509942,140,934332,59346,945910,5824,488838,7798364,140,938392,23022762,5071108,2289784,176474690,7711578,0,0,21258076,232470,5068714,17235526,0,51730,309526,11672878,0,70,112042,0,52388,309904,9585198,232470,5068644,17123484,0,0,0
23104662,6017340,2014754,179120242,15531152,140,924364,55384,936894,24556,476252,7616532,140,947170,23049278,5080446,1990198,178643990,7914620,0,0,21315084,232148,4908162,17049648,0,52136,309960,11869438,0,2436,35056,0,52948,313950,9445646,232148,4905726,17014592,0,0,0
23013662,5999994,2411892,179673802,15548876,140,932218,65464,949088,18340,498708,8128106,112,949340,22948198,5050906,2393552,179175094,7420770,28,0,21184660,232246,5072564,16917180,0,51842,310254,11665430,0,2744,66108,0,52976,313278,9519230,232246,5069820,16851072,0,0,0
23107084,6034896,2131066,183477784,15533056,140,928466,57274,946484,25606,505470,7644364,0,950334,23049810,5088412,2105460,182972314,7888692,140,0,21257404,233632,5014338,16484650,0,51786,310380,11489800,0,4074,78330,0,53102,311738,9767604,233632,5010264,16406320,0,0,0
23017064,6102852,2109380,183509690,15345442,140,928368,56994,926968,49728,495684,7588840,0,951314,22960070,5175884,2059652,183014006,7756602,140,0,21192402,234850,5045908,16604126,0,52206,310688,11716586,0,2604,33880,0,53536,312746,9475816,234850,5043304,16570246,0,0,0
23061752,6105750,1652966,182550830,15363362,112,937440,55748,925582,43764,488558,7844368,0,950838,23006004,5180168,1609202,182062272,7518994,112,0,21211624,233982,4569348,16593570,0,52388,310730,11515532,0,2464,58086,0,52598,311542,9696092,233982,4566884,16535484,0,0,0
22726032,6097602,1817900,182558852,15372714,140,933856,53746,935802,44968,479178,7828352,0,950334,22672286,5161800,1772932,182079674,7544362,140,0,20991208,234388,4535748,16708496,0,52528,309610,11612202,0,2380,78708,0,52640,313824,9379006,234388,4533368,16629788,0,0,0
18930282,4941524,1623216,174069168,15423716,140,902468,60606,1247638,51366,440244,8438626,0,923734,18869676,3693886,1571850,173628924,6985090,140,0,21242718,234696,4601688,16484986,0,52780,311108,11564476,0,41048,143360,0,52542,312886,9678242,234696,4560640,16341626,0,238,0
