SKT0-Ch0Read,SKT0-Ch0Write,SKT0-Ch1Read,SKT0-Ch1Write,SKT0-Ch2Read,SKT0-Ch2Write,SKT0-Ch3Read,SKT0-Ch3Write,SKT0-Mem Read (MB/s),SKT0-Mem Write (MB/s),SKT0-P. Write (T/s),SKT0-Memory (MB/s),SKT1-Ch0Read,SKT1-Ch0Write,SKT1-Ch1Read,SKT1-Ch1Write,SKT1-Ch2Read,SKT1-Ch2Write,SKT1-Ch3Read,SKT1-Ch3Write,SKT1-Mem Read (MB/s),SKT1-Mem Write (MB/s),SKT1-P. Write (T/s),SKT1-Memory (MB/s),System-Read,System-Write,System-Memory
   66.81,   86.38,  239.85,  177.76,,,,,  306.66,  264.13,2134683436,  570.79,  120.35,   25.00,  115.01,   21.31,,,,,  235.36,   46.31,2134759714,  281.67,    542.02,    310.45,    852.46
   51.87,   74.98,  190.52,  149.25,,,,,  242.39,  224.23,2132580148,  466.62,   94.14,    6.84,   91.25,    3.42,,,,,  185.39,   10.26,2132501118,  195.65,    427.78,    234.49,    662.27
   51.21,   74.27,  187.97,  147.58,,,,,  239.18,  221.85,2132387714,  461.03,   87.41,    4.67,   84.22,    1.25,,,,,  171.64,    5.92,2132410570,  177.56,    410.82,    227.77,    638.59
   51.53,   74.53,  189.29,  148.11,,,,,  240.82,  222.65,2134587463,  463.47,   86.25,    4.69,   82.82,    1.28,,,,,  169.08,    5.97,2134573269,  175.05,    409.90,    228.62,    638.52
   50.76,   74.11,  186.72,  146.80,,,,,  237.48,  220.91,2132371479,  458.39,   83.96,    4.36,   80.44,    0.96,,,,,  164.40,    5.32,2132418170,  169.72,    401.88,    226.23,    628.11
   51.17,   74.10,  188.52,  147.48,,,,,  239.69,  221.57,2134518491,  461.27,   84.08,    4.63,   80.53,    1.23,,,,,  164.61,    5.85,2134429984,  170.46,    404.30,    227.43,    631.73
   51.27,   74.34,  188.94,  147.71,,,,,  240.21,  222.04,2132364457,  462.25,   84.51,    4.96,   81.14,    1.57,,,,,  165.65,    6.53,2132384250,  172.18,    405.86,    228.58,    634.44
   51.56,   74.43,  190.04,  148.29,,,,,  241.60,  222.72,2134476240,  464.32,   83.52,    4.51,   80.25,    1.11,,,,,  163.78,    5.62,2134494800,  169.40,    405.38,    228.34,    633.72
   51.84,   74.08,  191.17,  148.46,,,,,  243.02,  222.54,2132380600,  465.56,   81.86,    4.28,   78.61,    0.88,,,,,  160.47,    5.16,2132389442,  165.62,    403.48,    227.70,    631.18
   51.22,   74.06,  189.20,  147.76,,,,,  240.43,  221.82,2134511858,  462.25,   81.66,    4.30,   78.20,    0.90,,,,,  159.86,    5.20,2134591375,  165.06,    400.29,    227.02,    627.30
   81.45,  104.53,  297.93,  216.07,,,,,  379.38,  320.60,2132520953,  699.98,  104.20,   15.06,  100.28,   11.64,,,,,  204.48,   26.71,2132502945,  231.19,    583.86,    347.30,    931.17
   54.69,   80.15,  200.74,  158.39,,,,,  255.44,  238.53,2132598165,  493.97,   93.25,    5.99,   90.38,    2.57,,,,,  183.62,    8.56,2132504002,  192.18,    439.06,    247.09,    686.15
   52.46,   77.74,  193.17,  153.38,,,,,  245.63,  231.12,2134577182,  476.75,   88.42,    4.85,   85.26,    1.45,,,,,  173.67,    6.29,2134547540,  179.96,    419.30,    237.41,    656.71
   51.52,   77.38,  188.27,  150.95,,,,,  239.79,  228.33,2132320766,  468.12,   86.20,    4.56,   82.87,    1.16,,,,,  169.07,    5.71,2132561828,  174.78,    408.86,    234.04,    642.90
   52.16,   77.12,  191.53,  151.97,,,,,  243.69,  229.09,2134695446,  472.78,   85.13,    4.42,   81.68,    1.02,,,,,  166.81,    5.44,2134540021,  172.25,    410.50,    234.53,    645.03
   51.96,   76.93,  191.00,  151.56,,,,,  242.96,  228.49,2132391398,  471.45,   84.04,    4.46,   80.61,    1.06,,,,,  164.65,    5.52,2132367258,  170.17,    407.61,    234.01,    641.62
   52.32,   76.78,  191.83,  151.61,,,,,  244.15,  228.39,2132495942,  472.55,   84.06,    4.77,   80.72,    1.38,,,,,  164.79,    6.15,2132510083,  170.94,    408.94,    234.54,    643.48
   52.35,   76.84,  191.95,  151.69,,,,,  244.29,  228.52,2134546297,  472.82,   84.79,    5.11,   81.74,    1.71,,,,,  166.53,    6.82,2134551884,  173.35,    410.82,    235.34,    646.16
   65.80,  154.52,  234.83,  247.62,,,,,  300.63,  402.14,2132470911,  702.78,  184.78,    4.56,  181.77,    1.16,,,,,  366.55,    5.72,2132543387,  372.27,    667.18,    407.86,   1075.04
   71.25,  198.07,  249.05,  296.80,,,,,  320.30,  494.87,2134641312,  815.17,  248.71,    5.41,  246.79,    2.00,,,,,  495.50,    7.41,2134622562,  502.91,    815.80,    502.29,   1318.08
   77.92,  205.94,  268.61,  310.90,,,,,  346.54,  516.84,2132584590,  863.37,  275.83,   22.97,  273.16,   19.55,,,,,  548.99,   42.52,2132638103,  591.51,    895.53,    559.36,   1454.89
   70.86,  197.28,  246.24,  294.48,,,,,  317.10,  491.76,2132742319,  808.86,  269.99,    7.71,  268.29,    4.26,,,,,  538.29,   11.96,2132626878,  550.25,    855.38,    503.72,   1359.11
   66.70,  188.97,  232.48,  280.85,,,,,  299.18,  469.82,2134657538,  769.00,  253.14,    5.20,  253.01,    1.78,,,,,  506.15,    6.99,2134662151,  513.14,    805.33,    476.81,   1282.14
   66.88,  188.44,  232.53,  279.80,,,,,  299.41,  468.24,2132418690,  767.65,  250.40,    5.79,  249.22,    2.41,,,,,  499.62,    8.20,2132333331,  507.82,    799.03,    476.43,   1275.47
   66.14,  186.46,  229.84,  276.93,,,,,  295.98,  463.40,2132382038,  759.38,  244.09,    5.26,  243.73,    1.86,,,,,  487.82,    7.11,2132477913,  494.93,    783.80,    470.51,   1254.31
   66.22,  186.99,  229.80,  277.30,,,,,  296.02,  464.29,2134528973,  760.31,  240.16,    4.81,  238.95,    1.40,,,,,  479.11,    6.21,2134461740,  485.32,    775.13,    470.50,   1245.63
   65.48,  185.44,  227.73,  275.50,,,,,  293.20,  460.94,2132381365,  754.14,  241.46,    5.45,  240.15,    2.02,,,,,  481.61,    7.47,2132455334,  489.08,    774.81,    468.41,   1243.22
   65.38,  185.26,  227.43,  274.95,,,,,  292.81,  460.21,2134615394,  753.02,  240.07,    5.07,  238.95,    1.66,,,,,  479.01,    6.73,2134625688,  485.74,    771.82,    466.94,   1238.77
   65.12,  184.92,  226.38,  273.91,,,,,  291.50,  458.83,2132443047,  750.33,  239.73,    5.34,  238.35,    1.95,,,,,  478.08,    7.29,2132408699,  485.37,    769.59,    466.12,   1235.71
   65.22,  184.83,  226.39,  273.76,,,,,  291.62,  458.59,2134567049,  750.21,  237.03,    4.75,  236.32,    1.35,,,,,  473.35,    6.10,2134578131,  479.45,    764.97,    464.69,   1229.65
   65.27,  184.49,  226.68,  273.25,,,,,  291.95,  457.74,2132534043,  749.69,  234.02,    4.81,  233.61,    1.42,,,,,  467.63,    6.23,2132524100,  473.87,    759.58,    463.98,   1223.56
   82.62,  215.23,  284.90,  325.23,,,,,  367.53,  540.46,2132525235,  907.98,  305.59,   27.91,  303.71,   24.54,,,,,  609.29,   52.46,2132627088,  661.75,    976.82,    592.91,   1569.73
   66.56,  188.01,  231.66,  279.54,,,,,  298.22,  467.55,2134842416,  765.76,  259.40,    6.33,  259.83,    2.89,,,,,  519.23,    9.23,2134767913,  528.46,    817.45,    476.77,   1294.22
   66.27,  186.76,  230.14,  277.62,,,,,  296.40,  464.38,2132441945,  760.78,  253.39,    6.14,  252.71,    2.72,,,,,  506.11,    8.86,2132475982,  514.97,    802.51,    473.24,   1275.75
   65.32,  185.35,  227.57,  275.26,,,,,  292.90,  460.61,2132510560,  753.50,  247.26,    5.41,  247.30,    2.00,,,,,  494.56,    7.41,2132396733,  501.97,    787.46,    468.02,   1255.48
   65.33,  184.99,  227.26,  274.42,,,,,  292.59,  459.41,2134486728,  751.99,  239.93,    4.77,  240.44,    1.37,,,,,  480.37,    6.14,2134574260,  486.51,    772.95,    465.55,   1238.50
   64.94,  184.36,  226.08,  273.12,,,,,  291.02,  457.48,2132439309,  748.50,  235.89,    4.81,  237.28,    1.43,,,,,  473.17,    6.24,2132419777,  479.41,    764.20,    463.72,   1227.92
   65.40,  184.71,  227.12,  273.73,,,,,  292.53,  458.44,2134537443,  750.97,  235.80,    5.26,  235.89,    1.86,,,,,  471.70,    7.12,2134495735,  478.82,    764.22,    465.56,   1229.78
   65.20,  173.29,  227.26,  261.94,,,,,  292.46,  435.23,2132445357,  727.69,  217.60,    4.65,  217.62,    1.25,,,,,  435.22,    5.90,2132541651,  441.12,    727.68,    441.14,   1168.81
   66.45,  167.51,  232.62,  257.97,,,,,  299.06,  425.49,2134644121,  724.55,  211.90,    5.68,  211.38,    2.29,,,,,  423.27,    7.98,2134614382,  431.25,    722.34,    433.46,   1155.80
   65.82,  166.58,  230.91,  256.77,,,,,  296.74,  423.35,2132499522,  720.08,  213.72,    5.27,  212.91,    1.85,,,,,  426.63,    7.12,2132501880,  433.74,    723.36,    430.46,   1153.82
   94.80,  211.40,  331.40,  335.85,,,,,  426.21,  547.25,2132549591,  973.46,  249.62,   16.66,  246.92,   13.19,,,,,  496.54,   29.85,2132640411,  526.39,    922.75,    577.10,   1499.85
   68.76,  173.42,  240.91,  267.82,,,,,  309.67,  441.25,2134894543,  750.92,  233.34,    5.34,  229.60,    1.93,,,,,  462.93,    7.27,2134794250,  470.20,    772.61,    448.52,   1221.12
   67.51,  171.11,  236.17,  263.53,,,,,  303.69,  434.64,2132538930,  738.33,  222.77,    4.95,  220.74,    1.54,,,,,  443.50,    6.49,2132531912,  449.99,    747.19,    441.13,   1188.32
   66.74,  169.53,  233.91,  260.98,,,,,  300.65,  430.51,2132497463,  731.16,  219.02,    5.30,  217.46,    1.89,,,,,  436.48,    7.19,2132488501,  443.67,    737.13,    437.70,   1174.83
   66.98,  169.17,  234.54,  260.45,,,,,  301.51,  429.61,2134570978,  731.13,  220.27,    5.86,  218.21,    2.47,,,,,  438.48,    8.33,2134539414,  446.82,    740.00,    437.95,   1177.95
   66.73,  167.90,  233.54,  259.02,,,,,  300.27,  426.93,2132435043,  727.20,  217.61,    5.05,  215.54,    1.64,,,,,  433.15,    6.69,2132423981,  439.84,    733.42,    433.62,   1167.04
   66.71,  168.66,  233.24,  259.32,,,,,  299.95,  427.99,2134558102,  727.93,  219.82,    5.48,  216.31,    2.06,,,,,  436.13,    7.54,2134767723,  443.67,    736.08,    435.53,   1171.60
   65.98,  167.28,  230.57,  257.26,,,,,  296.55,  424.54,2132581063,  721.08,  215.22,    4.66,  212.21,    1.24,,,,,  427.43,    5.90,2132387707,  433.33,    723.98,    430.44,   1154.42
   65.94,  167.04,  230.86,  257.17,,,,,  296.80,  424.21,2132619730,  721.00,  211.83,    4.72,  209.02,    1.30,,,,,  420.85,    6.03,2132647450,  426.88,    717.65,    430.23,   1147.88
   66.91,  167.98,  234.45,  259.37,,,,,  301.36,  427.35,2134765735,  728.71,  210.77,    4.88,  208.47,    1.49,,,,,  419.24,    6.37,2134826541,  425.61,    720.60,    433.72,   1154.32
   76.13,  181.64,  262.66,  282.86,,,,,  338.79,  464.50,2132589158,  803.29,  246.72,   23.56,  242.95,   19.80,,,,,  489.66,   43.36,2132651641,  533.03,    828.45,    507.86,   1336.32
   69.15,  174.70,  242.05,  269.17,,,,,  311.20,  443.87,2132782417,  755.07,  242.26,    7.55,  240.45,    4.10,,,,,  482.70,   11.65,2132888176,  494.36,    793.90,    455.52,   1249.42
   67.24,  169.34,  234.45,  260.86,,,,,  301.69,  430.20,2134858426,  731.89,  225.28,    5.56,  225.04,    2.14,,,,,  450.32,    7.71,2134627032,  458.02,    752.01,    437.91,   1189.92
   66.34,  168.36,  232.36,  259.15,,,,,  298.70,  427.51,2132462874,  726.21,  223.62,    6.05,  223.70,    2.62,,,,,  447.32,    8.68,2132466700,  456.00,    746.02,    436.19,   1182.21
   66.91,  168.30,  234.33,  259.82,,,,,  301.25,  428.12,2132506418,  729.37,  222.81,    5.73,  222.18,    2.33,,,,,  444.99,    8.05,2132566885,  453.04,    746.23,    436.17,   1182.41
   66.12,  167.39,  231.51,  257.82,,,,,  297.63,  425.22,2134676285,  722.85,  220.83,    5.43,  219.64,    2.04,,,,,  440.47,    7.48,2134590202,  447.95,    738.10,    432.69,   1170.79
   65.71,  167.10,  230.89,  257.58,,,,,  296.60,  424.67,2132431165,  721.27,  216.85,    4.71,  214.92,    1.31,,,,,  431.78,    6.01,2132436025,  437.79,    728.37,    430.69,   1159.06
   65.01,  175.10,  226.86,  264.32,,,,,  291.87,  439.42,2134513851,  731.29,  225.37,    4.55,  223.00,    1.14,,,,,  448.37,    5.69,2134511291,  454.06,    740.25,    445.11,   1185.35
   65.01,  180.61,  226.79,  269.71,,,,,  291.81,  450.33,2132478841,  742.14,  231.46,    4.91,  230.22,    1.52,,,,,  461.68,    6.43,2132504144,  468.10,    753.49,    456.75,   1210.24
   65.20,  180.56,  227.23,  269.78,,,,,  292.43,  450.33,2132426128,  742.77,  231.36,    4.89,  229.45,    1.49,,,,,  460.80,    6.39,2132466161,  467.19,    753.24,    456.72,   1209.96
   64.93,  180.09,  225.22,  268.16,,,,,  290.14,  448.24,2134642145,  738.39,  232.29,    5.41,  231.01,    2.01,,,,,  463.31,    7.43,2134607895,  470.73,    753.45,    455.67,   1209.12
   91.90,  226.73,  319.19,  348.14,,,,,  411.09,  574.87,2132508230,  985.95,  286.64,   20.08,  282.14,   16.44,,,,,  568.78,   36.52,2132542715,  605.30,    979.86,    611.39,   1591.25
   67.50,  185.64,  234.97,  278.01,,,,,  302.47,  463.66,2132627686,  766.13,  251.55,    5.76,  249.83,    2.36,,,,,  501.39,    8.12,2132594082,  509.51,    803.85,    471.78,   1275.63
   66.39,  182.99,  231.53,  274.28,,,,,  297.93,  457.27,2134559444,  755.20,  242.90,    4.73,  240.49,    1.31,,,,,  483.38,    6.04,2134551032,  489.42,    781.31,    463.31,   1244.62
   65.87,  181.96,  229.67,  272.38,,,,,  295.54,  454.35,2132414024,  749.89,  236.22,    4.74,  234.54,    1.33,,,,,  470.76,    6.07,2132403405,  476.84,    766.30,    460.42,   1226.73
   65.39,  181.67,  228.13,  271.43,,,,,  293.52,  453.11,2134529701,  746.62,  236.69,    5.63,  234.24,    2.24,,,,,  470.93,    7.87,2134495102,  478.81,    764.45,    460.98,   1225.43
   65.36,  181.17,  227.97,  270.61,,,,,  293.33,  451.78,2132448302,  745.11,  238.89,    5.57,  235.04,    2.19,,,,,  473.94,    7.76,2132432889,  481.69,    767.27,    459.54,   1226.80
   65.09,  180.70,  226.40,  269.80,,,,,  291.49,  450.50,2134517053,  741.99,  239.06,    5.14,  235.90,    1.75,,,,,  474.96,    6.90,2134601681,  481.86,    766.46,    457.40,   1223.85
   64.73,  180.26,  225.41,  269.08,,,,,  290.14,  449.34,2132481326,  739.48,  236.42,    5.13,  233.23,    1.71,,,,,  469.66,    6.84,2132459963,  476.50,    759.79,    456.19,   1215.98
   65.04,  180.62,  227.34,  270.01,,,,,  292.38,  450.63,2132460198,  743.02,  231.02,    4.52,  228.70,    1.12,,,,,  459.73,    5.64,2132443605,  465.37,    752.11,    456.28,   1208.39
   65.39,  180.76,  227.61,  269.89,,,,,  293.00,  450.65,2134632390,  743.65,  227.15,    4.62,  225.74,    1.21,,,,,  452.89,    5.83,2134667542,  458.72,    745.89,    456.48,   1202.37
   76.99,  199.63,  264.34,  301.55,,,,,  341.33,  501.18,2132622460,  842.51,  272.69,   24.08,  269.22,   20.40,,,,,  541.90,   44.48,2132647928,  586.38,    883.24,    545.66,   1428.90
   66.46,  183.67,  230.36,  274.27,,,,,  296.82,  457.94,2132693055,  754.76,  262.09,    8.18,  260.84,    4.76,,,,,  522.93,   12.94,2132610429,  535.87,    819.75,    470.89,   1290.63
   65.30,  181.57,  227.36,  271.04,,,,,  292.65,  452.61,2134570189,  745.26,  245.65,    5.31,  245.33,    1.91,,,,,  490.99,    7.22,2134610443,  498.21,    783.64,    459.83,   1243.47
   64.98,  180.71,  226.01,  269.33,,,,,  290.99,  450.05,2132488720,  741.03,  241.24,    5.57,  240.17,    2.15,,,,,  481.41,    7.73,2132490948,  489.13,    772.39,    457.77,   1230.17
   65.68,  181.18,  228.53,  270.70,,,,,  294.20,  451.87,2134594365,  746.08,  238.78,    5.08,  236.48,    1.67,,,,,  475.26,    6.75,2134547209,  482.00,    769.46,    458.62,   1228.08
   64.87,  180.45,  225.89,  269.09,,,,,  290.76,  449.54,2132369803,  740.30,  235.15,    4.89,  232.58,    1.49,,,,,  467.73,    6.38,2132446924,  474.12,    758.49,    455.93,   1214.42
   64.36,  190.40,  222.35,  277.63,,,,,  286.71,  468.03,2134586531,  754.73,  249.31,    5.35,  247.09,    1.97,,,,,  496.40,    7.32,2134468226,  503.72,    783.10,    475.35,   1258.45
   64.04,  195.58,  220.96,  282.78,,,,,  284.99,  478.36,2132307013,  763.35,  257.42,    5.13,  255.92,    1.73,,,,,  513.34,    6.87,2132408926,  520.21,    798.34,    485.23,   1283.56
   63.91,  195.77,  220.58,  282.78,,,,,  284.49,  478.55,2132452968,  763.04,  254.36,    4.90,  253.73,    1.49,,,,,  508.09,    6.39,2132427412,  514.48,    792.58,    484.94,   1277.52
   63.59,  194.71,  219.38,  281.32,,,,,  282.97,  476.03,2134569843,  759.00,  251.22,    5.03,  250.76,    1.63,,,,,  501.98,    6.66,2134528049,  508.64,    784.95,    482.69,   1267.64
   73.93,  210.78,  251.36,  308.41,,,,,  325.29,  519.19,2132702007,  844.48,  289.51,   23.85,  286.97,   20.30,,,,,  576.48,   44.15,2133206386,  620.63,    901.77,    563.34,   1465.11
   67.09,  204.07,  231.21,  295.17,,,,,  298.30,  499.24,2133470436,  797.54,  293.27,    7.91,  289.79,    4.50,,,,,  583.06,   12.41,2132962410,  595.47,    881.37,    511.64,   1393.01
   64.39,  197.02,  221.72,  284.45,,,,,  286.11,  481.48,2134586485,  767.59,  274.53,    5.42,  272.03,    2.03,,,,,  546.56,    7.45,2134588981,  554.01,    832.67,    488.93,   1321.60
   64.42,  196.43,  221.78,  283.95,,,,,  286.20,  480.39,2132386254,  766.58,  265.67,    5.25,  263.73,    1.84,,,,,  529.40,    7.09,2132463432,  536.49,    815.60,    487.48,   1303.08
   64.11,  195.62,  221.17,  282.94,,,,,  285.27,  478.56,2132468932,  763.83,  260.93,    5.31,  259.36,    1.92,,,,,  520.29,    7.22,2132539368,  527.51,    805.56,    485.79,   1291.35
   64.05,  195.59,  220.76,  282.33,,,,,  284.81,  477.92,2134757676,  762.73,  258.10,    5.08,  255.74,    1.67,,,,,  513.84,    6.75,2134646281,  520.59,    798.65,    484.67,   1283.32
   63.89,  195.65,  220.87,  282.80,,,,,  284.77,  478.44,2132418995,  763.21,  260.39,    5.31,  257.19,    1.90,,,,,  517.58,    7.21,2132387615,  524.79,    802.35,    485.65,   1288.00
   63.53,  195.23,  218.62,  281.42,,,,,  282.16,  476.65,2134543957,  758.81,  258.16,    5.40,  255.10,    1.99,,,,,  513.26,    7.40,2134534927,  520.66,    795.42,    484.05,   1279.47
   63.79,  195.29,  220.17,  282.10,,,,,  283.97,  477.38,2132423879,  761.35,  256.90,    4.92,  253.67,    1.55,,,,,  510.58,    6.47,2132421703,  517.04,    794.54,    483.85,   1278.39
   63.91,  195.18,  219.99,  281.96,,,,,  283.90,  477.14,2132404568,  761.03,  253.19,    4.86,  251.11,    1.46,,,,,  504.30,    6.32,2132444261,  510.62,    788.19,    483.46,   1271.65
   63.51,  195.13,  219.20,  281.64,,,,,  282.71,  476.77,2134540039,  759.49,  252.08,    4.95,  251.29,    1.56,,,,,  503.37,    6.51,2134535745,  509.89,    786.09,    483.28,   1269.37
   75.98,  217.80,  258.48,  318.74,,,,,  334.46,  536.54,2132647024,  871.01,  320.17,   26.32,  317.69,   22.94,,,,,  637.86,   49.26,2132763952,  687.12,    972.33,    585.80,   1558.13
   64.05,  197.30,  221.58,  284.88,,,,,  285.63,  482.18,2132813702,  767.80,  279.48,    6.65,  277.03,    3.27,,,,,  556.51,    9.92,2132738249,  566.43,    842.13,    492.10,   1334.23
   59.21,  194.95,  203.12,  276.21,,,,,  262.33,  471.16,2134638388,  733.49,  271.38,    5.75,  269.00,    2.33,,,,,  540.39,    8.09,2134569053,  548.47,    802.72,    479.25,   1281.96
   63.70,  195.61,  220.06,  282.77,,,,,  283.76,  478.38,2132434891,  762.14,  265.44,    4.86,  262.70,    1.47,,,,,  528.14,    6.33,2132473311,  534.47,    811.90,    484.71,   1296.61
   63.44,  195.19,  219.21,  281.94,,,,,  282.65,  477.14,2134540172,  759.79,  260.84,    4.86,  257.44,    1.47,,,,,  518.28,    6.33,2134556530,  524.61,    800.93,    483.47,   1284.40
   56.20,  120.04,  200.59,  198.03,,,,,  256.80,  318.07,2132625257,  574.87,  149.59,    4.70,  146.37,    1.30,,,,,  295.97,    6.00,2132594287,  301.97,    552.76,    324.08,    876.84
   51.08,   72.35,  188.26,  144.63,,,,,  239.34,  216.98,2132390796,  456.33,   82.24,    4.83,   78.75,    1.44,,,,,  161.00,    6.27,2132396081,  167.27,    400.34,    223.26,    623.59
   54.62,   75.48,  199.99,  151.98,,,,,  254.61,  227.46,2134529328,  482.07,   83.11,    4.69,   79.61,    1.27,,,,,  162.72,    5.96,2134591678,  168.68,    417.33,    233.41,    650.74
   50.35,   73.80,  184.73,  145.03,,,,,  235.08,  218.83,2132530117,  453.90,   83.89,    4.85,   80.54,    1.46,,,,,  164.43,    6.31,2132414442,  170.74,    399.51,    225.14,    624.64
   51.87,   74.37,  190.35,  147.79,,,,,  242.21,  222.16,2134426362,  464.37,   83.63,    4.42,   80.12,    1.00,,,,,  163.76,    5.42,2134476537,  169.18,    405.97,    227.58,    633.55
   66.51,   87.06,  240.53,  178.65,,,,,  307.04,  265.71,2132467518,  572.75,  121.52,   25.14,  119.09,   21.92,,,,,  240.61,   47.06,2132548865,  287.67,    547.65,    312.77,    860.42
   52.80,   77.21,  193.58,  152.35,,,,,  246.38,  229.55,2134750530,  475.93,   95.42,    6.10,   92.38,    2.67,,,,,  187.80,    8.77,2134710512,  196.57,    434.18,    238.32,    672.50
   52.78,   76.42,  193.14,  151.34,,,,,  245.92,  227.76,2132499369,  473.67,   90.84,    5.12,   87.84,    1.71,,,,,  178.68,    6.83,2132446351,  185.52,    424.60,    234.59,    659.19
   52.23,   76.57,  191.58,  150.90,,,,,  243.81,  227.47,2132382840,  471.28,   90.89,    5.54,   88.06,    2.12,,,,,  178.94,    7.66,2132375366,  186.61,    422.76,    235.13,    657.89
   52.42,   76.37,  192.41,  151.02,,,,,  244.83,  227.39,2134540516,  472.22,   88.28,    4.67,   85.11,    1.25,,,,,  173.39,    5.92,2134519222,  179.31,    418.22,    233.31,    651.53
   52.22,   76.59,  192.01,  151.07,,,,,  244.24,  227.66,2132357103,  471.89,   86.73,    4.31,   83.61,    0.90,,,,,  170.34,    5.21,2132403143,  175.54,    414.58,    232.86,    647.44
   51.68,   76.03,  189.63,  149.74,,,,,  241.31,  225.77,2134510483,  467.08,   85.59,    4.35,   82.32,    0.95,,,,,  167.91,    5.29,2134476154,  173.21,    409.22,    231.07,    640.29
   61.65,   83.26,  225.39,  169.21,,,,,  287.04,  252.46,2132340468,  539.51,   85.09,    4.36,   81.85,    0.96,,,,,  166.94,    5.32,2132339410,  172.26,    453.98,    257.79,    711.77
   52.53,   77.68,  192.33,  152.35,,,,,  244.86,  230.03,2134501690,  474.89,   84.98,    4.60,   81.70,    1.22,,,,,  166.67,    5.82,2134642431,  172.49,    411.54,    235.85,    647.39
   52.35,   77.55,  191.70,  152.12,,,,,  244.05,  229.66,2132492549,  473.72,   85.21,    4.62,   82.20,    1.22,,,,,  167.41,    5.85,2132329314,  173.25,    411.46,    235.51,    646.97
   67.88,   91.78,  244.27,  185.08,,,,,  312.15,  276.86,2132479281,  589.01,  118.81,   24.19,  116.67,   20.94,,,,,  235.49,   45.13,2132566996,  280.62,    547.64,    321.99,    869.63
   54.18,   79.83,  199.27,  157.51,,,,,  253.45,  237.34,2134862040,  490.79,   96.39,    5.92,   93.24,    2.52,,,,,  189.63,    8.43,2134819139,  198.06,    443.08,    245.77,    688.85
   53.41,   78.80,  195.25,  154.85,,,,,  248.65,  233.65,2132446682,  482.30,   90.66,    4.75,   87.78,    1.36,,,,,  178.44,    6.11,2132503075,  184.55,    427.09,    239.76,    666.85
   53.92,   78.90,  198.03,  156.00,,,,,  251.95,  234.90,2132508542,  486.85,   89.84,    4.83,   86.81,    1.43,,,,,  176.65,    6.25,2132582001,  182.90,    428.60,    241.15,    669.75
   52.85,   78.07,  193.79,  153.67,,,,,  246.64,  231.75,2134634297,  478.39,   89.62,    5.11,   86.57,    1.69,,,,,  176.18,    6.80,2134451683,  182.98,    422.82,    238.55,    661.37
   52.81,   77.76,  193.91,  153.40,,,,,  246.72,  231.17,2132262986,  477.88,   87.28,    4.49,   83.95,    1.09,,,,,  171.23,    5.58,2132272618,  176.80,    417.95,    236.74,    654.69
   52.22,   77.03,  191.54,  151.65,,,,,  243.77,  228.68,2134453319,  472.44,   85.56,    4.50,   82.56,    1.12,,,,,  168.13,    5.62,2134650022,  173.74,    411.89,    234.30,    646.19
   52.83,   77.31,  193.91,  152.71,,,,,  246.74,  230.02,2132526092,  476.76,   84.75,    4.54,   81.75,    1.14,,,,,  166.51,    5.68,2132344623,  172.18,    413.25,    235.70,    648.95
   52.09,   76.82,  191.26,  151.38,,,,,  243.35,  228.20,2134607991,  471.55,   83.58,    4.38,   80.38,    0.97,,,,,  163.96,    5.35,2134632739,  169.31,    407.31,    233.55,    640.86
   52.32,   76.84,  192.07,  151.68,,,,,  244.38,  228.52,2132526667,  472.90,   84.27,    4.58,   80.89,    1.18,,,,,  165.16,    5.76,2132518619,  170.93,    409.54,    234.28,    643.82
   73.27,   96.60,  262.04,  195.31,,,,,  335.31,  291.91,2132787571,  627.22,   99.26,   10.63,   96.12,    7.23,,,,,  195.38,   17.86,2133264914,  213.23,    530.69,    309.77,    840.46
   67.97,   93.96,  244.96,  187.62,,,,,  312.93,  281.58,2133217845,  594.51,  100.04,    7.98,   96.92,    4.59,,,,,  196.97,   12.56,2132736316,  209.53,    509.89,    294.14,    804.04
   53.18,   80.18,  195.29,  156.78,,,,,  248.47,  236.95,2134546236,  485.42,   89.75,    4.88,   86.90,    1.46,,,,,  176.65,    6.34,2134605246,  183.00,    425.13,    243.30,    668.42
   52.89,   79.63,  194.07,  155.69,,,,,  246.96,  235.32,2132434656,  482.28,   87.87,    4.57,   84.69,    1.14,,,,,  172.56,    5.71,2132400003,  178.27,    419.52,    241.03,    660.55
   53.10,   79.52,  195.52,  156.10,,,,,  248.61,  235.63,2134595690,  484.24,   87.22,    4.75,   84.26,    1.35,,,,,  171.48,    6.10,2134583725,  177.58,    420.09,    241.73,    661.82
   53.19,   79.14,  195.21,  155.61,,,,,  248.40,  234.75,2132352327,  483.15,   87.16,    4.91,   84.05,    1.53,,,,,  171.22,    6.44,2132329791,  177.66,    419.62,    241.19,    660.81
   52.62,   78.62,  193.21,  154.23,,,,,  245.83,  232.84,2132363232,  478.67,   85.40,    4.42,   82.61,    1.01,,,,,  168.02,    5.43,2132368981,  173.45,    413.84,    238.28,    652.12
   53.18,   78.91,  194.98,  155.10,,,,,  248.16,  234.00,2134497854,  482.16,   84.23,    4.27,   81.68,    0.87,,,,,  165.91,    5.14,2134510862,  171.06,    414.07,    239.15,    653.22
