SKT0-Ch0Read,SKT0-Ch0Write,SKT0-Ch1Read,SKT0-Ch1Write,SKT0-Mem Read (MB/s),SKT0-Mem Write (MB/s),SKT0-P. Write (T/s),SKT0-Memory (MB/s),SKT1-Ch0Read,SKT1-Ch0Write,SKT1-Ch1Read,SKT1-Ch1Write,SKT1-Mem Read (MB/s),SKT1-Mem Write (MB/s),SKT1-P. Write (T/s),SKT1-Memory (MB/s),System-Read,System-Write,System-Memory
   79.59,  107.11,  315.04,  232.45,  394.63,  339.56,2134504610,  734.19,  115.39,    1.53,  118.25,    4.86,  233.64,    6.38,2134550835,  240.03,    628.27,    345.94,    974.22
   81.63,  107.90,  323.01,  236.29,  404.65,  344.18,2132309630,  748.83,  115.09,    1.57,  118.76,    4.89,  233.84,    6.46,2132229810,  240.31,    638.49,    350.65,    989.14
   74.27,   94.50,  297.72,  213.70,  371.99,  308.21,2134312058,  680.20,   99.69,    1.29,  102.97,    4.62,  202.67,    5.91,2134338442,  208.57,    574.66,    314.11,    888.77
   75.56,   95.32,  302.95,  216.56,  378.51,  311.88,2132189641,  690.39,  100.67,    1.56,  103.51,    4.88,  204.18,    6.45,2132233402,  210.63,    582.69,    318.33,    901.02
   88.78,  108.15,  343.09,  242.35,  431.87,  350.51,2134369706,  782.38,  136.75,   20.07,  139.28,   23.38,  276.03,   43.45,2134414314,  319.48,    707.90,    393.95,   1101.85
   76.61,   98.09,  305.90,  220.19,  382.51,  318.28,2132430088,  700.79,  113.70,    3.16,  116.98,    6.48,  230.68,    9.63,2132400644,  240.31,    613.19,    327.91,    941.10
   75.22,   96.66,  300.58,  216.99,  375.81,  313.64,2134432382,  689.45,  106.60,    1.74,  110.01,    5.08,  216.60,    6.82,2134420878,  223.42,    592.41,    320.46,    912.87
   75.92,   96.72,  304.18,  218.45,  380.10,  315.17,2132260621,  695.27,  103.87,    1.46,  107.26,    4.78,  211.13,    6.24,2132237871,  217.37,    591.23,    321.41,    912.64
   75.33,   96.22,  301.91,  216.99,  377.24,  313.21,2134388558,  690.45,  102.50,    1.37,  106.07,    4.69,  208.57,    6.06,2134394763,  214.62,    585.81,    319.26,    905.07
   75.51,   96.34,  302.05,  217.10,  377.57,  313.44,2132238662,  691.01,  102.84,    1.98,  106.62,    5.29,  209.46,    7.27,2132211290,  216.73,    587.02,    320.71,    907.73
   74.28,   95.43,  298.01,  214.82,  372.29,  310.25,2134211014,  682.53,  102.33,    1.59,  106.19,    4.92,  208.51,    6.51,2134233681,  215.03,    580.80,    316.76,    897.56
   76.34,   97.94,  304.92,  219.57,  381.26,  317.51,2132202547,  698.77,  103.37,    1.52,  107.16,    4.84,  210.54,    6.36,2132206258,  216.90,    591.80,    323.87,    915.66
   93.74,  217.27,  350.52,  356.26,  444.26,  573.54,2134337154, 1017.80,  256.75,    2.58,  261.57,    5.90,  518.32,    8.48,2134337629,  526.80,    962.58,    582.02,   1544.60
   92.47,  211.74,  346.09,  348.84,  438.56,  560.58,2132193949,  999.14,  252.20,    1.81,  256.84,    5.14,  509.04,    6.94,2132186184,  515.98,    947.60,    567.52,   1515.12
   92.17,  208.72,  343.66,  344.88,  435.83,  553.59,2134470033,  989.42,  264.67,   10.26,  268.42,   13.53,  533.09,   23.79,2134513737,  556.88,    968.92,    577.38,   1546.30
   97.12,  217.45,  359.18,  358.67,  456.30,  576.12,2132451050, 1032.42,  295.71,   14.21,  299.31,   17.47,  595.02,   31.68,2132483337,  626.70,   1051.33,    607.80,   1659.12
   87.87,  201.02,  330.30,  332.47,  418.16,  533.49,2134524483,  951.65,  261.28,    2.13,  265.81,    5.45,  527.09,    7.58,2134525715,  534.67,    945.25,    541.07,   1486.32
   88.53,  201.47,  332.31,  333.40,  420.84,  534.87,2132347868,  955.71,  255.79,    2.35,  259.05,    5.67,  514.85,    8.02,2132344748,  522.87,    935.69,    542.89,   1478.58
   87.86,  199.69,  329.48,  330.37,  417.34,  530.06,2134414713,  947.40,  250.74,    1.62,  254.48,    4.95,  505.22,    6.56,2134438736,  511.78,    922.56,    536.62,   1459.18
   88.25,  200.23,  331.24,  331.42,  419.49,  531.65,2132356027,  951.14,  248.09,    2.25,  253.79,    5.58,  501.88,    7.83,2132301541,  509.71,    921.36,    539.48,   1460.85
   87.13,  198.89,  327.73,  328.86,  414.87,  527.74,2134386906,  942.61,  246.92,    1.90,  251.54,    5.25,  498.46,    7.15,2134389084,  505.61,    913.33,    534.89,   1448.22
   87.90,  199.37,  329.86,  330.25,  417.75,  529.63,2132330635,  947.38,  247.38,    2.33,  251.95,    5.65,  499.34,    7.97,2132309436,  507.31,    917.09,    537.60,   1454.69
   86.51,  198.69,  324.44,  327.45,  410.95,  526.14,2134328277,  937.10,  246.64,    1.97,  251.41,    5.31,  498.05,    7.28,2134437452,  505.33,    909.01,    533.43,   1442.43
   86.88,  199.48,  326.48,  329.28,  413.36,  528.76,2132353170,  942.12,  247.51,    1.76,  250.94,    5.07,  498.45,    6.83,2132290989,  505.28,    911.82,    535.59,   1447.40
   88.50,  200.63,  332.29,  332.39,  420.79,  533.03,2134567075,  953.82,  249.35,    2.25,  252.46,    5.62,  501.81,    7.87,2134495060,  509.68,    922.60,    540.89,   1463.50
   95.01,  212.81,  351.53,  351.03,  446.54,  563.83,2132428469, 1010.37,  301.48,   21.44,  304.55,   24.59,  606.04,   46.03,2132634566,  652.07,   1052.57,    609.87,   1662.44
   85.15,  196.97,  319.92,  324.57,  405.07,  521.54,2132624511,  926.61,  268.74,    2.82,  273.56,    6.18,  542.30,    9.01,2132614884,  551.31,    947.37,    530.54,   1477.92
   86.25,  199.13,  324.53,  328.32,  410.78,  527.45,2134645743,  938.23,  262.91,    2.42,  266.55,    5.74,  529.46,    8.16,2134490478,  537.62,    940.24,    535.61,   1475.86
   85.24,  196.62,  321.29,  324.73,  406.53,  521.35,2132324611,  927.89,  256.35,    1.84,  259.92,    5.16,  516.27,    6.99,2132341511,  523.26,    922.81,    528.35,   1451.15
   86.62,  199.60,  324.91,  328.73,  411.53,  528.33,2134410179,  939.86,  255.94,    2.23,  258.52,    5.54,  514.46,    7.77,2134383747,  522.23,    925.99,    536.10,   1462.09
   85.20,  197.77,  321.34,  325.87,  406.54,  523.64,2132298370,  930.18,  250.83,    1.55,  254.65,    4.88,  505.47,    6.43,2132285897,  511.90,    912.01,    530.07,   1442.08
   86.89,  199.97,  326.19,  329.83,  413.08,  529.80,2134476637,  942.88,  247.93,    1.69,  250.52,    5.03,  498.45,    6.72,2134478785,  505.17,    911.53,    536.52,   1448.05
   86.11,  181.67,  326.35,  310.91,  412.46,  492.58,2132292050,  905.04,  228.12,    2.48,  230.41,    5.83,  458.53,    8.30,2132294155,  466.83,    870.98,    500.89,   1371.87
   87.22,  183.94,  329.67,  314.39,  416.90,  498.34,2134459048,  915.23,  226.61,    1.72,  228.39,    5.03,  455.00,    6.75,2134501594,  461.75,    871.90,    505.09,   1376.98
   86.27,  183.04,  326.92,  312.79,  413.19,  495.83,2132282357,  909.02,  225.17,    1.98,  228.20,    5.32,  453.37,    7.30,2132200373,  460.67,    866.56,    503.13,   1369.69
   96.31,  199.18,  357.53,  339.29,  453.84,  538.47,2134344192,  992.31,  273.69,   21.66,  275.16,   24.66,  548.85,   46.32,2134445551,  595.18,   1002.69,    584.79,   1587.48
   86.71,  183.17,  328.32,  313.87,  415.03,  497.04,2132451492,  912.06,  245.32,    2.48,  249.87,    5.79,  495.19,    8.27,2132399807,  503.46,    910.22,    505.30,   1415.52
   86.87,  183.50,  328.82,  314.12,  415.69,  497.62,2132282555,  913.31,  237.93,    2.71,  242.69,    6.03,  480.62,    8.74,2132302899,  489.36,    896.31,    506.36,   1402.66
   86.56,  182.88,  327.03,  312.54,  413.58,  495.41,2134347079,  909.00,  235.51,    2.93,  240.24,    6.25,  475.75,    9.18,2134328014,  484.92,    889.33,    504.59,   1393.92
   86.54,  182.60,  327.13,  312.48,  413.67,  495.07,2134387359,  908.74,  236.04,    2.05,  239.79,    5.37,  475.83,    7.42,2134359485,  483.25,    889.50,    502.49,   1391.99
   86.07,  182.75,  325.10,  311.65,  411.16,  494.41,2132319886,  905.57,  233.08,    2.02,  236.23,    5.34,  469.31,    7.36,2132330204,  476.68,    880.48,    501.77,   1382.25
   87.26,  183.31,  329.31,  313.48,  416.58,  496.80,2132324085,  913.37,  229.76,    1.87,  233.68,    5.18,  463.44,    7.04,2132322406,  470.48,    880.02,    503.84,   1383.86
   87.00,  149.97,  334.30,  281.34,  421.30,  431.31,2134364339,  852.61,  178.47,    1.50,  182.98,    4.83,  361.45,    6.32,2134404370,  367.77,    782.75,    437.63,   1220.38
   87.54,  150.30,  335.78,  282.31,  423.31,  432.60,2132298840,  855.91,  182.16,    2.66,  185.80,    5.99,  367.96,    8.65,2132231221,  376.61,    791.27,    441.25,   1232.53
   87.44,  150.18,  335.16,  282.08,  422.60,  432.26,2134426337,  854.86,  182.20,    2.11,  185.89,    5.45,  368.09,    7.56,2134680609,  375.65,    790.69,    439.82,   1230.51
   98.89,  167.10,  370.51,  310.51,  469.40,  477.61,2132429487,  947.01,  219.10,   21.68,  222.75,   24.99,  441.86,   46.66,2132348432,  488.52,    911.26,    524.27,   1435.53
   87.11,  152.76,  333.05,  283.98,  420.16,  436.74,2134603763,  856.90,  200.96,    3.49,  204.97,    6.83,  405.92,   10.32,2134514507,  416.24,    826.09,    447.06,   1273.14
   88.33,  153.90,  339.64,  287.82,  427.96,  441.72,2132357549,  869.68,  192.35,    2.49,  196.45,    5.82,  388.80,    8.31,2132333480,  397.11,    816.76,    450.03,   1266.79
   86.92,  151.91,  334.06,  283.83,  420.98,  435.74,2134360249,  856.73,  187.94,    2.52,  191.52,    5.86,  379.46,    8.37,2134332634,  387.83,    800.44,    444.12,   1244.56
   87.59,  152.21,  336.28,  284.92,  423.87,  437.12,2132228661,  860.99,  184.51,    1.65,  188.74,    4.98,  373.26,    6.63,2132249972,  379.89,    797.12,    443.75,   1240.87
   86.73,  150.90,  333.43,  282.43,  420.16,  433.33,2134354009,  853.49,  181.41,    1.50,  185.41,    4.85,  366.82,    6.35,2134402554,  373.16,    786.98,    439.68,   1226.65
   88.12,  154.25,  338.07,  287.33,  426.19,  441.57,2132356021,  867.77,  182.65,    1.88,  185.91,    5.21,  368.57,    7.09,2132292007,  375.66,    794.76,    448.66,   1243.43
   84.90,  232.53,  317.79,  361.40,  402.69,  593.93,2134338520,  996.62,  297.67,    1.87,  301.55,    5.19,  599.22,    7.06,2134338155,  606.28,   1001.91,    600.99,   1602.91
   83.31,  227.43,  310.88,  352.73,  394.19,  580.16,2132208285,  974.35,  298.13,    2.48,  300.53,    5.80,  598.66,    8.28,2132167907,  606.94,    992.85,    588.44,   1581.29
   83.40,  227.90,  312.31,  354.13,  395.71,  582.03,2134329121,  977.74,  300.15,    2.67,  303.33,    6.01,  603.48,    8.69,2134412576,  612.17,    999.19,    590.72,   1589.91
   86.29,  234.48,  320.74,  363.21,  407.04,  597.70,2132445856, 1004.73,  305.40,    6.19,  308.43,    9.50,  613.83,   15.69,2132556486,  629.52,   1020.87,    613.39,   1634.25
  103.35,  269.22,  377.19,  416.96,  480.54,  686.19,2134667714, 1166.72,  339.01,   10.35,  342.48,   13.64,  681.49,   23.99,2134563075,  705.48,   1162.03,    710.17,   1872.20
   81.86,  229.54,  306.69,  354.06,  388.54,  583.60,2132399935,  972.15,  317.46,    3.17,  320.22,    6.55,  637.68,    9.72,2132373616,  647.40,   1026.22,    593.32,   1619.54
   80.75,  225.51,  301.78,  347.63,  382.53,  573.14,2134433584,  955.67,  304.23,    1.82,  308.81,    5.16,  613.04,    6.99,2134378769,  620.03,    995.57,    580.13,   1575.69
   80.18,  223.51,  298.89,  344.13,  379.07,  567.64,2132161387,  946.71,  297.68,    2.39,  301.90,    5.72,  599.58,    8.11,2132214424,  607.69,    978.65,    575.75,   1554.41
   80.25,  223.29,  299.15,  344.19,  379.39,  567.48,2134448185,  946.87,  298.46,    2.53,  302.59,    5.88,  601.05,    8.41,2134419605,  609.46,    980.45,    575.88,   1556.33
   81.85,  226.38,  304.63,  348.88,  386.48,  575.26,2132291605,  961.74,  295.99,    2.07,  300.35,    5.37,  596.33,    7.44,2132313815,  603.77,    982.81,    582.70,   1565.51
   83.30,  176.44,  315.33,  301.29,  398.64,  477.73,2134392141,  876.37,  223.54,    1.88,  227.05,    5.21,  450.59,    7.09,2134471435,  457.68,    849.23,    484.82,   1334.05
   84.39,  179.06,  318.83,  305.02,  403.23,  484.08,2132322613,  887.31,  220.66,    1.47,  223.59,    4.81,  444.25,    6.28,2132240813,  450.53,    847.48,    490.36,   1337.84
   84.30,  178.31,  319.27,  305.02,  403.57,  483.33,2134341961,  886.90,  220.08,    1.78,  222.52,    5.11,  442.60,    6.89,2134374745,  449.50,    846.17,    490.22,   1336.39
   84.38,  179.67,  320.58,  307.03,  404.96,  486.71,2132354545,  891.67,  225.30,    2.65,  226.77,    5.98,  452.06,    8.63,2132323597,  460.69,    857.02,    495.33,   1352.36
  110.33,  219.24,  401.68,  372.58,  512.01,  591.82,2134443519, 1103.83,  257.90,   13.76,  259.96,   17.04,  517.86,   30.79,2134530108,  548.65,   1029.87,    622.62,   1652.49
   85.08,  183.80,  320.77,  311.01,  405.85,  494.81,2132543774,  900.66,  247.51,    3.99,  252.08,    7.31,  499.59,   11.31,2132553861,  510.90,    905.44,    506.12,   1411.56
   83.29,  179.31,  314.70,  304.34,  397.99,  483.66,2132329442,  881.65,  235.27,    2.04,  240.06,    5.35,  475.33,    7.39,2132226393,  482.72,    873.32,    491.05,   1364.37
   84.45,  181.36,  320.41,  308.72,  404.86,  490.07,2134526647,  894.94,  229.48,    1.56,  233.55,    4.89,  463.03,    6.45,2134487970,  469.47,    867.89,    496.52,   1364.41
   83.04,  178.62,  315.41,  303.90,  398.45,  482.52,2132292750,  880.97,  226.63,    2.02,  230.98,    5.37,  457.60,    7.39,2132501969,  464.99,    856.05,    489.91,   1345.96
   84.97,  180.20,  321.55,  307.51,  406.52,  487.71,2134605018,  894.23,  228.92,    2.76,  232.99,    6.09,  461.91,    8.85,2134420377,  470.76,    868.43,    496.56,   1364.99
   81.12,  114.94,  318.09,  240.38,  399.22,  355.32,2132219379,  754.54,  134.13,    1.46,  138.15,    4.80,  272.27,    6.26,2132214227,  278.53,    671.49,    361.58,   1033.07
   82.54,  117.71,  324.10,  245.56,  406.64,  363.27,2134303551,  769.91,  135.26,    1.62,  138.96,    4.93,  274.22,    6.54,2134342242,  280.76,    680.85,    369.81,   1050.67
   81.72,  117.30,  319.79,  243.61,  401.51,  360.91,2132337478,  762.42,  135.70,    1.94,  138.87,    5.26,  274.57,    7.20,2132356858,  281.76,    676.07,    368.11,   1044.18
   82.17,  118.41,  321.74,  245.35,  403.92,  363.76,2134381766,  767.68,  136.28,    1.92,  139.53,    5.26,  275.81,    7.17,2134318488,  282.99,    679.73,    370.94,   1050.67
   85.06,  124.35,  330.56,  254.34,  415.62,  378.68,2132299083,  794.30,  144.65,    6.54,  147.51,    9.81,  292.16,   16.35,2132476691,  308.51,    707.78,    395.03,   1102.82
  103.43,  147.26,  394.70,  298.81,  498.13,  446.07,2134771780,  944.20,  161.07,    8.44,  164.09,   11.74,  325.16,   20.18,2134625221,  345.35,    823.29,    466.25,   1289.55
   81.79,  121.42,  321.10,  249.08,  402.89,  370.50,2132361393,  773.38,  143.97,    1.85,  147.27,    5.17,  291.24,    7.02,2132327196,  298.26,    694.13,    377.51,   1071.64
   82.54,  121.69,  323.42,  250.00,  405.96,  371.69,2132283907,  777.65,  141.17,    1.78,  144.47,    5.11,  285.64,    6.89,2132283466,  292.53,    691.60,    378.58,   1070.18
   82.55,  122.02,  322.80,  249.90,  405.35,  371.92,2134338553,  777.27,  139.49,    1.69,  143.13,    5.03,  282.61,    6.72,2134378796,  289.33,    687.96,    378.64,   1066.60
   82.88,  122.84,  324.61,  251.38,  407.49,  374.22,2134404787,  781.71,  139.92,    1.86,  143.84,    5.18,  283.76,    7.04,2134355165,  290.80,    691.25,    381.26,   1072.51
   86.20,  195.99,  324.49,  325.59,  410.69,  521.58,2132378919,  932.28,  244.58,    2.53,  249.21,    5.86,  493.79,    8.39,2132366801,  502.17,    904.48,    529.97,   1434.45
   85.76,  193.18,  322.84,  321.90,  408.59,  515.08,2132209723,  923.67,  242.24,    2.29,  247.07,    5.65,  489.31,    7.94,2132259287,  497.25,    897.90,    523.02,   1420.92
   84.19,  190.70,  317.48,  317.20,  401.67,  507.91,2134473276,  909.57,  235.76,    1.63,  240.68,    4.97,  476.43,    6.60,2134534321,  483.03,    878.10,    514.51,   1392.60
   85.03,  190.89,  320.62,  318.95,  405.65,  509.84,2132290768,  915.49,  232.31,    1.56,  237.73,    4.89,  470.03,    6.46,2132229358,  476.49,    875.68,    516.29,   1391.98
   83.74,  188.62,  316.81,  315.07,  400.55,  503.69,2134362373,  904.24,  230.11,    1.78,  235.33,    5.09,  465.44,    6.87,2134351047,  472.31,    865.99,    510.56,   1376.55
  106.61,  225.81,  392.15,  376.88,  498.76,  602.69,2132342262, 1101.45,  273.71,   16.17,  277.38,   19.14,  551.09,   35.30,2132355591,  586.39,   1049.85,    637.99,   1687.83
   90.07,  196.03,  337.40,  328.95,  427.47,  524.97,2134639640,  952.44,  258.15,    3.65,  262.66,    6.95,  520.81,   10.59,2134646905,  531.41,    948.28,    535.57,   1483.85
   82.37,  188.57,  311.08,  312.89,  393.45,  501.46,2132270274,  894.91,  245.86,    1.95,  250.27,    5.33,  496.14,    7.28,2132327853,  503.42,    889.59,    508.74,   1398.33
   81.92,  187.10,  309.63,  310.71,  391.54,  497.81,2134491857,  889.35,  237.92,    1.46,  242.40,    4.81,  480.32,    6.26,2134434885,  486.59,    871.86,    504.07,   1375.94
   82.05,  187.16,  310.46,  311.23,  392.51,  498.38,2132317535,  890.89,  235.18,    1.85,  239.85,    5.16,  475.03,    7.01,2132286886,  482.04,    867.53,    505.40,   1372.93
   80.88,  189.15,  306.12,  311.68,  387.01,  500.83,2134343939,  887.84,  239.67,    2.02,  243.91,    5.34,  483.58,    7.36,2134382508,  490.94,    870.58,    508.19,   1378.78
   81.62,  189.74,  308.87,  313.37,  390.49,  503.11,2132335160,  893.60,  245.35,    3.13,  249.22,    6.49,  494.57,    9.62,2132337405,  504.20,    885.06,    512.73,   1397.79
   80.11,  187.86,  303.88,  309.79,  384.00,  497.65,2134506211,  881.64,  246.70,    2.47,  250.36,    5.80,  497.06,    8.27,2134517933,  505.32,    881.05,    505.91,   1386.97
   82.05,  190.60,  309.91,  314.26,  391.96,  504.86,2132366634,  896.82,  244.06,    1.66,  246.83,    4.98,  490.90,    6.64,2132351293,  497.54,    882.86,    511.50,   1394.36
   79.99,  186.95,  302.51,  308.28,  382.50,  495.23,2134411539,  877.74,  239.13,    1.67,  243.01,    5.03,  482.14,    6.70,2134408910,  488.84,    864.64,    501.93,   1366.57
   83.95,  193.04,  314.35,  318.29,  398.30,  511.33,2132338133,  909.63,  253.46,   11.42,  257.48,   14.72,  510.94,   26.15,2132384867,  537.09,    909.24,    537.48,   1446.72
   86.63,  198.20,  322.37,  325.97,  409.00,  524.18,2134602804,  933.18,  285.48,   14.04,  289.16,   17.45,  574.64,   31.50,2134539679,  606.13,    983.64,    555.67,   1539.31
   81.93,  190.27,  309.34,  313.74,  391.27,  504.00,2132356504,  895.27,  260.48,    4.01,  263.79,    7.36,  524.27,   11.37,2132354622,  535.64,    915.54,    515.37,   1430.91
   80.76,  188.99,  304.37,  311.06,  385.14,  500.05,2132266602,  885.19,  248.17,    1.55,  251.80,    4.87,  499.97,    6.42,2132231283,  506.39,    885.11,    506.47,   1391.58
   81.47,  188.59,  307.14,  311.30,  388.61,  499.89,2134362434,  888.50,  239.58,    1.63,  244.05,    4.97,  483.62,    6.60,2134403040,  490.22,    872.24,    506.49,   1378.72
   68.60,   82.97,  277.71,  193.45,  346.30,  276.42,2132245335,  622.73,   90.69,    1.36,   94.53,    4.68,  185.22,    6.04,2132212626,  191.26,    531.52,    282.46,    813.99
   70.07,   85.66,  283.23,  198.57,  353.31,  284.23,2134404825,  637.54,   92.59,    1.60,   96.20,    4.93,  188.79,    6.53,2134429640,  195.32,    542.10,    290.76,    832.86
   67.94,   85.38,  274.40,  195.11,  342.34,  280.49,2132239103,  622.83,   95.42,    2.34,   98.47,    5.67,  193.88,    8.01,2132224256,  201.89,    536.22,    288.50,    824.72
   69.43,   86.23,  279.94,  198.10,  349.36,  284.33,2134393814,  633.70,   95.00,    1.55,   97.80,    4.89,  192.80,    6.44,2134395980,  199.24,    542.16,    290.77,    832.94
   69.20,   86.92,  278.92,  198.41,  348.12,  285.33,2134340004,  633.45,   94.18,    1.29,   96.82,    4.62,  191.00,    5.91,2134344601,  196.91,    539.12,    291.23,    830.35
   69.52,   86.87,  279.49,  198.61,  349.01,  285.48,2132288082,  634.49,   94.34,    1.55,   97.27,    4.89,  191.61,    6.43,2132260949,  198.05,    540.62,    291.91,    832.53
   81.37,   98.07,  317.64,  222.85,  399.01,  320.92,2134342554,  719.93,  131.81,   21.38,  134.20,   24.60,  266.01,   45.99,2134373891,  312.00,    665.02,    366.91,   1031.93
   69.96,   89.19,  281.94,  201.93,  351.90,  291.11,2132441185,  643.01,  103.17,    2.63,  107.06,    5.97,  210.23,    8.60,2132437841,  218.83,    562.13,    299.71,    861.84
   68.71,   88.11,  277.41,  199.15,  346.13,  287.26,2132327479,  633.38,   99.26,    1.85,  102.84,    5.16,  202.09,    7.01,2132321731,  209.11,    548.22,    294.27,    842.49
   69.92,   89.84,  281.30,  202.47,  351.22,  292.31,2134385871,  643.53,   98.50,    1.51,  101.93,    4.83,  200.43,    6.33,2134398785,  206.76,    551.65,    298.65,    850.30
   82.17,  130.97,  319.31,  257.63,  401.48,  388.60,2132232338,  790.08,  148.75,    1.24,  151.59,    4.56,  300.34,    5.81,2132288848,  306.15,    701.82,    394.40,   1096.22
   83.32,  131.81,  323.52,  259.81,  406.84,  391.62,2134521564,  798.45,  145.85,    1.40,  149.64,    4.73,  295.49,    6.13,2134491576,  301.62,    702.32,    397.75,   1100.07
   82.46,  130.03,  319.82,  256.67,  402.27,  386.70,2132325125,  788.97,  144.54,    1.60,  148.69,    4.92,  293.22,    6.52,2132390117,  299.74,    695.50,    393.22,   1088.71
   83.41,  131.28,  323.23,  258.97,  406.64,  390.26,2134475198,  796.90,  145.97,    2.00,  149.52,    5.33,  295.50,    7.32,2134416758,  302.82,    702.14,    397.58,   1099.72
   82.18,  129.08,  319.74,  255.61,  401.93,  384.69,2132288828,  786.62,  145.72,    1.62,  149.14,    4.96,  294.87,    6.58,2132280867,  301.45,    696.79,    391.27,   1088.06
   83.78,  131.53,  325.23,  259.87,  409.01,  391.40,2134445842,  800.41,  144.24,    1.36,  148.03,    4.70,  292.27,    6.06,2134426031,  298.33,    701.27,    397.47,   1098.74
   91.79,  139.20,  347.80,  274.96,  439.60,  414.16,2132278411,  853.76,  180.21,   19.13,  183.35,   22.39,  363.56,   41.52,2132322931,  405.08,    803.16,    455.68,   1258.84
   84.30,  132.05,  326.44,  260.84,  410.74,  392.89,2134547718,  803.63,  160.78,    3.57,  164.81,    6.86,  325.59,   10.42,2134546745,  336.02,    736.34,    403.31,   1139.65
   82.10,  128.75,  318.59,  254.72,  400.69,  383.47,2132314507,  784.16,  151.12,    2.01,  155.32,    5.34,  306.44,    7.35,2132252119,  313.80,    707.13,    390.83,   1097.96
   84.64,  133.40,  328.32,  262.87,  412.96,  396.27,2134494293,  809.23,  153.80,    1.99,  157.71,    5.31,  311.51,    7.30,2134518694,  318.81,    724.47,    403.57,   1128.04
   84.26,  202.08,  316.13,  328.51,  400.38,  530.59,2132284351,  930.97,  249.78,    1.64,  253.71,    4.95,  503.49,    6.60,2132274520,  510.09,    903.87,    537.19,   1441.06
   84.19,  200.90,  317.19,  328.28,  401.38,  529.17,2134430735,  930.55,  247.70,    1.99,  251.80,    5.32,  499.50,    7.30,2134592755,  506.80,    900.88,    536.48,   1437.36
   82.45,  196.70,  310.12,  320.97,  392.57,  517.66,2132407723,  910.23,  244.24,    1.70,  249.24,    5.02,  493.48,    6.71,2132250985,  500.20,    886.05,    524.38,   1410.43
   83.13,  197.18,  312.43,  321.93,  395.56,  519.11,2134482602,  914.67,  247.50,    2.36,  251.82,    5.67,  499.33,    8.03,2134463577,  507.35,    894.89,    527.14,   1422.02
   81.46,  193.36,  306.47,  315.93,  387.92,  509.28,2132256488,  897.21,  247.08,    2.41,  251.77,    5.74,  498.85,    8.15,2132591961,  507.00,    886.77,    517.44,   1404.21
   82.72,  196.23,  311.41,  320.44,  394.14,  516.67,2132698806,  910.81,  244.69,    1.67,  247.96,    4.99,  492.65,    6.66,2132353525,  499.31,    886.79,    523.33,   1410.12
  100.71,  224.97,  373.85,  369.41,  474.55,  594.38,2134485052, 1068.93,  265.90,   10.56,  267.74,   13.88,  533.65,   24.44,2134567747,  558.09,   1008.20,    618.82,   1627.02
   85.93,  206.87,  320.25,  334.13,  406.19,  541.00,2132465600,  947.19,  274.94,    5.99,  278.28,    9.32,  553.21,   15.31,2132428308,  568.53,    959.40,    556.31,   1515.71
   81.16,  194.70,  304.76,  316.31,  385.92,  511.01,2134463842,  896.93,  258.31,    2.56,  263.36,    5.90,  521.68,    8.46,2134495275,  530.14,    907.60,    519.47,   1427.06
   82.18,  197.22,  308.82,  320.44,  391.01,  517.67,2132344469,  908.67,  252.72,    2.08,  256.34,    5.43,  509.06,    7.52,2132249096,  516.58,    900.07,    525.18,   1425.25
   79.33,  217.55,  295.91,  336.97,  375.24,  554.52,2134349584,  929.76,  285.75,    2.35,  291.27,    5.70,  577.02,    8.05,2134419948,  585.07,    952.25,    562.57,   1514.83
   79.26,  217.80,  296.00,  337.15,  375.26,  554.95,2132231326,  930.21,  281.71,    1.93,  286.38,    5.25,  568.09,    7.18,2132241741,  575.27,    943.35,    562.13,   1505.48
   78.23,  213.94,  292.33,  331.93,  370.57,  545.87,2134473618,  916.44,  279.51,    1.83,  283.35,    5.19,  562.85,    7.02,2134439917,  569.87,    933.42,    552.89,   1486.31
   78.75,  215.81,  294.13,  334.13,  372.88,  549.94,2132305750,  922.82,  279.57,    2.17,  283.04,    5.51,  562.62,    7.69,2132316801,  570.30,    935.50,    557.62,   1493.12
   77.95,  214.43,  291.67,  332.11,  369.62,  546.54,2134342784,  916.17,  274.90,    1.64,  278.16,    4.95,  553.06,    6.59,2134332812,  559.65,    922.68,    553.13,   1475.82
   78.79,  215.75,  294.42,  334.17,  373.20,  549.92,2132273804,  923.12,  275.32,    2.53,  279.60,    5.84,  554.92,    8.36,2132276768,  563.28,    928.12,    558.28,   1486.40
   77.72,  213.44,  291.04,  330.81,  368.76,  544.25,2134361547,  913.02,  276.48,    1.86,  281.11,    5.17,  557.58,    7.02,2134366591,  564.61,    926.35,    551.27,   1477.62
  103.30,  263.37,  375.18,  408.35,  478.49,  671.72,2132325400, 1150.21,  327.01,   14.05,  329.97,   17.40,  656.98,   31.45,2132346618,  688.43,   1135.47,    703.18,   1838.64
   77.67,  217.54,  289.56,  334.96,  367.23,  552.50,2134518911,  919.73,  300.47,    2.88,  305.34,    6.22,  605.80,    9.10,2134439815,  614.91,    973.03,    561.60,   1534.63
   77.50,  216.81,  289.78,  333.88,  367.28,  550.69,2132149679,  917.97,  286.92,    1.86,  293.86,    5.17,  580.78,    7.03,2132225205,  587.81,    948.06,    557.72,   1505.77
   76.93,  214.87,  287.65,  330.92,  364.58,  545.79,2134377784,  910.37,  280.25,    2.01,  285.62,    5.33,  565.87,    7.34,2134321806,  573.21,    930.45,    553.13,   1483.58
