SKT0-Ch0Read,SKT0-Ch0Write,SKT0-Ch1Read,SKT0-Ch1Write,SKT0-Mem Read (MB/s),SKT0-Mem Write (MB/s),SKT0-P. Write (T/s),SKT0-Memory (MB/s),SKT1-Ch0Read,SKT1-Ch0Write,SKT1-Ch1Read,SKT1-Ch1Write,SKT1-Mem Read (MB/s),SKT1-Mem Write (MB/s),SKT1-P. Write (T/s),SKT1-Memory (MB/s),System-Read,System-Write,System-Memory
   60.24,  263.79,  221.79,  357.76,  282.03,  621.56,2132342112,  903.58,  373.27,    1.88,  378.48,    5.12,  751.76,    7.00,2132336482,  758.75,   1033.78,    628.55,   1662.34
   59.01,  261.35,  217.76,  354.26,  276.77,  615.61,2132245017,  892.38,  368.85,    1.76,  373.55,    5.02,  742.41,    6.78,2132257426,  749.18,   1019.18,    622.38,   1641.56
   59.61,  262.00,  219.60,  355.52,  279.21,  617.52,2134404502,  896.73,  359.28,    1.70,  365.71,    4.93,  724.99,    6.63,2134414131,  731.63,   1004.20,    624.15,   1628.35
   59.54,  261.86,  218.48,  354.55,  278.01,  616.41,2134356714,  894.42,  358.53,    2.00,  363.41,    5.22,  721.94,    7.21,2134314601,  729.15,    999.95,    623.62,   1623.58
   60.71,  264.21,  222.80,  358.50,  283.51,  622.71,2132286994,  906.23,  375.54,    4.14,  379.90,    7.40,  755.43,   11.53,2132292623,  766.97,   1038.95,    634.25,   1673.20
   61.93,  268.61,  227.63,  365.29,  289.56,  633.90,2132301296,  923.45,  378.06,    2.87,  382.43,    6.11,  760.48,    8.99,2132359713,  769.47,   1050.04,    642.89,   1692.93
   60.97,  266.47,  224.39,  361.84,  285.35,  628.32,2134443348,  913.67,  378.30,    3.22,  382.99,    6.51,  761.29,    9.74,2134399916,  771.02,   1046.64,    638.05,   1684.69
   59.91,  264.20,  220.68,  357.66,  280.59,  621.87,2132240427,  902.46,  377.19,    2.62,  382.90,    5.90,  760.09,    8.53,2132262216,  768.61,   1040.68,    630.39,   1671.07
   75.29,  303.26,  268.79,  413.86,  344.08,  717.12,2134435014, 1061.20,  439.46,   21.84,  441.33,   24.66,  880.79,   46.50,2134446730,  927.29,   1224.87,    763.63,   1988.50
   60.64,  266.19,  223.47,  361.00,  284.12,  627.18,2132395687,  911.30,  393.73,    3.45,  398.90,    6.74,  792.63,   10.20,2132362234,  802.83,   1076.75,    637.38,   1714.13
   59.77,  262.82,  219.35,  356.34,  279.12,  619.16,2134355218,  898.28,  380.64,    2.27,  386.40,    5.53,  767.04,    7.80,2134351954,  774.84,   1046.16,    626.96,   1673.12
   60.13,  262.70,  220.98,  356.19,  281.11,  618.89,2132298603,  900.00,  374.29,    1.91,  381.92,    5.17,  756.21,    7.08,2132311111,  763.29,   1037.32,    625.97,   1663.29
   59.94,  262.92,  220.08,  356.30,  280.02,  619.23,2134403453,  899.25,  363.04,    1.56,  369.89,    4.83,  732.93,    6.39,2134417673,  739.32,   1012.96,    625.62,   1638.57
   59.05,  261.77,  217.49,  353.63,  276.55,  615.41,2132278320,  891.95,  357.28,    1.60,  364.65,    4.84,  721.94,    6.43,2132264784,  728.37,    998.48,    621.84,   1620.32
   59.67,  262.70,  218.66,  354.56,  278.33,  617.26,2134416688,  895.59,  359.21,    2.28,  364.97,    5.53,  724.18,    7.81,2134427181,  731.99,   1002.50,    625.07,   1627.58
   59.75,  261.99,  220.30,  355.46,  280.06,  617.45,2132331420,  897.51,  361.36,    2.46,  368.42,    5.71,  729.78,    8.17,2132313845,  737.94,   1009.83,    625.62,   1635.45
   59.60,  262.07,  219.29,  355.23,  278.88,  617.30,2134413491,  896.19,  356.91,    1.94,  361.93,    5.20,  718.84,    7.15,2134431482,  725.98,    997.72,    624.45,   1622.17
   62.38,  267.31,  229.33,  363.94,  291.72,  631.25,2132276786,  922.96,  355.90,    1.80,  360.49,    5.05,  716.39,    6.85,2132260991,  723.24,   1008.11,    638.10,   1646.21
   74.79,  301.16,  268.46,  412.75,  343.25,  713.91,2134498616, 1057.16,  417.95,   19.60,  424.26,   23.01,  842.21,   42.61,2134536302,  884.82,   1185.46,    756.52,   1941.98
   61.43,  268.00,  225.68,  364.43,  287.11,  632.43,2132417045,  919.54,  397.75,    3.26,  403.91,    6.55,  801.66,    9.81,2132377049,  811.48,   1088.77,    642.24,   1731.01
   60.36,  263.26,  222.22,  357.80,  282.59,  621.06,2134424632,  903.64,  385.24,    3.31,  392.00,    6.54,  777.24,    9.86,2134437198,  787.09,   1059.82,    630.91,   1690.74
   59.79,  262.44,  219.15,  355.21,  278.93,  617.64,2132292054,  896.58,  379.02,    1.87,  383.73,    5.12,  762.75,    6.99,2132293179,  769.75,   1041.69,    624.64,   1666.32
   59.92,  262.74,  220.30,  356.66,  280.22,  619.40,2134412717,  899.62,  366.02,    1.77,  372.94,    5.03,  738.96,    6.80,2134381621,  745.76,   1019.18,    626.20,   1645.38
   59.29,  261.78,  218.54,  354.55,  277.83,  616.33,2132259861,  894.16,  359.20,    1.43,  365.86,    4.70,  725.06,    6.13,2132271906,  731.19,   1002.88,    622.46,   1625.35
   59.64,  262.75,  219.26,  355.65,  278.89,  618.40,2134350984,  897.29,  358.98,    1.99,  365.10,    5.27,  724.08,    7.26,2134362523,  731.34,   1002.97,    625.66,   1628.63
   59.04,  260.31,  217.61,  353.40,  276.65,  613.71,2132311253,  890.36,  354.08,    1.90,  361.94,    5.17,  716.02,    7.07,2132310558,  723.10,    992.68,    620.78,   1613.46
   59.82,  262.12,  220.13,  355.73,  279.95,  617.85,2134408515,  897.81,  359.21,    2.60,  366.96,    5.86,  726.17,    8.46,2134404478,  734.62,   1006.12,    626.31,   1632.43
   59.71,  262.23,  220.22,  356.15,  279.93,  618.38,2132374884,  898.31,  359.89,    1.95,  367.17,    5.22,  727.06,    7.17,2132393391,  734.23,   1006.99,    625.55,   1632.54
   74.98,  295.41,  270.40,  407.13,  345.38,  702.54,2134455159, 1047.92,  405.83,   18.06,  410.67,   21.12,  816.50,   39.17,2134520553,  855.67,   1161.88,    741.71,   1903.60
   63.37,  277.65,  233.30,  377.12,  296.67,  654.78,2132435902,  951.45,  406.19,    3.60,  410.40,    6.88,  816.59,   10.48,2132350519,  827.07,   1113.26,    665.26,   1778.52
   60.97,  265.56,  223.83,  360.66,  284.80,  626.22,2134447417,  911.02,  387.34,    2.73,  392.69,    5.95,  780.03,    8.68,2134421017,  788.70,   1064.83,    634.90,   1699.73
   59.81,  262.41,  220.21,  356.24,  280.03,  618.65,2132592657,  898.68,  379.16,    2.50,  384.07,    5.77,  763.23,    8.28,2132753282,  771.51,   1043.26,    626.93,   1670.19
   60.08,  262.82,  220.88,  356.55,  280.96,  619.36,2132464235,  900.33,  372.05,    2.06,  378.08,    5.31,  750.13,    7.37,2132536823,  757.49,   1031.09,    626.73,   1657.82
   59.77,  263.08,  220.61,  356.63,  280.37,  619.71,2134670116,  900.08,  362.74,    1.61,  369.75,    4.86,  732.49,    6.47,2134464968,  738.96,   1012.87,    626.18,   1639.04
   59.54,  260.35,  219.10,  353.71,  278.64,  614.07,2132328534,  892.71,  360.99,    1.94,  366.63,    5.19,  727.62,    7.13,2132315369,  734.75,   1006.26,    621.20,   1627.46
   59.84,  261.86,  220.60,  355.72,  280.45,  617.58,2134344651,  898.03,  359.12,    1.72,  364.12,    4.99,  723.24,    6.71,2134383768,  729.95,   1003.68,    624.29,   1627.97
   59.91,  261.47,  219.44,  354.47,  279.35,  615.93,2132328048,  895.28,  360.51,    2.06,  362.99,    5.31,  723.50,    7.37,2132279058,  730.87,   1002.84,    623.31,   1626.15
   59.69,  262.09,  219.47,  354.93,  279.16,  617.01,2134396994,  896.17,  366.69,    2.55,  369.92,    5.81,  736.62,    8.37,2134443612,  744.98,   1015.78,    625.38,   1641.15
   68.24,  272.55,  245.07,  373.86,  313.31,  646.42,2132529633,  959.73,  383.47,   14.21,  385.84,   17.36,  769.30,   31.57,2132590074,  800.87,   1082.61,    677.99,   1760.60
   75.28,  300.29,  273.04,  412.77,  348.32,  713.07,2132534396, 1061.38,  414.41,    6.39,  418.97,    9.67,  833.38,   16.06,2132467126,  849.44,   1181.70,    729.12,   1910.82
   61.11,  266.26,  223.02,  359.91,  284.13,  626.16,2134519057,  910.30,  387.88,    3.08,  392.01,    6.32,  779.89,    9.39,2134491643,  789.29,   1064.03,    635.56,   1699.59
   60.59,  264.07,  221.69,  356.92,  282.28,  620.99,2132249965,  903.27,  376.09,    1.59,  380.65,    4.85,  756.74,    6.44,2132252431,  763.19,   1039.03,    627.43,   1666.45
   60.23,  264.08,  220.70,  357.24,  280.92,  621.32,2134364724,  902.25,  368.45,    2.30,  374.49,    5.57,  742.94,    7.87,2134344663,  750.80,   1023.86,    629.19,   1653.05
   59.61,  262.71,  218.61,  354.81,  278.22,  617.52,2132196857,  895.74,  369.31,    2.22,  376.04,    5.51,  745.35,    7.74,2132201186,  753.09,   1023.57,    625.26,   1648.83
   62.92,  271.18,  229.69,  367.67,  292.61,  638.85,2134433356,  931.46,  376.47,    3.50,  381.57,    6.75,  758.03,   10.25,2134487381,  768.28,   1050.64,    649.10,   1699.74
   63.47,  271.16,  231.76,  368.85,  295.23,  640.01,2132375490,  935.24,  383.26,    5.21,  387.92,    8.43,  771.17,   13.64,2132377919,  784.81,   1066.40,    653.65,   1720.05
   62.70,  271.91,  229.19,  368.62,  291.88,  640.53,2134551163,  932.41,  392.66,    3.29,  394.54,    6.56,  787.20,    9.85,2134521834,  797.05,   1079.08,    650.38,   1729.46
   62.06,  270.10,  226.90,  366.06,  288.95,  636.16,2132269359,  925.12,  388.26,    3.19,  392.00,    6.42,  780.25,    9.61,2132293048,  789.86,   1069.21,    645.77,   1714.98
   62.36,  270.53,  228.21,  366.88,  290.57,  637.41,2134470570,  927.99,  386.52,    3.71,  390.13,    6.95,  776.65,   10.66,2134417113,  787.32,   1067.23,    648.08,   1715.30
   79.36,  314.08,  284.36,  430.77,  363.72,  744.85,2132297536, 1108.57,  441.85,   19.53,  444.17,   22.46,  886.02,   42.00,2132356221,  928.02,   1249.74,    786.85,   2036.58
   64.00,  275.80,  233.37,  374.43,  297.37,  650.23,2134558239,  947.60,  399.60,    3.93,  403.76,    7.18,  803.36,   11.11,2134535579,  814.46,   1100.72,    661.34,   1762.06
   77.90,  284.85,  283.10,  399.18,  361.00,  684.03,2132696462, 1045.04,  401.70,   10.13,  404.74,   13.36,  806.45,   23.49,2132888357,  829.94,   1167.45,    707.52,   1874.98
  135.60,  381.78,  510.99,  578.37,  646.59,  960.15,2132737023, 1606.74,  410.86,    5.90,  415.09,    9.18,  825.95,   15.08,2132598213,  841.03,   1472.53,    975.24,   2447.77
  128.11,  382.03,  475.72,  566.27,  603.82,  948.30,2134551335, 1552.12,  410.97,    9.50,  414.87,   12.79,  825.84,   22.28,2134664582,  848.12,   1429.66,    970.58,   2400.24
   72.46,  309.84,  263.77,  421.08,  336.23,  730.92,2132534025, 1067.15,  407.61,    4.99,  411.38,    8.28,  818.98,   13.27,2132398695,  832.25,   1155.21,    744.19,   1899.40
   64.78,  278.86,  237.12,  378.88,  301.90,  657.74,2132395768,  959.64,  390.85,    2.82,  394.57,    6.11,  785.42,    8.94,2132370428,  794.35,   1087.31,    666.68,   1753.99
   63.03,  273.49,  230.37,  370.96,  293.41,  644.45,2134608432,  937.85,  383.44,    2.61,  386.55,    5.91,  769.98,    8.52,2134592961,  778.50,   1063.39,    652.97,   1716.36
   62.39,  272.40,  229.26,  369.66,  291.65,  642.06,2132228867,  933.71,  382.16,    2.80,  385.60,    6.06,  767.77,    8.85,2132516517,  776.62,   1059.42,    650.91,   1710.33
   61.90,  269.64,  227.21,  365.73,  289.11,  635.36,2134660481,  924.47,  376.88,    3.02,  381.08,    6.31,  757.96,    9.33,2134364248,  767.29,   1047.06,    644.69,   1691.76
   95.25,  332.15,  339.07,  467.36,  434.32,  799.51,2132303579, 1233.83,  416.93,   11.92,  420.71,   15.16,  837.64,   27.08,2132374210,  864.72,   1271.96,    826.58,   2098.55
   65.37,  284.28,  238.35,  385.35,  303.72,  669.62,2134567741,  973.34,  406.10,    4.36,  410.39,    7.64,  816.49,   12.00,2134503622,  828.49,   1120.21,    681.62,   1801.84
   62.11,  270.84,  227.85,  367.36,  289.96,  638.19,2132242041,  928.15,  389.35,    2.25,  392.20,    5.49,  781.55,    7.73,2132251374,  789.29,   1071.51,    645.93,   1717.44
   61.65,  270.09,  226.71,  366.50,  288.36,  636.59,2134348733,  924.95,  382.09,    2.95,  388.03,    6.24,  770.12,    9.19,2134357017,  779.31,   1058.48,    645.78,   1704.26
   61.31,  270.12,  226.50,  366.32,  287.81,  636.43,2132313102,  924.25,  379.98,    2.55,  386.69,    5.82,  766.67,    8.37,2132320588,  775.04,   1054.48,    644.80,   1699.28
   62.37,  273.26,  229.35,  370.55,  291.72,  643.81,2134456318,  935.53,  379.05,    2.69,  383.43,    5.94,  762.48,    8.63,2134470857,  771.11,   1054.20,    652.44,   1706.64
   60.98,  266.86,  223.96,  361.88,  284.94,  628.73,2132322070,  913.68,  382.86,    3.29,  387.39,    6.55,  770.25,    9.84,2132314155,  780.09,   1055.20,    638.57,   1693.77
   60.19,  263.59,  219.99,  356.58,  280.18,  620.17,2134430506,  900.35,  377.49,    2.27,  382.41,    5.53,  759.90,    7.81,2134441328,  767.71,   1040.08,    627.98,   1668.05
   62.20,  268.77,  227.00,  364.24,  289.20,  633.01,2132244357,  922.21,  381.34,    2.97,  386.11,    6.23,  767.45,    9.20,2132196307,  776.65,   1056.65,    642.21,   1698.86
   61.87,  269.65,  226.82,  365.99,  288.69,  635.64,2134353078,  924.33,  376.25,    3.00,  381.40,    6.27,  757.65,    9.28,2134357347,  766.93,   1046.34,    644.92,   1691.25
   72.15,  282.56,  263.24,  391.59,  335.39,  674.15,2132609569, 1009.54,  393.41,    8.48,  395.99,   11.71,  789.40,   20.19,2132936744,  809.59,   1124.79,    694.34,   1819.14
   83.20,  324.25,  300.13,  447.83,  383.34,  772.08,2133998565, 1155.42,  429.84,   10.20,  432.12,   13.31,  861.96,   23.52,2133662408,  885.47,   1245.30,    795.59,   2040.89
   62.99,  274.49,  232.15,  373.38,  295.14,  647.87,2132424034,  943.02,  394.91,    2.66,  399.84,    5.94,  794.75,    8.60,2132451596,  803.35,   1089.89,    656.47,   1746.36
   62.70,  272.19,  230.06,  369.71,  292.75,  641.90,2132767330,  934.66,  382.29,    2.94,  387.46,    6.22,  769.76,    9.16,2132737939,  778.91,   1062.51,    651.06,   1713.57
   62.39,  273.18,  228.18,  369.29,  290.57,  642.47,2134371324,  933.04,  380.64,    2.78,  387.74,    6.07,  768.38,    8.84,2136666284,  777.23,   1058.95,    651.31,   1710.26
   61.60,  269.51,  225.12,  364.50,  286.72,  634.01,2132386891,  920.73,  375.85,    2.67,  382.74,    5.93,  758.59,    8.61,2130081173,  767.20,   1045.31,    642.61,   1687.92
   62.47,  271.62,  229.31,  368.31,  291.78,  639.93,2134355231,  931.71,  377.02,    3.12,  383.66,    6.40,  760.68,    9.52,2134356761,  770.20,   1052.46,    649.45,   1701.91
   61.75,  270.63,  226.50,  366.48,  288.25,  637.11,2133058456,  925.36,  385.61,    3.94,  390.10,    7.21,  775.71,   11.15,2133072034,  786.86,   1063.96,    648.26,   1712.22
   62.02,  271.06,  227.14,  366.87,  289.15,  637.93,2133281632,  927.08,  384.21,    2.90,  388.29,    6.15,  772.51,    9.05,2133288987,  781.56,   1061.66,    646.98,   1708.64
   61.91,  270.15,  226.36,  365.83,  288.27,  635.98,2132961925,  924.25,  376.50,    2.64,  380.43,    5.91,  756.93,    8.54,2132990082,  765.47,   1045.20,    644.52,   1689.72
   62.16,  271.54,  228.88,  368.52,  291.04,  640.06,2134396050,  931.10,  374.88,    2.31,  381.06,    5.58,  755.94,    7.89,2134382775,  763.83,   1046.98,    647.95,   1694.93
   74.51,  300.53,  266.22,  411.18,  340.72,  711.71,2132275453, 1052.44,  442.47,   24.11,  447.45,   27.54,  889.92,   51.65,2132270683,  941.57,   1230.64,    763.37,   1994.00
   62.54,  271.82,  229.34,  368.88,  291.88,  640.69,2134471653,  932.58,  400.70,    4.45,  405.11,    7.73,  805.81,   12.18,2134472312,  817.99,   1097.69,    652.88,   1750.57
   62.00,  269.89,  227.29,  365.68,  289.29,  635.57,2132282189,  924.86,  393.19,    3.55,  398.18,    6.81,  791.37,   10.36,2132298286,  801.73,   1080.65,    645.93,   1726.59
   61.60,  269.17,  225.43,  364.14,  287.03,  633.31,2134474629,  920.34,  386.48,    3.08,  392.86,    6.37,  779.33,    9.45,2134443669,  788.79,   1066.37,    642.76,   1709.13
   61.57,  268.05,  226.16,  364.02,  287.73,  632.07,2132203943,  919.80,  378.98,    2.62,  385.60,    5.89,  764.58,    8.50,2132286694,  773.09,   1052.31,    640.58,   1692.89
   61.22,  267.86,  225.41,  363.46,  286.63,  631.31,2134427366,  917.94,  378.26,    2.97,  386.50,    6.22,  764.76,    9.19,2134362132,  773.95,   1051.39,    640.50,   1691.89
   60.46,  265.67,  222.44,  360.28,  282.89,  625.95,2132325889,  908.84,  379.98,    3.19,  385.65,    6.48,  765.63,    9.67,2132380361,  775.29,   1048.52,    635.62,   1684.13
   61.95,  271.90,  228.18,  368.58,  290.13,  640.49,2132398987,  930.62,  384.67,    3.10,  389.11,    6.35,  773.78,    9.45,2132334786,  783.23,   1063.91,    649.94,   1713.85
   61.52,  269.75,  226.08,  365.41,  287.60,  635.16,2134363149,  922.75,  375.07,    2.75,  381.59,    6.00,  756.65,    8.75,2134350379,  765.41,   1044.25,    643.91,   1688.16
   61.36,  270.15,  226.24,  366.05,  287.60,  636.19,2134369423,  923.80,  372.90,    2.40,  380.86,    5.66,  753.76,    8.06,2134376494,  761.82,   1041.36,    644.25,   1685.62
   75.70,  304.73,  271.57,  417.52,  347.28,  722.25,2132207858, 1069.52,  433.24,   23.20,  439.66,   26.65,  872.90,   49.85,2132276528,  922.75,   1220.17,    772.10,   1992.27
   62.89,  272.54,  230.18,  370.00,  293.07,  642.54,2132398987,  935.61,  401.37,    3.56,  405.75,    6.84,  807.12,   10.40,2132332576,  817.52,   1100.19,    652.95,   1753.13
   61.21,  268.29,  224.61,  363.47,  285.83,  631.76,2134391076,  917.59,  390.96,    3.62,  395.46,    6.86,  786.42,   10.47,2134415591,  796.89,   1072.24,    642.23,   1714.47
   62.40,  272.44,  228.85,  369.35,  291.24,  641.79,2132269019,  933.03,  391.55,    3.76,  396.02,    7.00,  787.57,   10.76,2132290336,  798.33,   1078.81,    652.54,   1731.36
   62.02,  270.03,  227.09,  366.46,  289.11,  636.50,2134428467,  925.61,  380.21,    2.65,  384.95,    5.92,  765.16,    8.57,2134393517,  773.73,   1054.27,    645.07,   1699.34
   61.34,  267.07,  225.18,  362.84,  286.52,  629.91,2132279744,  916.43,  376.81,    2.98,  381.92,    6.23,  758.73,    9.21,2132267998,  767.94,   1045.25,    639.12,   1684.37
   61.00,  266.69,  223.76,  361.91,  284.76,  628.60,2134951992,  913.36,  381.76,    3.34,  385.87,    6.61,  767.63,    9.95,2134982344,  777.58,   1052.40,    638.55,   1690.95
   61.23,  268.33,  225.17,  364.04,  286.41,  632.37,2132838773,  918.78,  381.07,    2.88,  387.31,    6.14,  768.39,    9.02,2132793258,  777.41,   1054.80,    641.39,   1696.18
   61.96,  271.56,  227.02,  367.87,  288.98,  639.43,2133116749,  928.41,  380.29,    3.57,  385.28,    6.89,  765.57,   10.46,2133131485,  776.03,   1054.55,    649.89,   1704.44
   62.00,  270.67,  228.32,  367.32,  290.32,  637.99,2134342991,  928.31,  379.71,    2.71,  386.15,    5.96,  765.86,    8.67,2134354812,  774.53,   1056.18,    646.66,   1702.84
   73.75,  297.77,  264.08,  407.42,  337.82,  705.19,2132265362, 1043.02,  423.27,   22.18,  428.53,   25.54,  851.80,   47.72,2132269063,  899.52,   1189.62,    752.91,   1942.54
   63.70,  277.37,  232.73,  375.69,  296.42,  653.06,2134454726,  949.48,  404.63,    3.74,  410.73,    7.03,  815.36,   10.77,2134443684,  826.14,   1111.79,    663.83,   1775.62
   61.72,  268.41,  226.45,  364.68,  288.17,  633.09,2132230656,  921.26,  389.74,    3.40,  395.40,    6.67,  785.15,   10.06,2132264097,  795.21,   1073.32,    643.15,   1716.47
   61.28,  269.66,  225.36,  365.27,  286.64,  634.93,2134479241,  921.57,  389.55,    3.60,  394.48,    6.86,  784.03,   10.46,2134479695,  794.49,   1070.67,    645.39,   1716.06
   60.28,  264.82,  222.08,  359.59,  282.36,  624.41,2132321544,  906.78,  385.73,    3.74,  391.63,    7.03,  777.36,   10.77,2132307572,  788.13,   1059.73,    635.18,   1694.91
   62.12,  270.51,  227.64,  366.80,  289.76,  637.32,2134381730,  927.08,  382.02,    2.70,  387.68,    5.95,  769.70,    8.64,2134381520,  778.34,   1059.45,    645.96,   1705.42
   61.91,  268.42,  226.32,  364.18,  288.23,  632.60,2132264187,  920.82,  384.70,    4.36,  390.97,    7.64,  775.68,   12.00,2132255401,  787.68,   1063.90,    644.60,   1708.50
   61.45,  268.59,  226.16,  364.50,  287.60,  633.09,2134390682,  920.70,  382.49,    2.45,  388.68,    5.73,  771.17,    8.18,2134387455,  779.35,   1058.78,    641.27,   1700.05
   61.05,  266.27,  224.01,  361.31,  285.06,  627.58,2132264512,  912.63,  378.58,    3.22,  385.12,    6.48,  763.70,    9.69,2132264228,  773.39,   1048.75,    637.27,   1686.02
   61.56,  269.82,  226.13,  365.48,  287.70,  635.31,2134390846,  923.00,  384.16,    3.44,  389.47,    6.73,  773.62,   10.17,2134395013,  783.79,   1061.32,    645.47,   1706.79
   69.35,  281.93,  250.11,  386.48,  319.46,  668.41,2132313679,  987.87,  411.04,   19.68,  418.15,   22.84,  829.19,   42.52,2132394246,  871.71,   1148.66,    710.93,   1859.58
   67.54,  291.32,  246.00,  394.36,  313.54,  685.68,2132436693,  999.22,  417.77,    7.21,  423.25,   10.46,  841.02,   17.67,2132369102,  858.69,   1154.56,    703.35,   1857.91
   62.92,  274.66,  231.03,  372.55,  293.96,  647.20,2134473625,  941.16,  391.97,    3.33,  397.35,    6.59,  789.32,    9.92,2134474020,  799.24,   1083.28,    657.12,   1740.40
   61.37,  267.29,  225.60,  362.79,  286.97,  630.09,2132242050,  917.06,  390.59,    3.37,  395.55,    6.60,  786.14,    9.97,2132196630,  796.11,   1073.11,    640.06,   1713.17
   62.07,  271.17,  226.91,  366.47,  288.97,  637.64,2134356770,  926.61,  382.36,    3.01,  388.26,    6.26,  770.62,    9.27,2134352182,  779.90,   1059.59,    646.91,   1706.51
   61.85,  269.58,  227.18,  365.58,  289.03,  635.16,2132266082,  924.19,  384.64,    3.69,  390.82,    6.97,  775.46,   10.66,2132346387,  786.12,   1064.49,    645.82,   1710.31
   62.20,  272.11,  226.95,  367.70,  289.15,  639.81,2134444553,  928.96,  383.58,    3.38,  387.10,    6.64,  770.68,   10.02,2134399408,  780.70,   1059.84,    649.83,   1709.67
   61.18,  268.79,  225.60,  364.28,  286.78,  633.07,2132433079,  919.85,  377.06,    2.39,  381.94,    5.64,  759.00,    8.04,2132414320,  767.03,   1045.78,    641.11,   1686.89
   62.25,  271.28,  228.76,  368.31,  291.01,  639.59,2134318860,  930.60,  374.37,    2.81,  380.52,    6.07,  754.89,    8.88,2134459786,  763.77,   1045.90,    648.47,   1694.37
   61.50,  270.15,  226.16,  365.73,  287.66,  635.89,2132392065,  923.55,  375.23,    2.56,  380.87,    5.79,  756.10,    8.35,2132278106,  764.46,   1043.76,    644.24,   1688.00
   61.48,  267.74,  225.53,  363.42,  287.01,  631.17,2134552067,  918.18,  382.89,    4.27,  388.09,    7.52,  770.97,   11.78,2134545637,  782.76,   1057.98,    642.95,   1700.94
   75.60,  306.01,  271.49,  418.40,  347.09,  724.41,2132332823, 1071.51,  440.85,   21.60,  444.85,   24.99,  885.70,   46.59,2132313975,  932.28,   1232.79,    771.00,   2003.79
   63.47,  273.88,  231.11,  371.30,  294.58,  645.18,2134517586,  939.77,  398.30,    3.98,  403.20,    7.28,  801.49,   11.26,2134510620,  812.75,   1096.08,    656.44,   1752.52
   62.20,  272.00,  228.50,  368.80,  290.70,  640.80,2132268797,  931.50,  388.30,    2.93,  393.63,    6.19,  781.94,    9.11,2132294974,  791.05,   1072.64,    649.91,   1722.56
   62.17,  271.57,  228.51,  368.54,  290.69,  640.11,2134337019,  930.79,  377.27,    2.67,  384.40,    5.94,  761.67,    8.61,2134322731,  770.28,   1052.36,    648.72,   1701.07
   61.73,  272.09,  227.17,  367.95,  288.90,  640.03,2132249103,  928.94,  377.72,    2.85,  384.58,    6.09,  762.29,    8.94,2132227618,  771.23,   1051.20,    648.97,   1700.17
   61.39,  267.93,  224.55,  362.74,  285.94,  630.66,2134314552,  916.60,  387.43,    4.65,  391.56,    7.90,  778.99,   12.55,2134329796,  791.54,   1064.93,    643.21,   1708.15
   62.20,  272.24,  229.19,  369.67,  291.40,  641.91,2132289791,  933.30,  379.59,    2.34,  383.65,    5.59,  763.24,    7.92,2132312829,  771.17,   1054.64,    649.83,   1704.47
   61.97,  271.15,  227.70,  367.63,  289.67,  638.78,2134480526,  928.45,  373.67,    2.74,  379.13,    6.01,  752.80,    8.75,2134487750,  761.54,   1042.47,    647.53,   1689.99
   62.38,  273.01,  229.52,  369.89,  291.90,  642.90,2132277074,  934.80,  372.71,    2.56,  378.48,    5.80,  751.19,    8.37,2132256786,  759.56,   1043.09,    651.27,   1694.36
   62.25,  271.50,  228.87,  368.36,  291.12,  639.87,2134384708,  930.98,  372.26,    2.73,  377.72,    5.99,  749.98,    8.72,2134373421,  758.70,   1041.10,    648.59,   1689.69
   74.52,  302.51,  266.54,  413.35,  341.06,  715.86,2132274381, 1056.92,  436.46,   23.99,  440.38,   27.12,  876.84,   51.11,2132264973,  927.95,   1217.91,    766.97,   1984.88
   64.53,  278.59,  235.58,  378.02,  300.10,  656.60,2134413101,  956.71,  402.19,    4.27,  406.92,    7.53,  809.11,   11.80,2134453296,  820.92,   1109.22,    668.41,   1777.62
   61.99,  271.81,  228.85,  369.36,  290.83,  641.17,2132282981,  932.00,  388.95,    2.95,  393.87,    6.19,  782.82,    9.14,2132249974,  791.96,   1073.65,    650.30,   1723.95
   61.97,  269.28,  226.81,  365.24,  288.78,  634.52,2134374637,  923.29,  377.07,    2.59,  383.91,    5.85,  760.98,    8.44,2134391483,  769.42,   1049.75,    642.96,   1692.72
   62.31,  272.74,  227.98,  369.40,  290.29,  642.14,2132212637,  932.43,  375.50,    2.72,  383.37,    5.98,  758.86,    8.70,2132227786,  767.57,   1049.15,    650.85,   1700.00
   62.07,  269.52,  226.97,  365.46,  289.04,  634.98,2134371534,  924.02,  379.26,    3.60,  385.95,    6.86,  765.21,   10.46,2134357101,  775.67,   1054.25,    645.44,   1699.69
   64.17,  274.06,  234.79,  372.91,  298.96,  646.96,2132247474,  945.92,  382.72,    3.43,  389.31,    6.69,  772.03,   10.12,2132239926,  782.15,   1070.99,    657.09,   1728.08
   62.80,  273.20,  228.89,  369.98,  291.69,  643.18,2134337543,  934.87,  379.77,    2.92,  386.02,    6.19,  765.79,    9.11,2134337678,  774.91,   1057.48,    652.30,   1709.78
   61.89,  270.88,  227.44,  367.24,  289.34,  638.13,2132236783,  927.46,  377.49,    2.79,  383.07,    6.03,  760.56,    8.83,2132335328,  769.39,   1049.90,    646.95,   1696.85
   61.62,  268.99,  225.64,  364.59,  287.26,  633.59,2134395421,  920.84,  376.41,    2.59,  380.20,    5.86,  756.62,    8.46,2134335066,  765.07,   1043.88,    642.04,   1685.92
