SKT0-Ch0Read,SKT0-Ch0Write,SKT0-Ch1Read,SKT0-Ch1Write,SKT0-Ch2Read,SKT0-Ch2Write,SKT0-Ch3Read,SKT0-Ch3Write,SKT0-Mem Read (MB/s),SKT0-Mem Write (MB/s),SKT0-P. Write (T/s),SKT0-Memory (MB/s),SKT1-Ch0Read,SKT1-Ch0Write,SKT1-Ch1Read,SKT1-Ch1Write,SKT1-Ch2Read,SKT1-Ch2Write,SKT1-Ch3Read,SKT1-Ch3Write,SKT1-Mem Read (MB/s),SKT1-Mem Write (MB/s),SKT1-P. Write (T/s),SKT1-Memory (MB/s),System-Read,System-Write,System-Memory
   63.18,   92.64,  230.73,  181.25,,,,,  293.91,  273.89,2134493731,  567.80,  107.05,    5.41,  103.17,    2.02,,,,,  210.23,    7.42,2134488009,  217.65,    504.14,    281.31,    785.45
   66.06,   96.09,  238.91,  187.67,,,,,  304.97,  283.75,2132560153,  588.72,  116.27,   11.50,  111.68,    8.07,,,,,  227.95,   19.57,2132677818,  247.51,    532.91,    303.32,    836.23
   74.02,  105.02,  265.92,  206.28,,,,,  339.94,  311.29,2132691150,  651.24,  133.68,   16.00,  130.09,   12.54,,,,,  263.77,   28.54,2132660620,  292.31,    603.71,    339.83,    943.55
   64.30,   96.11,  233.60,  186.26,,,,,  297.90,  282.37,2134708482,  580.27,  113.43,    6.07,  110.27,    2.67,,,,,  223.69,    8.73,2134724927,  232.43,    521.59,    291.11,    812.70
   62.59,   95.08,  228.37,  183.15,,,,,  290.96,  278.23,2132460934,  569.19,  109.65,    5.04,  106.58,    1.67,,,,,  216.23,    6.71,2132390640,  222.94,    507.19,    284.94,    792.12
   63.30,   95.27,  230.75,  184.26,,,,,  294.05,  279.53,2132497169,  573.57,  109.68,    5.47,  106.97,    2.08,,,,,  216.65,    7.55,2132488043,  224.20,    510.70,    287.07,    797.77
   62.96,   94.88,  229.30,  183.25,,,,,  292.26,  278.12,2134524439,  570.38,  110.83,    5.84,  107.81,    2.45,,,,,  218.64,    8.29,2134753495,  226.93,    510.90,    286.41,    797.31
   63.10,   94.85,  230.23,  183.82,,,,,  293.33,  278.67,2132621542,  572.00,  109.74,    5.52,  106.91,    2.11,,,,,  216.65,    7.62,2132673509,  224.28,    509.98,    286.30,    796.28
   62.78,   94.65,  229.36,  183.12,,,,,  292.15,  277.77,2132752745,  569.91,  107.99,    5.08,  105.33,    1.69,,,,,  213.31,    6.77,2132489358,  220.08,    505.46,    284.53,    789.99
   62.93,   94.84,  229.82,  183.50,,,,,  292.74,  278.34,2134608855,  571.08,  108.44,    5.30,  105.47,    1.90,,,,,  213.91,    7.20,2134779756,  221.11,    506.65,    285.54,    792.19
   63.12,   94.66,  230.34,  183.51,,,,,  293.47,  278.17,2132662432,  571.64,  108.47,    5.20,  104.89,    1.82,,,,,  213.36,    7.02,2132550567,  220.38,    506.83,    285.19,    792.02
   63.77,   94.90,  232.01,  184.32,,,,,  295.78,  279.23,2134610277,  575.01,  110.19,    6.23,  106.96,    2.83,,,,,  217.15,    9.05,2134510339,  226.20,    512.93,    288.28,    801.21
   81.05,  113.58,  291.09,  223.82,,,,,  372.14,  337.40,2132453265,  709.54,  146.85,   22.88,  142.82,   19.31,,,,,  289.67,   42.19,2132471163,  331.86,    661.81,    379.59,   1041.41
   63.27,   97.31,  229.82,  186.40,,,,,  293.09,  283.71,2132477531,  576.80,  116.36,    6.50,  112.85,    3.11,,,,,  229.20,    9.61,2132500945,  238.81,    522.29,    293.32,    815.61
   63.19,   97.03,  230.80,  186.32,,,,,  293.99,  283.35,2134615367,  577.34,  110.13,    4.88,  106.68,    1.51,,,,,  216.81,    6.39,2134559502,  223.20,    510.80,    289.74,    800.54
   71.73,  163.84,  255.09,  263.70,,,,,  326.81,  427.53,2132253862,  754.35,  196.72,    4.90,  193.06,    1.49,,,,,  389.78,    6.40,2132328231,  396.17,    716.59,    433.93,   1150.52
   74.00,  199.29,  258.35,  300.75,,,,,  332.35,  500.04,2134562626,  832.39,  248.38,    5.26,  244.70,    1.87,,,,,  493.08,    7.13,2134497980,  500.21,    825.43,    507.17,   1332.60
   72.07,  195.41,  251.66,  294.61,,,,,  323.73,  490.02,2132375340,  813.75,  248.10,    6.21,  245.55,    2.81,,,,,  493.65,    9.02,2132426418,  502.67,    817.38,    499.04,   1316.42
   71.13,  192.79,  248.82,  290.78,,,,,  319.96,  483.57,2134582387,  803.52,  254.22,    7.31,  251.78,    3.93,,,,,  506.00,   11.24,2134583068,  517.24,    825.96,    494.81,   1320.76
   73.28,  195.70,  254.80,  294.95,,,,,  328.08,  490.65,2132464719,  818.73,  253.24,    5.92,  249.48,    2.51,,,,,  502.72,    8.43,2132514898,  511.15,    830.79,    499.08,   1329.88
   69.91,  190.15,  243.66,  285.92,,,,,  313.57,  476.07,2132486830,  789.64,  251.06,    6.04,  248.56,    2.66,,,,,  499.62,    8.70,2132399976,  508.31,    813.19,    484.76,   1297.95
   69.70,  189.84,  242.52,  284.88,,,,,  312.22,  474.72,2134596643,  786.94,  246.45,    5.45,  243.71,    2.03,,,,,  490.16,    7.49,2134659242,  497.65,    802.38,    482.21,   1284.58
   96.42,  234.85,  334.40,  360.93,,,,,  430.82,  595.77,2132524385, 1026.59,  277.74,   15.29,  275.52,   11.88,,,,,  553.27,   27.17,2132515959,  580.44,    984.09,    622.95,   1607.03
   72.07,  196.49,  248.87,  293.47,,,,,  320.94,  489.95,2134727590,  810.89,  263.14,    6.39,  261.73,    2.96,,,,,  524.87,    9.35,2134733131,  534.22,    845.80,    499.30,   1345.11
   70.11,  192.01,  242.44,  286.32,,,,,  312.55,  478.34,2132499639,  790.89,  255.43,    5.95,  253.72,    2.52,,,,,  509.15,    8.47,2132455611,  517.62,    821.70,    486.80,   1308.51
   70.31,  190.37,  244.07,  285.49,,,,,  314.37,  475.86,2132485562,  790.23,  248.84,    5.56,  246.79,    2.15,,,,,  495.63,    7.71,2132503485,  503.33,    810.00,    483.56,   1293.56
   69.35,  189.31,  240.67,  283.50,,,,,  310.02,  472.81,2134518658,  782.83,  249.46,    5.68,  245.85,    2.27,,,,,  495.31,    7.95,2134550272,  503.26,    805.33,    480.76,   1286.08
   69.70,  189.26,  242.24,  283.74,,,,,  311.94,  473.00,2132455895,  784.95,  250.94,    6.40,  247.04,    3.00,,,,,  497.98,    9.40,2132379830,  507.38,    809.92,    482.40,   1292.32
   69.60,  188.73,  241.96,  283.02,,,,,  311.56,  471.74,2134513684,  783.30,  251.05,    6.26,  247.93,    2.84,,,,,  498.98,    9.10,2134531569,  508.08,    810.54,    480.84,   1291.38
   69.87,  188.98,  242.33,  283.46,,,,,  312.20,  472.44,2132497635,  784.64,  249.09,    5.99,  245.50,    2.58,,,,,  494.59,    8.57,2132541822,  503.17,    806.79,    481.01,   1287.80
   68.85,  188.01,  239.41,  281.45,,,,,  308.26,  469.45,2132451435,  777.71,  243.88,    5.30,  241.38,    1.90,,,,,  485.26,    7.20,2132397961,  492.46,    793.52,    476.65,   1270.17
   69.45,  188.42,  241.30,  282.56,,,,,  310.75,  470.98,2134547403,  781.73,  243.74,    5.92,  241.09,    2.50,,,,,  484.82,    8.42,2134574280,  493.25,    795.57,    479.40,   1274.97
   90.92,  219.99,  314.41,  338.55,,,,,  405.33,  558.54,2132477289,  963.87,  273.86,   16.67,  271.38,   13.16,,,,,  545.24,   29.84,2132574392,  575.08,    950.57,    588.38,   1538.95
   73.42,  203.20,  254.67,  302.76,,,,,  328.09,  505.95,2134877899,  834.04,  271.91,    8.48,  268.54,    5.13,,,,,  540.45,   13.60,2134771591,  554.05,    868.54,    519.56,   1388.09
   70.32,  191.70,  244.58,  287.10,,,,,  314.89,  478.80,2132625511,  793.70,  258.48,    6.05,  255.54,    2.64,,,,,  514.02,    8.70,2132598568,  522.72,    828.91,    487.50,   1316.41
   69.98,  148.93,  248.41,  244.83,,,,,  318.38,  393.77,2132419410,  712.15,  189.50,    5.78,  186.96,    2.37,,,,,  376.46,    8.15,2132455397,  384.61,    694.84,    401.92,   1096.76
   69.78,  123.11,  251.27,  219.65,,,,,  321.05,  342.76,2134515397,  663.81,  147.84,    4.95,  145.22,    1.53,,,,,  293.06,    6.48,2134750177,  299.54,    614.11,    349.24,    963.35
   70.18,  123.79,  251.71,  220.11,,,,,  321.88,  343.90,2132615852,  665.78,  146.43,    5.02,  143.92,    1.63,,,,,  290.35,    6.66,2132442640,  297.01,    612.23,    350.56,    962.79
   70.03,  123.79,  250.59,  219.84,,,,,  320.63,  343.63,2132559753,  664.26,  146.09,    5.29,  143.78,    1.91,,,,,  289.87,    7.20,2132533554,  297.07,    610.50,    350.83,    961.33
   70.84,  124.53,  253.95,  221.86,,,,,  324.79,  346.39,2134605146,  671.18,  150.09,    6.08,  147.95,    2.67,,,,,  298.04,    8.75,2134555272,  306.79,    622.83,    355.14,    977.97
   70.76,  124.34,  253.98,  221.70,,,,,  324.74,  346.04,2132405485,  670.78,  151.83,    6.07,  148.53,    2.69,,,,,  300.36,    8.77,2132425342,  309.12,    625.10,    354.80,    979.90
   70.84,  124.44,  253.76,  221.88,,,,,  324.60,  346.32,2134591269,  670.92,  149.74,    5.26,  146.87,    1.84,,,,,  296.61,    7.10,2134566281,  303.71,    621.21,    353.42,    974.64
   74.96,  130.05,  267.47,  232.09,,,,,  342.43,  362.14,2132789934,  704.56,  155.07,    8.00,  152.17,    4.61,,,,,  307.24,   12.61,2133105096,  319.85,    649.67,    374.75,   1024.42
   86.50,  144.54,  302.47,  259.26,,,,,  388.97,  403.81,2133633767,  792.78,  181.95,   18.14,  179.00,   14.70,,,,,  360.95,   32.84,2133601964,  393.79,    749.92,    436.65,   1186.57
   72.10,  129.84,  258.90,  229.52,,,,,  331.01,  359.36,2132794814,  690.37,  159.76,    6.15,  156.36,    2.76,,,,,  316.12,    8.91,2132757495,  325.03,    647.13,    368.27,   1015.40
   71.65,  128.55,  256.66,  227.66,,,,,  328.31,  356.21,2132639294,  684.52,  155.67,    6.09,  153.03,    2.67,,,,,  308.70,    8.76,2132427069,  317.46,    637.02,    364.97,   1001.98
   71.01,  127.91,  254.63,  226.24,,,,,  325.64,  354.15,2134749378,  679.79,  152.73,    5.38,  149.87,    1.98,,,,,  302.60,    7.37,2134727284,  309.97,    628.24,    361.51,    989.75
   71.03,  127.42,  255.17,  225.94,,,,,  326.20,  353.37,2132709498,  679.56,  149.22,    5.05,  146.88,    1.66,,,,,  296.10,    6.71,2132729957,  302.80,    622.29,    360.07,    982.37
   71.39,  127.44,  256.46,  225.95,,,,,  327.85,  353.39,2132520712,  681.25,  147.93,    5.09,  145.44,    1.69,,,,,  293.37,    6.78,2132534223,  300.16,    621.23,    360.18,    981.41
   71.47,  127.55,  256.64,  226.41,,,,,  328.10,  353.95,2134610406,  682.06,  147.62,    5.23,  145.36,    1.84,,,,,  292.98,    7.07,2134873510,  300.05,    621.08,    361.03,    982.11
   71.01,  126.83,  254.05,  224.32,,,,,  325.06,  351.15,2132704607,  676.21,  149.07,    5.71,  145.95,    2.33,,,,,  295.02,    8.04,2132401155,  303.06,    620.08,    359.19,    979.27
   71.34,  126.54,  256.28,  225.09,,,,,  327.61,  351.62,2134582454,  679.24,  150.79,    5.96,  146.44,    2.56,,,,,  297.23,    8.52,2134579316,  305.74,    624.84,    360.14,    984.98
   71.23,  126.64,  255.17,  224.69,,,,,  326.39,  351.33,2132619477,  677.73,  150.24,    5.35,  146.40,    1.96,,,,,  296.64,    7.31,2132667767,  303.95,    623.04,    358.64,    981.68
   88.24,  148.25,  311.85,  265.93,,,,,  400.09,  414.17,2132677637,  814.26,  185.23,   20.12,  181.83,   16.73,,,,,  367.06,   36.85,2132701889,  403.91,    767.15,    451.02,   1218.18
   71.51,  129.29,  256.30,  228.20,,,,,  327.81,  357.50,2134658206,  685.31,  159.85,    6.22,  157.36,    2.83,,,,,  317.22,    9.05,2134623962,  326.27,    645.03,    366.55,   1011.58
   73.49,  159.46,  260.12,  260.26,,,,,  333.61,  419.72,2132473991,  753.33,  200.66,    6.33,  198.02,    2.95,,,,,  398.68,    9.27,2132515271,  407.95,    732.29,    428.99,   1161.28
   72.77,  174.87,  255.75,  274.49,,,,,  328.51,  449.36,2132553322,  777.87,  223.86,    6.05,  220.65,    2.65,,,,,  444.51,    8.70,2132464698,  453.21,    773.02,    458.06,   1231.08
   72.76,  173.23,  255.41,  272.46,,,,,  328.17,  445.70,2134594068,  773.87,  219.12,    5.76,  215.99,    2.34,,,,,  435.11,    8.09,2134623377,  443.20,    763.28,    453.79,   1217.07
   72.30,  171.90,  253.43,  270.12,,,,,  325.73,  442.03,2132432781,  767.75,  215.08,    5.23,  211.08,    1.84,,,,,  426.16,    7.07,2132436050,  433.23,    751.89,    449.10,   1200.99
   71.86,  171.48,  251.70,  268.93,,,,,  323.56,  440.40,2134600779,  763.97,  212.86,    5.46,  209.24,    2.07,,,,,  422.10,    7.53,2134617250,  429.63,    745.66,    447.93,   1193.60
   71.90,  170.58,  252.19,  268.24,,,,,  324.09,  438.82,2132466342,  762.91,  213.67,    5.64,  209.10,    2.25,,,,,  422.77,    7.89,2132458062,  430.66,    746.85,    446.71,   1193.57
   71.39,  169.60,  250.65,  266.53,,,,,  322.03,  436.12,2132482689,  758.16,  216.33,    6.20,  212.01,    2.81,,,,,  428.34,    9.01,2132446614,  437.35,    750.37,    445.13,   1195.51
   71.30,  169.55,  250.32,  266.47,,,,,  321.62,  436.03,2134560060,  757.65,  218.13,    6.18,  213.77,    2.78,,,,,  431.89,    8.96,2134556621,  440.86,    753.51,    444.99,   1198.50
   83.75,  188.25,  290.29,  299.29,,,,,  374.04,  487.55,2132483551,  861.59,  259.26,   24.48,  254.11,   20.77,,,,,  513.38,   45.25,2132569992,  558.63,    887.42,    532.80,   1420.22
   71.89,  171.01,  252.07,  268.92,,,,,  323.96,  439.92,2134695726,  763.88,  230.83,    7.12,  228.49,    3.74,,,,,  459.32,   10.87,2134657095,  470.19,    783.28,    450.79,   1234.07
   71.32,  169.94,  250.31,  267.14,,,,,  321.63,  437.08,2132441095,  758.71,  218.61,    5.59,  217.52,    2.19,,,,,  436.13,    7.79,2132399601,  443.91,    757.76,    444.86,   1202.62
   71.64,  169.95,  251.79,  267.50,,,,,  323.43,  437.45,2132380894,  760.88,  214.91,    5.45,  213.56,    2.04,,,,,  428.47,    7.49,2132407884,  435.96,    751.90,    444.94,   1196.84
   71.09,  168.98,  250.02,  266.01,,,,,  321.11,  434.98,2134630886,  756.09,  216.96,    6.55,  214.70,    3.15,,,,,  431.66,    9.71,2134585758,  441.37,    752.77,    444.69,   1197.46
   71.31,  168.97,  249.53,  265.36,,,,,  320.84,  434.33,2132383028,  755.17,  218.80,    6.53,  215.71,    3.10,,,,,  434.51,    9.63,2132393303,  444.14,    755.35,    443.96,   1199.31
   71.32,  168.79,  249.84,  265.63,,,,,  321.17,  434.43,2134612283,  755.59,  216.56,    5.68,  215.10,    2.26,,,,,  431.66,    7.94,2134630381,  439.60,    752.83,    442.37,   1195.20
   71.24,  168.98,  249.33,  265.23,,,,,  320.57,  434.21,2132426774,  754.77,  216.67,    5.75,  214.62,    2.35,,,,,  431.29,    8.10,2132449510,  439.38,    751.86,    442.30,   1194.16
   70.59,  168.17,  247.84,  264.08,,,,,  318.43,  432.25,2132471042,  750.68,  216.47,    6.00,  213.77,    2.60,,,,,  430.24,    8.60,2132501600,  438.84,    748.67,    440.85,   1189.52
   70.98,  168.58,  248.61,  264.66,,,,,  319.59,  433.24,2134749202,  752.83,  217.30,    5.90,  213.33,    2.49,,,,,  430.63,    8.39,2134715780,  439.02,    750.22,    441.63,   1191.85
   98.11,  202.29,  336.98,  328.25,,,,,  435.09,  530.54,2132570707,  965.63,  236.09,   14.12,  232.55,   10.73,,,,,  468.65,   24.84,2132657383,  493.49,    903.74,    555.38,   1459.12
   77.45,  186.18,  270.29,  290.28,,,,,  347.74,  476.46,2132963750,  824.21,  237.56,    7.77,  233.96,    4.37,,,,,  471.52,   12.15,2132909531,  483.66,    819.26,    488.61,   1307.87
   63.97,  116.01,  229.63,  204.61,,,,,  293.60,  320.62,2134631407,  614.22,  143.96,    5.59,  140.75,    2.18,,,,,  284.70,    7.78,2134649825,  292.48,    578.30,    328.40,    906.70
   57.41,   80.48,  210.80,  161.63,,,,,  268.21,  242.11,2132462424,  510.31,   93.39,    5.04,   90.08,    1.65,,,,,  183.46,    6.69,2132584138,  190.15,    451.67,    248.79,    700.46
   57.45,   80.60,  210.79,  161.92,,,,,  268.24,  242.53,2134658532,  510.77,   93.45,    5.35,   90.61,    1.97,,,,,  184.07,    7.32,2134509449,  191.39,    452.31,    249.85,    702.15
   57.34,   80.80,  210.25,  161.88,,,,,  267.59,  242.68,2132475943,  510.27,   96.48,    6.24,   93.27,    2.84,,,,,  189.75,    9.08,2132427296,  198.82,    457.33,    251.76,    709.09
   57.77,   81.17,  211.77,  162.82,,,,,  269.53,  243.98,2132497613,  513.51,   95.85,    5.59,   92.53,    2.21,,,,,  188.37,    7.80,2132461915,  196.17,    457.91,    251.78,    709.69
   57.64,   81.23,  211.03,  162.47,,,,,  268.67,  243.70,2134482686,  512.37,   94.20,    4.95,   90.70,    1.54,,,,,  184.91,    6.49,2134507367,  191.40,    453.57,    250.19,    703.76
   57.37,   81.33,  210.09,  162.22,,,,,  267.46,  243.55,2132376519,  511.01,   93.59,    5.07,   90.43,    1.69,,,,,  184.02,    6.76,2132373503,  190.79,    451.48,    250.31,    701.80
   57.04,   81.41,  209.63,  162.28,,,,,  266.67,  243.69,2134443963,  510.35,   93.17,    5.03,   90.19,    1.63,,,,,  183.35,    6.66,2134488676,  190.02,    450.02,    250.35,    700.37
   57.15,   81.30,  209.58,  162.13,,,,,  266.73,  243.43,2132384129,  510.16,   94.57,    6.03,   91.48,    2.65,,,,,  186.04,    8.68,2132344598,  194.73,    452.77,    252.11,    704.89
   75.04,   96.95,  269.99,  199.19,,,,,  345.04,  296.14,2134553444,  641.17,  132.23,   25.03,  128.55,   21.60,,,,,  260.78,   46.63,2134535745,  307.40,    605.81,    342.77,    948.58
   58.94,   84.01,  215.12,  167.32,,,,,  274.06,  251.33,2132501733,  525.38,  102.15,    7.89,   99.00,    4.52,,,,,  201.15,   12.41,2132522547,  213.56,    475.21,    263.74,    738.95
   57.79,   83.71,  211.48,  165.51,,,,,  269.26,  249.22,2132373597,  518.48,   95.15,    4.98,   92.17,    1.59,,,,,  187.32,    6.56,2132358212,  193.88,    456.58,    255.78,    712.37
   57.86,   83.42,  212.05,  165.46,,,,,  269.91,  248.88,2134499408,  518.80,   93.22,    4.93,   90.51,    1.54,,,,,  183.72,    6.47,2134480429,  190.20,    453.64,    255.36,    709.00
   58.27,   83.39,  213.94,  166.14,,,,,  272.20,  249.53,2132783678,  521.73,   92.82,    5.26,   90.05,    1.86,,,,,  182.87,    7.12,2132781981,  189.99,    455.07,    256.65,    711.72
   57.30,   83.22,  209.43,  164.29,,,,,  266.74,  247.51,2134367809,  514.25,   93.89,    5.58,   90.51,    2.21,,,,,  184.41,    7.79,2134380576,  192.20,    451.14,    255.30,    706.45
   57.83,   83.39,  211.23,  164.96,,,,,  269.06,  248.34,2132347621,  517.41,   93.55,    5.26,   90.36,    1.86,,,,,  183.91,    7.12,2132357627,  191.03,    452.98,    255.46,    708.44
   57.45,   83.08,  209.99,  164.36,,,,,  267.45,  247.45,2134455812,  514.89,   91.52,    4.93,   88.78,    1.55,,,,,  180.30,    6.48,2134485865,  186.79,    447.75,    253.93,    701.68
   57.90,   83.25,  211.93,  165.19,,,,,  269.83,  248.44,2132349035,  518.26,   90.90,    4.72,   88.09,    1.31,,,,,  178.98,    6.03,2132341712,  185.02,    448.81,    254.47,    703.28
   57.49,   83.26,  210.11,  164.53,,,,,  267.61,  247.79,2134448705,  515.40,   90.29,    4.79,   87.57,    1.40,,,,,  177.86,    6.19,2134462553,  184.05,    445.47,    253.98,    699.45
   74.47,   99.64,  267.81,  201.19,,,,,  342.28,  300.83,2132979486,  643.11,  125.75,   22.23,  122.20,   18.73,,,,,  247.94,   40.96,2132954163,  288.91,    590.22,    341.79,    932.01
   70.65,  138.04,  252.24,  236.10,,,,,  322.89,  374.13,2132449206,  697.02,  170.44,    7.42,  167.54,    3.99,,,,,  337.99,   11.41,2132498971,  349.40,    660.87,    385.55,   1046.42
   75.89,  165.76,  268.23,  269.79,,,,,  344.12,  435.55,2132494025,  779.67,  202.20,    5.90,  199.26,    2.49,,,,,  401.45,    8.39,2132451932,  409.84,    745.57,    443.94,   1189.52
   75.14,  162.98,  266.17,  266.33,,,,,  341.31,  429.31,2134900704,  770.61,  197.24,    5.64,  193.95,    2.23,,,,,  391.19,    7.87,2134925473,  399.05,    732.49,    437.17,   1169.67
   73.78,  160.91,  260.93,  261.98,,,,,  334.71,  422.89,2132437464,  757.60,  195.92,    5.91,  192.49,    2.52,,,,,  388.41,    8.42,2132432795,  396.83,    723.12,    431.32,   1154.43
   74.23,  159.63,  262.16,  260.80,,,,,  336.38,  420.43,2134594644,  756.81,  196.24,    6.11,  192.57,    2.68,,,,,  388.82,    8.80,2134947532,  397.61,    725.20,    429.22,   1154.42
   73.22,  158.01,  258.37,  257.72,,,,,  331.59,  415.74,2132815948,  747.32,  195.85,    5.86,  191.56,    2.44,,,,,  387.41,    8.30,2132765025,  395.71,    719.00,    424.04,   1143.04
   72.68,  157.37,  256.14,  256.15,,,,,  328.82,  413.51,2132687324,  742.33,  193.72,    5.79,  189.93,    2.40,,,,,  383.65,    8.20,2132439693,  391.85,    712.47,    421.71,   1134.18
   80.10,  163.92,  283.47,  271.79,,,,,  363.57,  435.72,2134622426,  799.29,  191.93,    5.17,  187.95,    1.76,,,,,  379.88,    6.92,2134573667,  386.80,    743.45,    442.64,   1186.09
   72.80,  156.76,  256.94,  255.82,,,,,  329.74,  412.59,2132614664,  742.33,  189.93,    5.37,  185.88,    1.98,,,,,  375.82,    7.34,2132618887,  383.16,    705.56,    419.93,   1125.49
   83.20,  169.32,  289.32,  279.40,,,,,  372.52,  448.72,2132797916,  821.24,  220.68,   22.39,  216.73,   19.06,,,,,  437.41,   41.45,2132880477,  478.85,    809.92,    490.17,   1300.09
   73.70,  158.14,  259.51,  258.15,,,,,  333.21,  416.29,2132786227,  749.50,  212.60,    8.93,  209.66,    5.50,,,,,  422.27,   14.43,2132723251,  436.69,    755.47,    430.72,   1186.19
   72.01,  155.87,  253.75,  253.72,,,,,  325.76,  409.59,2134614476,  735.35,  203.27,    6.48,  200.22,    3.12,,,,,  403.48,    9.60,2134558716,  413.09,    729.24,    419.19,   1148.44
   71.80,  155.00,  252.97,  252.80,,,,,  324.77,  407.80,2132445348,  732.57,  200.20,    6.75,  197.83,    3.32,,,,,  398.03,   10.07,2132473243,  408.10,    722.80,    417.86,   1140.67
   72.18,  154.72,  255.06,  253.41,,,,,  327.24,  408.12,2134455995,  735.36,  196.90,    5.73,  194.20,    2.32,,,,,  391.10,    8.05,2134427974,  399.15,    718.33,    416.17,   1134.51
   71.61,  154.53,  252.36,  251.73,,,,,  323.97,  406.26,2132333652,  730.23,  193.18,    5.32,  190.49,    1.89,,,,,  383.67,    7.20,2132385176,  390.87,    707.63,    413.47,   1121.10
   71.89,  154.28,  253.54,  252.16,,,,,  325.43,  406.44,2134537073,  731.87,  190.27,    5.09,  188.11,    1.71,,,,,  378.37,    6.80,2134779696,  385.18,    703.81,    413.24,   1117.05
   71.79,  154.18,  252.81,  251.34,,,,,  324.60,  405.52,2132675584,  730.12,  191.08,    5.92,  188.49,    2.52,,,,,  379.57,    8.44,2132421590,  388.01,    704.17,    413.96,   1118.14
   72.02,  154.45,  253.93,  251.94,,,,,  325.95,  406.39,2132514688,  732.34,  192.95,    5.89,  189.34,    2.49,,,,,  382.29,    8.37,2132489679,  390.66,    708.24,    414.76,   1123.00
   71.70,  153.98,  252.94,  251.42,,,,,  324.64,  405.40,2134512509,  730.04,  193.01,    5.83,  189.18,    2.42,,,,,  382.19,    8.25,2134502963,  390.44,    706.83,    413.65,   1120.48
   75.58,  159.12,  264.91,  260.46,,,,,  340.49,  419.58,2132546649,  760.06,  200.69,   11.66,  196.64,    8.22,,,,,  397.33,   19.88,2132768797,  417.21,    737.82,    439.45,   1177.27
   80.94,  198.49,  278.52,  305.81,,,,,  359.45,  504.30,2132827733,  863.75,  272.69,   16.40,  269.15,   12.81,,,,,  541.84,   29.22,2132663429,  571.05,    901.29,    533.52,   1434.80
   70.55,  200.11,  244.11,  295.80,,,,,  314.66,  495.91,2134695538,  810.57,  271.06,    6.31,  269.14,    2.92,,,,,  540.20,    9.22,2134668234,  549.43,    854.86,    505.14,   1359.99
   68.94,  197.16,  239.29,  291.44,,,,,  308.24,  488.60,2132425816,  796.83,  264.24,    6.17,  261.49,    2.77,,,,,  525.73,    8.94,2132406124,  534.67,    833.97,    497.54,   1331.50
   68.99,  196.25,  238.33,  289.49,,,,,  307.31,  485.74,2134524081,  793.05,  259.04,    5.75,  257.29,    2.33,,,,,  516.33,    8.08,2134516527,  524.40,    823.64,    493.82,   1317.46
   69.63,  197.12,  239.49,  290.42,,,,,  309.13,  487.54,2132377999,  796.67,  256.77,    5.79,  254.60,    2.38,,,,,  511.37,    8.16,2132440461,  519.53,    820.50,    495.71,   1316.20
   68.72,  195.74,  236.86,  288.16,,,,,  305.57,  483.90,2132482166,  789.47,  255.01,    5.74,  252.62,    2.34,,,,,  507.63,    8.08,2132424573,  515.71,    813.20,    491.98,   1305.18
   68.54,  195.65,  236.23,  287.79,,,,,  304.77,  483.45,2134543543,  788.22,  254.23,    5.66,  250.86,    2.25,,,,,  505.09,    7.91,2134559754,  513.00,    809.86,    491.36,   1301.22
   68.44,  194.91,  236.58,  287.28,,,,,  305.03,  482.19,2132439569,  787.22,  259.38,    6.74,  256.60,    3.38,,,,,  515.98,   10.12,2132438767,  526.10,    821.01,    492.31,   1313.32
   68.59,  194.83,  237.33,  287.57,,,,,  305.93,  482.40,2134627333,  788.33,  258.05,    5.84,  254.39,    2.41,,,,,  512.44,    8.24,2134609702,  520.68,    818.37,    490.65,   1309.01
   68.43,  194.56,  236.71,  286.88,,,,,  305.15,  481.44,2132578055,  786.58,  255.25,    5.62,  252.12,    2.19,,,,,  507.37,    7.81,2132553580,  515.18,    812.51,    489.25,   1301.76
   86.22,  223.71,  294.52,  336.16,,,,,  380.75,  559.87,2132417290,  940.62,  302.56,   21.06,  299.71,   17.55,,,,,  602.27,   38.62,2132481891,  640.89,    983.02,    598.49,   1581.51
   69.91,  198.33,  240.88,  292.07,,,,,  310.78,  490.40,2134655183,  801.18,  272.37,    6.95,  270.33,    3.56,,,,,  542.70,   10.51,2134640705,  553.21,    853.48,    500.91,   1354.39
   69.17,  196.76,  238.16,  289.49,,,,,  307.33,  486.25,2132476712,  793.58,  261.34,    5.97,  259.77,    2.55,,,,,  521.12,    8.52,2132506298,  529.64,    828.45,    494.77,   1323.22
   68.70,  195.65,  237.25,  288.30,,,,,  305.96,  483.95,2134582002,  789.91,  267.15,    6.94,  264.69,    3.56,,,,,  531.84,   10.50,2134514728,  542.34,    837.80,    494.45,   1332.25
   68.69,  195.59,  236.67,  287.69,,,,,  305.36,  483.28,2132391608,  788.64,  264.57,    6.65,  262.28,    3.26,,,,,  526.85,    9.91,2132439881,  536.76,    832.21,    493.19,   1325.40
   68.15,  195.24,  235.19,  286.87,,,,,  303.34,  482.11,2132504569,  785.45,  259.48,    5.23,  256.90,    1.83,,,,,  516.38,    7.06,2132484046,  523.44,    819.72,    489.17,   1308.90
