Unnamed: 0,input_rate,output_rate,latency,firewall_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,firewall_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,firewall_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,firewall_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,firewall_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,firewall_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,firewall_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,firewall_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,firewall_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,firewall_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,firewall_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,firewall_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads
29,2113.0122480312,771.36202676042,15000.0,10243237156.0,2270619157.0,10849584017.0,10874815621.0,10829069202.0,2018976079.0,456162804.0,2155055074.0,2150157447.0,2136583828.0,7833551.0,1774406.0,8087350.0,8042240.0,7987950.0,7922354.0,1823535.0,8105116.0,7904592.0,7963621.0,3061.0,1495.0,2916.0,2210.0,1070.0,6842179.0,4443625.0,3099196.0,4457884.0,4387940.0,2891644731.0,717905366.0,2892247941.0,2892225630.0,2892116717.0,7103129.0,4496049.0,3117414.0,4373298.0,4157784.0,3151275414.0,701802489.0,3396554770.0,3395410263.0,3384105148.0,2151.0,1366.0,2588.0,2738.0,1125.0,2163737.0,1652648.0,1079199.0,968016.0,1395258.0,4449003.0,2811119.0,2349142.0,2690700.0,2288022.0
30,2112.8951655644,764.66935307522,328.32,10135664355.0,2255450093.0,10287791673.0,10858407680.0,10727018495.0,2002192759.0,455589294.0,2034058086.0,2134957999.0,2103017455.0,7940554.0,1767113.0,7514020.0,7876690.0,7790925.0,8191212.0,1809073.0,7514929.0,7853279.0,7743029.0,2383.0,1628.0,3629.0,2171.0,1145.0,6690129.0,4446395.0,3255326.0,3612229.0,3669128.0,2891827254.0,716954745.0,2712706328.0,2892140817.0,2892255542.0,7249030.0,4478849.0,2708090.0,4553934.0,4319435.0,3122610590.0,700879716.0,3129583302.0,3345486673.0,3304851066.0,1981.0,2093.0,1876.0,2126.0,1000.0,2168379.0,1761406.0,682718.0,798908.0,1113541.0,4514708.0,2700243.0,1841506.0,2458528.0,2090348.0
31,2113.3333382008,782.69657798916,15000.0,10067641629.0,2298281583.0,10723873235.0,10783734788.0,10728177759.0,1992980689.0,463527280.0,2133801868.0,2133191254.0,2117113508.0,7790157.0,1801038.0,7922820.0,7871332.0,7839069.0,8045794.0,1848494.0,7957499.0,7861385.0,7805408.0,2634.0,1362.0,3393.0,2501.0,1766.0,6780922.0,4519396.0,2696217.0,4025850.0,3897777.0,2891944613.0,728528469.0,2892034671.0,2892274094.0,2892285845.0,7241044.0,4625464.0,3526103.0,5004928.0,4760193.0,3132058449.0,708812643.0,3371884745.0,3354599677.0,3333677828.0,1951.0,1198.0,1625.0,3001.0,1200.0,2238171.0,1770375.0,961706.0,1126494.0,1608164.0,4509921.0,2762547.0,2702187.0,3480775.0,2933694.0
32,2113.0980658447,789.06472393513,15000.0,10076259046.0,2291179050.0,11010693070.0,10893381852.0,10880310888.0,1994227783.0,461823523.0,2164867559.0,2140540426.0,2126422980.0,7881747.0,1797912.0,7962669.0,7874661.0,8032297.0,7818771.0,1843884.0,7963529.0,7820406.0,7930905.0,1925.0,1308.0,3261.0,2314.0,1142.0,6740717.0,4500466.0,3735218.0,4216011.0,4202089.0,2891985347.0,727192653.0,2892253940.0,2892188295.0,2892260648.0,7174828.0,4394635.0,2653072.0,4209008.0,3966246.0,3143591428.0,710258935.0,3401219470.0,3379929353.0,3368436784.0,1736.0,1368.0,2918.0,2389.0,1139.0,2132437.0,1771474.0,719991.0,830418.0,1186625.0,4493850.0,2760426.0,2009728.0,2665534.0,2240902.0
33,2113.087251886,771.19298823087,15000.0,10158941551.0,2264591575.0,10893776264.0,10798686169.0,10695652090.0,2006895298.0,456284179.0,2136947018.0,2135345753.0,2112106763.0,7829953.0,1774589.0,7949161.0,7889614.0,7835117.0,7827462.0,1821258.0,7978705.0,7871549.0,7792675.0,2444.0,1465.0,3428.0,1987.0,1532.0,6671857.0,4336890.0,2763289.0,3600281.0,3572723.0,2891962237.0,718068777.0,2892439064.0,2892325679.0,2892343714.0,7222034.0,4518383.0,3349651.0,4841167.0,4598064.0,3126120311.0,698266930.0,3353443154.0,3343450108.0,3314940215.0,1875.0,1294.0,1784.0,1988.0,1100.0,2239796.0,1754636.0,667299.0,1036235.0,1494045.0,4584125.0,2496129.0,2513274.0,3560303.0,2992448.0
34,2112.9769891772,764.25585427543,15000.0,10050407452.0,2270755925.0,11060826743.0,10833685173.0,10816012912.0,1992578692.0,455493708.0,2155896574.0,2142385959.0,2133036137.0,7788131.0,1772902.0,8227541.0,7894177.0,7877606.0,7785327.0,1822861.0,8240411.0,7846828.0,7786006.0,2168.0,1320.0,3406.0,2990.0,2376.0,6873423.0,4485264.0,3161288.0,4486442.0,4413816.0,2891814286.0,717020146.0,2892311090.0,2892264746.0,2892224054.0,7140099.0,4509491.0,3159674.0,4385422.0,4169681.0,3148443226.0,700248063.0,3376389862.0,3393430162.0,3382136958.0,2227.0,977.0,3126.0,2851.0,1213.0,2136262.0,1729012.0,963884.0,901981.0,1263414.0,4454653.0,2905160.0,2084507.0,2465288.0,2154760.0
35,2113.2909642254,769.85616179349,15000.0,10168280034.0,1881853272.0,11007132872.0,10925314303.0,10849179279.0,2007840999.0,374783179.0,2167141262.0,2137777530.0,2112045803.0,7970496.0,1492213.0,7960175.0,7862874.0,7898801.0,7966297.0,1560668.0,7950684.0,7838881.0,7850212.0,12228.0,22144.0,6657.0,5842.0,1726.0,6591058.0,4204068.0,3035528.0,3598423.0,3559556.0,2891557835.0,731510960.0,2892082634.0,2892139498.0,2892211155.0,7083291.0,4341523.0,2626192.0,4346005.0,4113327.0,3132351638.0,604900298.0,3384292414.0,3359126965.0,3329448152.0,8031.0,1155.0,3446.0,2473.0,1111.0,2077544.0,1755740.0,732653.0,869919.0,1238253.0,4410578.0,2748742.0,2066792.0,2618180.0,2155416.0
36,2113.0541562849,797.07555540109,12.704,9960136109.0,4132603365.0,10677607728.0,10640110545.0,10479123412.0,1973971940.0,826949595.0,2109153609.0,2063734203.0,2027395185.0,8036849.0,3284043.0,7768535.0,7697605.0,7616400.0,8040225.0,3452499.0,7784035.0,7691281.0,7601632.0,16217.0,19815.0,7858.0,12165.0,2551.0,7051443.0,6478394.0,4310439.0,5520280.0,5869619.0,2891909777.0,1534982896.0,2892014950.0,2892014943.0,2892076492.0,7831603.0,6942104.0,5094700.0,6479316.0,6550475.0,3124582901.0,1536407544.0,3233214138.0,3202697551.0,3132822368.0,17121.0,16812.0,13026.0,17294.0,3191.0,2464698.0,2470386.0,1444826.0,1486817.0,2003862.0,4737705.0,3741974.0,3215441.0,4670682.0,4495122.0
37,2113.0869027707,1161.6887538993,7.219,9795029726.0,9673455063.0,10051859062.0,9730226621.0,9364203625.0,1927802270.0,1908951911.0,1983623312.0,1912164086.0,1837511060.0,7551043.0,7630674.0,8182075.0,7332455.0,7871160.0,7602987.0,7635163.0,8138790.0,7333916.0,7869750.0,3786.0,3342.0,3726.0,3176.0,2075.0,8837079.0,11185040.0,7525595.0,9403610.0,10740088.0,2891911819.0,2891663141.0,2891766397.0,2891769107.0,2891755404.0,9572631.0,12030105.0,7847780.0,10291480.0,11067564.0,3074393073.0,2942650146.0,3113808329.0,3015830867.0,2899214006.0,3884.0,2209.0,3743.0,3876.0,2856.0,3235010.0,4550185.0,2572680.0,2532997.0,3233110.0,5470884.0,6521962.0,4962650.0,6916584.0,7617455.0
38,2113.2055466134,2111.7580612403,12.474,10066636775.0,9689091946.0,10057869073.0,9835770769.0,9455391897.0,1968981319.0,1912898340.0,1984511205.0,1940147650.0,1862415189.0,7688149.0,7576946.0,7605943.0,7604910.0,7244497.0,7686861.0,7572748.0,7606329.0,7608889.0,7247810.0,3247.0,2911.0,3594.0,3462.0,2032.0,8825497.0,11152387.0,7554990.0,9414212.0,10788319.0,2891877818.0,2891587830.0,2891744562.0,2891465403.0,2891651914.0,9561325.0,11906453.0,7839452.0,10284380.0,11061165.0,3063466854.0,2955790985.0,3091883687.0,2996516855.0,2877394877.0,2910.0,1663.0,3475.0,3125.0,2152.0,3208661.0,4589646.0,2601252.0,2547823.0,3243038.0,5438861.0,6537951.0,4967136.0,6839958.0,7527557.0
39,2113.0365602461,2110.813313205,11.43,10044291235.0,9092090619.0,9211898481.0,9791503251.0,9395024275.0,1947481299.0,1800599697.0,1826156718.0,1931645879.0,1849724667.0,7967465.0,7272708.0,7198391.0,7515773.0,7354574.0,7962813.0,7432345.0,7037463.0,7514089.0,7348052.0,3887.0,2015.0,5694.0,3966.0,2818.0,8869238.0,11122396.0,7509903.0,9363825.0,10857680.0,2891879867.0,2751846833.0,2586025401.0,2891674658.0,2891333892.0,9545515.0,11991153.0,7837709.0,10298177.0,11213809.0,3065281653.0,2816065368.0,2793083689.0,2990788506.0,2860004586.0,2738.0,3307.0,2426.0,2775.0,1788.0,3196709.0,4661105.0,2526481.0,2526465.0,3259689.0,5577595.0,6539906.0,4918885.0,6842084.0,7551150.0
40,2113.3880559894,2111.8961532302,8.556,10070973076.0,9586290715.0,9935815647.0,9728657886.0,9356291762.0,1985475069.0,1898167012.0,1967473199.0,1924085908.0,1848361001.0,7686489.0,7623348.0,7554718.0,7421425.0,7251378.0,7684563.0,7900772.0,7606167.0,7422697.0,7254166.0,3016.0,2628.0,3766.0,2921.0,2971.0,8772936.0,11110371.0,7534059.0,9385425.0,10726153.0,2891932634.0,2891702203.0,2891801391.0,2891809766.0,2891847612.0,9581077.0,11932720.0,7858450.0,10322800.0,11114774.0,3087181359.0,2948562417.0,3115018397.0,3016601161.0,2900690487.0,4501.0,1399.0,2543.0,3737.0,2528.0,3208201.0,4563853.0,2503479.0,2540619.0,3232498.0,5529935.0,6510830.0,4959347.0,6868711.0,7558479.0
41,2113.0123156052,2110.6406711935,8.186,10047965136.0,9468637336.0,10044471779.0,9720953013.0,9340185603.0,1981742110.0,1881988675.0,1981371327.0,1922160746.0,1844043664.0,7788140.0,7578310.0,7599880.0,7426376.0,7242576.0,7787407.0,7630939.0,7599453.0,7371987.0,7334481.0,3979.0,2652.0,3984.0,3273.0,2284.0,8758532.0,11098782.0,7563173.0,9363532.0,10678160.0,2891808791.0,2891636546.0,2891844206.0,2891711521.0,2891611062.0,9542006.0,11984705.0,7801829.0,10174542.0,10988463.0,3068180646.0,2972138420.0,3096469043.0,2999827258.0,2877192694.0,3276.0,1450.0,2638.0,2566.0,1339.0,3219519.0,4539916.0,2490026.0,2502646.0,3197626.0,5551229.0,6598751.0,4915582.0,6867012.0,7564548.0
42,2112.9194356478,2111.0163695292,9.204,10054452321.0,9580152256.0,9936653709.0,9616332409.0,9251587890.0,1982560911.0,1897482509.0,1966951431.0,1909115240.0,1834113753.0,7684882.0,7627254.0,7555614.0,7525655.0,7205830.0,7769032.0,7636457.0,7556985.0,7422433.0,7253769.0,3581.0,2206.0,3095.0,3411.0,2456.0,8763503.0,11151128.0,7538932.0,9379812.0,10730506.0,2891719567.0,2891715127.0,2891753810.0,2891570224.0,2891095546.0,9527215.0,11964787.0,7874497.0,10281108.0,11068366.0,3087695234.0,2945885138.0,3114077808.0,3019472623.0,2901569758.0,2900.0,1348.0,2676.0,2463.0,1025.0,3182398.0,4476274.0,2552341.0,2502509.0,3195860.0,5523797.0,6602973.0,4912473.0,6792144.0,7473370.0
43,2113.0524393737,2110.6038337848,25.197,9956339442.0,9456552628.0,10036642914.0,9715664133.0,8574342038.0,1968551248.0,1879124366.0,1979771226.0,1923584286.0,1705174430.0,7683817.0,7574209.0,7590287.0,7415469.0,6824135.0,7682185.0,7577285.0,7592756.0,7414108.0,6903972.0,3381.0,2413.0,3291.0,2766.0,1930.0,8773442.0,11051590.0,7550080.0,9387933.0,10622262.0,2891769671.0,2891944103.0,2891744548.0,2891753916.0,2713865930.0,9575027.0,12006037.0,7865151.0,10281999.0,10931037.0,3064067866.0,2952182991.0,3090012298.0,2989711070.0,2678642065.0,3079.0,1463.0,3306.0,2515.0,1528.0,3210506.0,4525545.0,2488521.0,2433728.0,3108352.0,5508630.0,6499978.0,4811517.0,6877837.0,7452265.0
44,2113.0873722823,2111.29503084,14.3,9836308937.0,9485561199.0,9917309504.0,9599147815.0,9234275154.0,1951731725.0,1883586819.0,1964234309.0,1906710925.0,1831078929.0,7800703.0,7572398.0,7772420.0,7367530.0,7563363.0,7795838.0,7571284.0,7774567.0,7370015.0,7564966.0,3679.0,3098.0,3668.0,3276.0,2297.0,8729029.0,11184418.0,7479471.0,9330268.0,10680819.0,2891730789.0,2891797032.0,2891682061.0,2891598914.0,2891519818.0,9529523.0,12105329.0,7829698.0,10320736.0,11112026.0,3071091476.0,2967645480.0,3117902999.0,3000697882.0,2882837470.0,2001.0,2268.0,2413.0,2288.0,1250.0,3194303.0,4506506.0,2574955.0,2503140.0,3200253.0,5609019.0,6368727.0,4898660.0,6838015.0,7512989.0
0,430.25940895597,399.74604707208,11.037,9925519627.0,9752171788.0,10187104981.0,9913714647.0,9314525480.0,1967131715.0,1904794995.0,2012094927.0,1932765481.0,1824458440.0,8026989.0,7608347.0,7603313.0,7723422.0,7097992.0,8022613.0,7611109.0,7610218.0,7718761.0,7019319.0,4682.0,6915.0,5673.0,4996.0,4101.0,8548455.0,11008064.0,7179187.0,9246954.0,10432347.0,2893025821.0,2892990118.0,2892941141.0,2892635742.0,2723077117.0,9436229.0,11835523.0,7751014.0,10202880.0,10871454.0,3120513798.0,2981598307.0,3120631976.0,3022592491.0,2740448968.0,1613.0,3139.0,2814.0,2389.0,1326.0,3112970.0,4518436.0,2521704.0,2478535.0,3148023.0,5366958.0,6433999.0,4841997.0,6730142.0,7138378.0
1,1872.3763037996,2036.0598219031,8.716,10110887166.0,9734182484.0,10181500081.0,9870165593.0,8960958709.0,1978466067.0,1922758349.0,2004138458.0,1948391090.0,1750384152.0,7950412.0,7653622.0,7674817.0,7454039.0,7051951.0,7952901.0,7655297.0,7631948.0,7456580.0,7050660.0,2476.0,3696.0,3211.0,3176.0,1735.0,8607240.0,10944275.0,7394470.0,9185116.0,10545106.0,2891691428.0,2891798232.0,2892117809.0,2891627753.0,2747159995.0,9328561.0,11682655.0,7686346.0,10045345.0,10826252.0,3080257421.0,2965591124.0,3105260139.0,3009756032.0,2888361029.0,2196.0,3515.0,3333.0,3307.0,1418.0,3131691.0,4551411.0,2567387.0,2497251.0,3170868.0,5292553.0,6462088.0,4903888.0,6740070.0,7236453.0
2,2113.3375356819,2110.2331464767,10.726,10105387337.0,9713205009.0,9960191778.0,9868745296.0,9510479532.0,1959249552.0,1918795099.0,1972296637.0,1947394516.0,1841867917.0,7881071.0,7579082.0,7576673.0,7619767.0,7237356.0,7883223.0,7583910.0,7727776.0,7617093.0,7236397.0,2912.0,3568.0,3540.0,2907.0,3440.0,8701268.0,10959008.0,7427562.0,9188725.0,10688878.0,2892004290.0,2891811366.0,2891820660.0,2891822306.0,2891879292.0,9386939.0,11768506.0,7741151.0,10122696.0,10926014.0,3081012289.0,2963778045.0,3105439683.0,3009295304.0,2894409160.0,2469.0,2776.0,2383.0,2563.0,1317.0,3142153.0,4573106.0,2554686.0,2506098.0,3186809.0,5492866.0,6502217.0,4916519.0,6784107.0,7524726.0
3,2113.4072041501,2110.0712586778,10.905,10110310211.0,9723249211.0,9983560027.0,9271753972.0,9471161214.0,1979935745.0,1920473666.0,1975899666.0,1830460110.0,1853333777.0,7719162.0,7648947.0,7581756.0,7016872.0,7271553.0,7720871.0,7656259.0,7632481.0,7021590.0,7273831.0,2281.0,2801.0,2951.0,2721.0,1706.0,8664778.0,10983645.0,7412645.0,9162358.0,10735903.0,2891915525.0,2891784920.0,2891767534.0,2720908285.0,2891841823.0,9435660.0,11830091.0,7731111.0,10093267.0,11064006.0,3101805169.0,2985255616.0,3129345082.0,2759146871.0,2894390878.0,4037.0,3956.0,3644.0,4008.0,2575.0,3139140.0,4490409.0,2438032.0,2460786.0,3217476.0,5487864.0,6478991.0,4842458.0,6709237.0,7513476.0
4,2112.7971590775,2109.9280907916,14.816,10090884698.0,9614348297.0,10075895893.0,9757596986.0,9499577438.0,1990034217.0,1904146289.0,1988221568.0,1930015872.0,1872241649.0,7859267.0,7642771.0,7621247.0,7439499.0,7235866.0,7861332.0,7733191.0,7620213.0,7390938.0,7231041.0,3209.0,3486.0,4053.0,3049.0,2207.0,8619374.0,11042446.0,7449349.0,9262763.0,10603852.0,2891878503.0,2891722838.0,2891776733.0,2891827343.0,2891675973.0,9310272.0,11714576.0,7683667.0,10059154.0,10792023.0,3077827833.0,2967184457.0,3106384260.0,3012177654.0,2898552675.0,2545.0,2967.0,2199.0,2327.0,2025.0,3140763.0,4563772.0,2489636.0,2496759.0,3183428.0,5474175.0,6484847.0,4933377.0,6744967.0,7463993.0
5,2112.9296080848,2109.7394570744,6.726,9569431205.0,9478425569.0,9948233900.0,9641682874.0,9488284224.0,1887869183.0,1883000338.0,1969905774.0,1913113341.0,1870869008.0,7447588.0,7575118.0,7562322.0,7386966.0,7671177.0,7451615.0,7587626.0,7566104.0,7594206.0,7666059.0,4176.0,3868.0,3731.0,3660.0,2547.0,8540894.0,10891806.0,7376695.0,9131548.0,10470236.0,2760750392.0,2891271707.0,2891820627.0,2891339833.0,2891534881.0,9452789.0,11868824.0,7767810.0,10188026.0,10986711.0,2955635659.0,2977184165.0,3125479206.0,3028718136.0,2911053299.0,2388.0,3026.0,3276.0,2413.0,1550.0,3150189.0,4504615.0,2502273.0,2465277.0,3195447.0,5452610.0,6514547.0,4853277.0,6804067.0,7449629.0
6,2112.8731576159,2110.2472938505,15.133,10103743062.0,9637191027.0,10072572211.0,9767144377.0,9498045652.0,1993425636.0,1908313199.0,1987585756.0,1932649682.0,1872471533.0,7757848.0,7647322.0,7791225.0,7455863.0,7333963.0,8018202.0,7697210.0,7794220.0,7503927.0,7292818.0,5561.0,3141.0,3219.0,3461.0,1795.0,8468956.0,10778838.0,7338374.0,9049932.0,10330160.0,2891848832.0,2891854218.0,2891738937.0,2891748146.0,2891729280.0,9200858.0,11457124.0,7609628.0,9870106.0,10640566.0,3084097649.0,2968448813.0,3101170874.0,3010491047.0,2898958590.0,3634.0,2557.0,2431.0,2585.0,2067.0,2973382.0,4324864.0,2454945.0,2370647.0,3015301.0,5261381.0,6128911.0,4707794.0,6381411.0,7069881.0
7,2113.093836034,2109.5974341286,12.736,9965651626.0,9565007379.0,9934657435.0,9666246945.0,9312758939.0,1975946949.0,1900175663.0,1963652838.0,1918165969.0,1844781809.0,7843001.0,7590877.0,7810906.0,7399118.0,7435909.0,7860419.0,7585393.0,7812473.0,7396772.0,7613466.0,10614.0,6440.0,4891.0,5741.0,3179.0,7909578.0,10025720.0,6906473.0,8445101.0,9505284.0,2891419548.0,2891528364.0,2891550482.0,2891390828.0,2891707277.0,8575274.0,10656371.0,7164564.0,9193353.0,9814754.0,3107824614.0,2983273624.0,3093729370.0,3018698590.0,2902615523.0,9960.0,4614.0,4051.0,4664.0,2573.0,2791867.0,4023035.0,2285752.0,2221548.0,2867459.0,5035114.0,5765779.0,4440559.0,6037345.0,6556999.0
8,2113.1365100645,2111.7231774642,14.841,9879359127.0,9522885606.0,9991543116.0,9658784537.0,9294263525.0,1959161363.0,1891638804.0,1974800189.0,1917319806.0,1841797549.0,7779568.0,7723180.0,7719325.0,7396848.0,7372083.0,7701305.0,7725395.0,7716295.0,7397736.0,7462928.0,2451.0,3327.0,3516.0,2822.0,1505.0,8655422.0,11087292.0,7505555.0,9316149.0,10624968.0,2891513792.0,2891844221.0,2891847090.0,2891718787.0,2891686370.0,9412037.0,11871631.0,7768950.0,10200623.0,10917296.0,3098198313.0,2986791364.0,3145010912.0,3031580739.0,2913920406.0,1901.0,2476.0,2288.0,1850.0,2163.0,3058195.0,4418548.0,2526418.0,2409446.0,3093308.0,5454758.0,6283457.0,4769166.0,6561329.0,7395375.0
9,2113.0818661753,2110.0967005618,8.061,9991621240.0,9622711052.0,10186325404.0,9765921331.0,9413832243.0,1975943887.0,1905469664.0,1989083460.0,1932199322.0,1859424746.0,7706755.0,7641282.0,7622159.0,7452447.0,7289539.0,7708644.0,7643306.0,7622537.0,7456485.0,7284366.0,3236.0,3016.0,3016.0,2876.0,3416.0,8520836.0,10862371.0,7453772.0,9125338.0,10422766.0,2891687399.0,2891627244.0,2891846421.0,2891711528.0,2891586587.0,9296595.0,11694015.0,7682706.0,10065242.0,10742837.0,3076812801.0,2963678380.0,3105364708.0,3007771728.0,2894199151.0,1750.0,2598.0,2814.0,2251.0,1292.0,3092353.0,4443956.0,2554813.0,2436297.0,3096489.0,5547897.0,6369552.0,4800205.0,6633471.0,7470432.0
10,2112.7655940478,2109.5932575085,8.957,9874138611.0,9520161201.0,10167960994.0,9651249307.0,8342181513.0,1958422605.0,1889458933.0,1969307557.0,1914148388.0,1669018572.0,7650944.0,7588367.0,7559813.0,7390405.0,6649150.0,7653042.0,7589563.0,7563308.0,7394062.0,6737998.0,2633.0,3279.0,3945.0,3183.0,2120.0,8593432.0,10898130.0,7504638.0,9163513.0,10404960.0,2891769963.0,2891844806.0,2891881379.0,2891514697.0,2709824216.0,9475234.0,11785571.0,7741711.0,10127134.0,10851725.0,3100464360.0,2981706721.0,3103882045.0,3028963664.0,2739006879.0,1950.0,2276.0,2320.0,1763.0,1300.0,3134880.0,4637281.0,2551921.0,2530457.0,3177777.0,5446957.0,6481598.0,4979380.0,6762808.0,7274243.0
11,2113.2142565997,2110.2375157248,8.451,9997769858.0,9632172631.0,10186908828.0,9782409549.0,9425672953.0,1976938433.0,1906395287.0,1990127739.0,1934511744.0,1861243018.0,7844919.0,7826085.0,7763891.0,7452516.0,7301979.0,7845725.0,7828111.0,7766324.0,7453241.0,7301836.0,2114.0,2951.0,3086.0,2476.0,1560.0,8627937.0,11062853.0,7450586.0,9294278.0,10629236.0,2891920481.0,2891819295.0,2891804236.0,2891879762.0,2891838366.0,9414195.0,11828492.0,7747360.0,10162531.0,10944961.0,3080520353.0,2984116674.0,3125342016.0,3030606406.0,2899576010.0,2404.0,2293.0,3404.0,2001.0,1306.0,3066040.0,4547549.0,2538976.0,2490301.0,3106850.0,5407860.0,6307385.0,4881816.0,6611480.0,7307223.0
12,2112.8495984883,2109.2259211193,10.275,9865636090.0,9725947715.0,10191138547.0,9873184770.0,9283163606.0,1956171570.0,1887520358.0,2004930547.0,1914985282.0,1838325393.0,7829040.0,7737499.0,7570338.0,7387956.0,7219939.0,7829647.0,7733921.0,7567023.0,7386571.0,7213545.0,3505.0,3275.0,4100.0,3476.0,2730.0,8589600.0,11101606.0,7421573.0,9302298.0,10556238.0,2891776145.0,2891886803.0,2891826818.0,2891900504.0,2891763617.0,9410303.0,11798896.0,7760468.0,10125610.0,10919229.0,3076905570.0,2957716027.0,3099777882.0,3004882619.0,2892425668.0,1663.0,2696.0,3338.0,2912.0,1288.0,3122786.0,4585609.0,2543431.0,2505371.0,3162293.0,5421750.0,6420389.0,4934071.0,6691084.0,7294327.0
13,2113.0617104152,2109.5915391119,13.923,9979399075.0,9703078216.0,10161110012.0,9845446611.0,9377181663.0,1954270727.0,1900461997.0,2000376777.0,1927043118.0,1834724696.0,8056556.0,7753763.0,7821306.0,7378454.0,7217528.0,8052293.0,7755521.0,7768646.0,7383853.0,7227541.0,3645.0,3440.0,3993.0,3330.0,2330.0,8658461.0,11076766.0,7459552.0,9295029.0,10624269.0,2891635009.0,2891811344.0,2869442797.0,2891629779.0,2891640539.0,9485017.0,11870467.0,7787036.0,10179364.0,10964937.0,3115060287.0,2980854824.0,3125452768.0,3029433928.0,2927514094.0,2338.0,2588.0,2563.0,2475.0,1225.0,3154222.0,4564850.0,2561488.0,2503008.0,3192328.0,5403093.0,6513748.0,4909113.0,6788321.0,7291616.0
14,2113.3832889258,2110.4959198919,14.365,10091381166.0,9718867486.0,9453572463.0,9869220739.0,9446942409.0,1972610755.0,1918554415.0,1865612470.0,1946449445.0,1845382330.0,7690317.0,7641059.0,7177063.0,7435735.0,7242298.0,7690982.0,7637378.0,7176804.0,7435521.0,7242074.0,3471.0,3961.0,3541.0,2996.0,1915.0,8741066.0,11123927.0,7501300.0,9325609.0,10834217.0,2891895811.0,2891880741.0,2722062896.0,2891753269.0,2891749130.0,9419680.0,11830417.0,7721081.0,10122022.0,10989084.0,3072618005.0,2958186787.0,2897068494.0,3009057066.0,2876035464.0,2523.0,3154.0,3573.0,3446.0,1603.0,3157733.0,4528210.0,2533169.0,2472174.0,3278320.0,5378847.0,6477419.0,4846504.0,6750803.0,7407443.0
15,2113.1321509612,2110.0395869129,11.82,10087156007.0,9725887655.0,9954634380.0,9873727932.0,9489554040.0,1955110400.0,1918911193.0,1970732064.0,1946508524.0,1836933229.0,7798512.0,7720337.0,7570001.0,7384404.0,7212405.0,7797941.0,7716589.0,7567214.0,7381376.0,7211976.0,3206.0,3406.0,3945.0,3090.0,2056.0,8716886.0,10968832.0,7404577.0,9193585.0,10705309.0,2891890571.0,2891769567.0,2891742644.0,2891660548.0,2891930198.0,9438681.0,11808202.0,7738717.0,10104288.0,10887578.0,3073209464.0,2958621282.0,3100689721.0,2980604839.0,2890036783.0,2588.0,2413.0,2188.0,2150.0,2326.0,3169762.0,4573150.0,2518811.0,2494877.0,3160908.0,5494492.0,6537217.0,4902375.0,6811515.0,7452282.0
16,2113.189398078,2109.7284518285,8482.128,10083057892.0,9669321765.0,10011978536.0,7256594319.0,9732554582.0,1987739522.0,1916871629.0,1980813369.0,1444738118.0,1914463192.0,7697490.0,7698662.0,7608834.0,5562632.0,7710649.0,7697821.0,7702327.0,7661928.0,5568957.0,7690578.0,3151.0,2801.0,3321.0,14255.0,2826.0,8639037.0,10728528.0,7208644.0,7445391.0,10095316.0,2891873833.0,2891812044.0,2891800537.0,2203336418.0,2891822672.0,9450679.0,11446491.0,7565378.0,8123848.0,9813630.0,3094730013.0,3005159186.0,3139385330.0,2260994079.0,2978222913.0,4129.0,3436.0,3496.0,16588.0,1800.0,3146153.0,4329260.0,2445698.0,1881915.0,3003317.0,5462173.0,6392726.0,4741099.0,5436895.0,6706539.0
