Unnamed: 0,input_rate,output_rate,latency,flow_tracker_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,flow_tracker_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,flow_tracker_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,flow_tracker_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,flow_tracker_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,flow_tracker_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,flow_tracker_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,flow_tracker_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,flow_tracker_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,flow_tracker_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,flow_tracker_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,flow_tracker_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads
21,2112.8206270618,1829.2600468806,15000.0,9731559606.0,9611985068.0,10233380909.0,10665629325.0,1900405580.0,1897300965.0,2027365288.0,2110530067.0,6843623.0,7696298.0,7872294.0,7933351.0,6809147.0,7698083.0,7914789.0,7895730.0,2899.0,2316.0,3275.0,2751.0,5128744.0,10707946.0,5166712.0,4649450.0,2891189790.0,2891566670.0,2891715709.0,2891665591.0,5295832.0,11341488.0,5404027.0,5002695.0,3022765542.0,2948327735.0,3213395499.0,3318419579.0,1938.0,1775.0,1888.0,2813.0,1602209.0,4386947.0,1589174.0,1425140.0,3507893.0,6358684.0,3535802.0,3223957.0
22,2112.823962374,1837.26122605,11.164,9763413059.0,9622832593.0,10365855606.0,10707845398.0,1905024488.0,1899384454.0,2045932327.0,2117520321.0,6856320.0,7617889.0,7770327.0,8130313.0,6853172.0,7617757.0,7770110.0,8099676.0,2391.0,1815.0,2120.0,2196.0,5163458.0,10813171.0,5192330.0,4765566.0,2891047333.0,2891687414.0,2891683781.0,2891675284.0,5202105.0,11168350.0,5351387.0,4898641.0,2983845730.0,2911436559.0,3171635221.0,3277260015.0,2010.0,2557.0,1417.0,1831.0,1617684.0,4441532.0,1591491.0,1484765.0,3530994.0,6465338.0,3564730.0,3211294.0
23,2113.1506256405,1835.2094692086,15000.0,9565985375.0,9642094233.0,10177509354.0,10456482483.0,1873953148.0,1905236969.0,2017124097.0,2077050933.0,6923922.0,7575577.0,7924816.0,7830345.0,6828483.0,7505406.0,7927352.0,7893098.0,4729.0,11687.0,4637.0,8685.0,4779518.0,9636813.0,4848533.0,4322598.0,2890786768.0,2891283365.0,2891529886.0,2891231986.0,4851583.0,10233421.0,4970125.0,4574260.0,2992429498.0,2944384479.0,3189764961.0,3274334720.0,2637.0,9161.0,2538.0,5301.0,1509670.0,4157391.0,1510646.0,1314242.0,3343222.0,5896785.0,3326806.0,3061787.0
24,2113.3205960425,1828.4109282337,15000.0,9648010031.0,9410359776.0,10260788965.0,10579074742.0,1888004744.0,1867612493.0,2031244038.0,2097570900.0,6805299.0,7769691.0,7737254.0,7894953.0,6807415.0,7609244.0,7733112.0,7898815.0,2471.0,3341.0,2976.0,2386.0,5172486.0,10756134.0,5218997.0,4676871.0,2891462127.0,2891657870.0,2891927386.0,2891706059.0,5283021.0,11323000.0,5394875.0,4970362.0,3022755281.0,2948572585.0,3214725821.0,3317193999.0,2905.0,3287.0,2686.0,1375.0,1563695.0,4451275.0,1552921.0,1390142.0,3598919.0,6376899.0,3489866.0,3245981.0
25,2113.1484681708,1834.6674689346,15000.0,9758985147.0,9529854026.0,10090640487.0,10702009217.0,1903844221.0,1885077742.0,1997390735.0,2115211640.0,6853197.0,7621187.0,7608287.0,7954943.0,6852271.0,7567154.0,7626879.0,7954223.0,3158.0,2626.0,2897.0,3040.0,5160367.0,10771531.0,5166655.0,4681962.0,2891359095.0,2891724761.0,2847467573.0,2891826039.0,5325538.0,11310373.0,5402986.0,5023676.0,2997241616.0,2924661580.0,3157977371.0,3291151767.0,2194.0,1796.0,2185.0,1688.0,1591396.0,4331224.0,1619913.0,1403393.0,3481141.0,6402737.0,3536356.0,3182389.0
26,2113.5576243547,1836.0871470664,3473.68,9630728249.0,9411500962.0,10349356420.0,10563988187.0,1885541257.0,1868348694.0,2026284565.0,2095548391.0,6791193.0,7561085.0,7734041.0,7895927.0,6795199.0,7609218.0,7736698.0,7901023.0,12672.0,2952.0,3546.0,3516.0,5196493.0,10795942.0,5254375.0,4667989.0,2891028451.0,2891632756.0,2891748018.0,2891473159.0,5252421.0,11253549.0,5420355.0,4992184.0,3023780349.0,2951580616.0,3193022644.0,3318946368.0,1813.0,1350.0,1851.0,1663.0,1591367.0,4373839.0,1608289.0,1465635.0,3496990.0,6402506.0,3529218.0,3224444.0
27,2113.1331026433,1837.2642806901,16.013,9762305033.0,9524012638.0,10467683332.0,10700771950.0,1904183522.0,1883626092.0,2046257030.0,2115149679.0,6855416.0,7611731.0,7802750.0,8068453.0,6854586.0,7614936.0,7801499.0,8071029.0,2977.0,2055.0,2416.0,2411.0,5170531.0,10809687.0,5223922.0,4687558.0,2890987521.0,2891745246.0,2891940838.0,2891720886.0,5311982.0,11283719.0,5410496.0,4976642.0,2999705615.0,2923025810.0,3210654215.0,3292839009.0,1653.0,1667.0,2598.0,1848.0,1589566.0,4333040.0,1616021.0,1454802.0,3498888.0,6411365.0,3510983.0,3209239.0
28,2113.194512082,1826.4494906604,15000.0,9196270035.0,9117296232.0,10458061271.0,10555139930.0,1797331818.0,1811632334.0,2025734693.0,2091759581.0,6484936.0,7365496.0,7731735.0,7877909.0,6480362.0,7360868.0,7732612.0,7880699.0,2639.0,2603.0,3029.0,3067.0,5134781.0,10723150.0,5241549.0,4619897.0,2729772369.0,2777748933.0,2891975540.0,2891636095.0,5230922.0,11296069.0,5410893.0,5003791.0,2753619997.0,2785552657.0,3188055038.0,3310242712.0,1776.0,1713.0,2200.0,1576.0,1631045.0,4426709.0,1610193.0,1490206.0,3497029.0,6407884.0,3591174.0,3240590.0
29,2113.1694100889,1841.464563646,11138.338,9848786104.0,9398811978.0,10458243462.0,10806077391.0,1886130547.0,1866530297.0,2059671167.0,2097196284.0,6800425.0,7698865.0,7721833.0,8044975.0,6803183.0,7698214.0,7724843.0,8044970.0,2476.0,2401.0,2921.0,2906.0,5205062.0,10876393.0,5215468.0,4782209.0,2891254231.0,2891683931.0,2891752849.0,2891782641.0,5280216.0,11286137.0,5419445.0,4966734.0,3022294887.0,2951535183.0,3214939131.0,3320474001.0,1988.0,1500.0,2126.0,2001.0,1605885.0,4278615.0,1610291.0,1472234.0,3426582.0,6250455.0,3558193.0,3141909.0
30,2113.1830408637,1836.5260512343,15000.0,9853613421.0,9510324195.0,10456749098.0,10797890347.0,1903445487.0,1882095812.0,2059124249.0,2114217247.0,6850906.0,7727576.0,7767147.0,7950649.0,6851467.0,7730044.0,7768496.0,7954064.0,2351.0,2214.0,2615.0,2335.0,5232198.0,10761300.0,5247948.0,4712150.0,2891468702.0,2891494770.0,2891705694.0,2891744096.0,5268705.0,11257670.0,5397163.0,4993654.0,2999696155.0,2943363961.0,3188740955.0,3293670545.0,2530.0,1292.0,2681.0,2951.0,1620670.0,4419076.0,1632284.0,1446415.0,3519418.0,6278429.0,3571765.0,3220124.0
31,2113.2178145383,1832.7651337073,13.139,9861904384.0,9517528034.0,10457278974.0,10810870915.0,1904589132.0,1866645848.0,2059219392.0,2115132431.0,7041360.0,7556333.0,7766375.0,7886181.0,7041588.0,7555680.0,7711200.0,7888283.0,3281.0,4420.0,3835.0,3751.0,5159453.0,10896479.0,5169356.0,4726918.0,2891450519.0,2891835094.0,2891663041.0,2891933266.0,5265688.0,11270830.0,5372999.0,4966746.0,3003775092.0,2931058699.0,3192223312.0,3298315278.0,2338.0,1413.0,2038.0,2388.0,1618651.0,4442769.0,1618767.0,1449581.0,3571394.0,6440640.0,3559972.0,3259682.0
32,2113.0823127873,1842.2713069554,8.553,9855884270.0,9617955025.0,10178626234.0,10805627025.0,1917843100.0,1884092452.0,2019062325.0,2130894490.0,6853586.0,7618658.0,7686277.0,7952288.0,6854911.0,7619827.0,7911900.0,7954424.0,2346.0,1935.0,2376.0,2281.0,5201097.0,10910674.0,5233908.0,4760379.0,2891451322.0,2891817762.0,2891950971.0,2891896465.0,5291968.0,11308132.0,5406316.0,4978757.0,3023434351.0,2948696516.0,3214642333.0,3320060116.0,2556.0,1770.0,2844.0,2584.0,1624894.0,4452423.0,1623362.0,1559998.0,3557241.0,6342070.0,3567409.0,3263280.0
33,2113.2223166478,1832.3172512007,10.618,9827178086.0,9621064859.0,10334449397.0,10760864168.0,1912317040.0,1869871019.0,2040048388.0,2122444088.0,6792180.0,7542472.0,7753244.0,7867095.0,6793401.0,7539233.0,7704728.0,7867157.0,3707.0,5965.0,4642.0,5500.0,5017179.0,10514401.0,5061856.0,4533039.0,2891042208.0,2891707945.0,2891478262.0,2891539336.0,5082561.0,10782096.0,5200898.0,4808714.0,2992693165.0,2927369271.0,3180927774.0,3281796439.0,2988.0,5714.0,1963.0,3951.0,1584864.0,4379702.0,1528260.0,1372333.0,3491934.0,6320136.0,3497735.0,3220318.0
34,2113.0089592901,1831.9636910165,15000.0,9721822184.0,9648620419.0,10204774340.0,10642770100.0,1898649532.0,1904335750.0,2023193436.0,2105661979.0,6845723.0,7542511.0,7706058.0,7915687.0,6800817.0,7547417.0,7755381.0,7867706.0,4012.0,8580.0,4890.0,6660.0,4911746.0,10112943.0,4962859.0,4515207.0,2890551533.0,2891454178.0,2891021178.0,2891107083.0,5049843.0,10658322.0,5142472.0,4771606.0,3016141584.0,2956640279.0,3205335175.0,3304133253.0,2726.0,5988.0,2888.0,4776.0,1529605.0,4197410.0,1534085.0,1440506.0,3376069.0,6107465.0,3378000.0,3112790.0
35,2112.983513868,1837.6532873348,15000.0,9752453568.0,9628156067.0,10360598148.0,10695657740.0,1903449446.0,1899819680.0,2045333587.0,2114780587.0,6851091.0,7619315.0,7770161.0,7946674.0,6991120.0,7619108.0,7770206.0,7943822.0,2226.0,2221.0,2516.0,2266.0,5190953.0,10840912.0,5186175.0,4733236.0,2891588293.0,2891723778.0,2891919157.0,2891749518.0,5263365.0,11181162.0,5382566.0,4905791.0,2998022610.0,2929506022.0,3186179191.0,3290742117.0,1938.0,2361.0,2153.0,1717.0,1602076.0,4383589.0,1570191.0,1355366.0,3537695.0,6434363.0,3559999.0,3186986.0
36,2112.9105655128,1828.0672884802,16.24,9629888068.0,9598063370.0,10232118634.0,10558804751.0,1884985334.0,1895621729.0,2026855093.0,2094597217.0,6798945.0,7602177.0,7732399.0,7890416.0,6842278.0,7552063.0,7733825.0,7941714.0,2506.0,2239.0,2483.0,3129.0,5149270.0,10802145.0,5199886.0,4702295.0,2891134377.0,2891795103.0,2891830782.0,2891816242.0,5270542.0,11254280.0,5431663.0,4963385.0,3004949103.0,2932821850.0,3194901465.0,3299394439.0,1988.0,2138.0,1576.0,1325.0,1607596.0,4447443.0,1593710.0,1465239.0,3561279.0,6512241.0,3571166.0,3262162.0
37,2113.414717116,1840.2486200015,10.365,8835341652.0,9396504296.0,10244364394.0,10558731118.0,1740348092.0,1865364791.0,2028174361.0,2093180397.0,6310319.0,7552281.0,7997777.0,7877887.0,6392031.0,7600451.0,7997822.0,7877800.0,2336.0,2461.0,3016.0,2376.0,5116080.0,10877452.0,5184925.0,5101429.0,2721800343.0,2891616525.0,2891991080.0,2891638325.0,5225294.0,11346189.0,5379399.0,5338788.0,2841908052.0,2945817647.0,3214405018.0,3311026461.0,3011.0,3481.0,2773.0,2909.0,1571526.0,4555878.0,1556374.0,1711047.0,3468367.0,6384938.0,3460086.0,3377820.0
38,2112.9017052859,2084.5149861906,11.638,9749188670.0,9488439570.0,10351800739.0,10668469299.0,1902479842.0,1879348588.0,2043447764.0,2109187316.0,6848107.0,7610296.0,7761263.0,8172014.0,6847060.0,7727379.0,7761688.0,8175824.0,2598.0,3788.0,2824.0,2881.0,5125584.0,10887638.0,5144799.0,5140128.0,2890921882.0,2891520319.0,2891723284.0,2891748144.0,5294903.0,11361875.0,5396176.0,5423937.0,2997246883.0,2922539211.0,3206409597.0,3284230038.0,1756.0,1390.0,2126.0,2077.0,1581696.0,4491834.0,1602933.0,1733898.0,3492362.0,6377593.0,3499252.0,3339337.0
39,2113.2297923423,2109.9317587026,14.071,9625431290.0,9400296659.0,10356812107.0,10525046883.0,1885257372.0,1867597256.0,2026003405.0,2088910841.0,6795878.0,7554832.0,7707742.0,7865019.0,6797646.0,7607288.0,7707932.0,7867212.0,3043.0,3201.0,3977.0,3317.0,5134745.0,10925924.0,5189940.0,5136283.0,2891412040.0,2891599134.0,2891916455.0,2891742458.0,5277568.0,11440401.0,5392576.0,5434260.0,3024357838.0,2936817193.0,3189062882.0,3311479256.0,1488.0,1425.0,1300.0,1988.0,1596569.0,4502490.0,1621655.0,1753636.0,3502940.0,6454692.0,3513541.0,3349567.0
40,2113.0507140659,2110.7614473894,14.435,9752600481.0,9448399847.0,10452587087.0,10669580947.0,1902776747.0,1870828701.0,2042867528.0,2108933768.0,6850732.0,7575425.0,7764178.0,7923443.0,6848641.0,7576764.0,7766795.0,7924175.0,2486.0,1895.0,2541.0,2461.0,5182395.0,11024626.0,5236525.0,5172396.0,2891418171.0,2891799336.0,2891982966.0,2891841254.0,5290355.0,11394566.0,5405727.0,5437468.0,3004416044.0,2913266448.0,3209409935.0,3290174582.0,1625.0,1806.0,2209.0,1653.0,1572702.0,4398684.0,1618308.0,1729561.0,3427340.0,6310138.0,3456940.0,3276902.0
41,2113.2555341494,2110.1859839853,19.856,9646630551.0,9385668710.0,10451817034.0,10547693446.0,1885494370.0,1864084232.0,2025844116.0,2089042908.0,6795192.0,7541302.0,7852080.0,7864148.0,6792654.0,7542068.0,7852839.0,7862510.0,2962.0,2407.0,3001.0,3151.0,5139576.0,10842094.0,5215868.0,5127767.0,2891379766.0,2891672860.0,2891962188.0,2891874686.0,5232106.0,11378723.0,5330204.0,5371808.0,3019835730.0,2927352137.0,3190340867.0,3308335463.0,1363.0,1501.0,2913.0,1801.0,1621316.0,4546751.0,1609928.0,1780231.0,3527245.0,6374743.0,3572448.0,3378828.0
42,2112.99064941,2110.591798228,11.866,9853196740.0,9399403696.0,10462080006.0,10777902639.0,1886476554.0,1866184052.0,2059935711.0,2091920231.0,6800351.0,7711834.0,7851156.0,7880649.0,6802492.0,7710950.0,7851963.0,7883261.0,2676.0,2236.0,3061.0,2706.0,5218702.0,11016229.0,5172526.0,5211782.0,2891581888.0,2891725105.0,2891717648.0,2891828878.0,5284176.0,11402546.0,5413958.0,5432580.0,3024871166.0,2930054032.0,3213582697.0,3312338608.0,1826.0,1513.0,2638.0,1801.0,1631857.0,4498619.0,1610858.0,1790375.0,3482384.0,6269109.0,3568594.0,3313044.0
43,2113.2462916939,2110.516961836,13.114,9850159422.0,9506827962.0,9213553786.0,10775832366.0,1902690737.0,1880557045.0,1814050221.0,2108498238.0,6842604.0,7601536.0,6884696.0,7918944.0,6843306.0,7602109.0,6974127.0,7919092.0,2686.0,2390.0,3216.0,2511.0,5203452.0,10810947.0,5176095.0,5193220.0,2891421559.0,2891649976.0,2716166755.0,2891687159.0,5223046.0,11262563.0,5314095.0,5368324.0,2998436554.0,2945529471.0,2972819588.0,3283226225.0,2365.0,1723.0,3431.0,2830.0,1604090.0,4561891.0,1592084.0,1756877.0,3533780.0,6209591.0,3482393.0,3356517.0
44,2112.8194991399,2110.7473575759,15.312,9828377170.0,9576509776.0,10426264833.0,10741765792.0,1899312646.0,1879298559.0,2052744859.0,2103529435.0,6798885.0,7533378.0,7754834.0,7848066.0,6797235.0,7541234.0,7704068.0,7850301.0,4945.0,12257.0,4957.0,7052.0,4780622.0,10052595.0,4745386.0,4808218.0,2890677959.0,2891118750.0,2891133185.0,2891342367.0,4908923.0,10444571.0,5010350.0,5073712.0,2995587914.0,2942777274.0,3183650394.0,3278231566.0,3252.0,9281.0,3375.0,5616.0,1526954.0,4241201.0,1540135.0,1679524.0,3310787.0,5729326.0,3347618.0,3179911.0
45,2113.2471566195,2112.0366155801,20.956,9857334604.0,9606212822.0,10251311161.0,10778757833.0,1918151997.0,1881249360.0,2029533571.0,2125257421.0,6849900.0,7603273.0,7731867.0,7935106.0,6852180.0,7603101.0,7780838.0,7937699.0,2056.0,1951.0,2096.0,1986.0,5160855.0,11015914.0,5182906.0,5146101.0,2891664186.0,2891827694.0,2891870132.0,2891830878.0,5290358.0,11432762.0,5400792.0,5437965.0,3021650233.0,2950052803.0,3214282576.0,3309316947.0,2890.0,2062.0,2297.0,3043.0,1612848.0,4540464.0,1618426.0,1766239.0,3504597.0,6230438.0,3549617.0,3337961.0
0,570.94971879531,559.9346650948,31.258,9843241276.0,9463775701.0,10250592815.0,10575779647.0,1916711824.0,1882220966.0,2033486274.0,2099162519.0,6920216.0,7587888.0,7836175.0,7895952.0,6876572.0,7633390.0,7790229.0,7901198.0,5118.0,4621.0,5126.0,4495.0,4965167.0,10768818.0,5126089.0,4950244.0,2893090921.0,2892666849.0,2892727779.0,2893014725.0,4726615.0,10350832.0,4914649.0,5159904.0,3014146531.0,2970025114.0,3211402592.0,3325661711.0,2289.0,1251.0,1876.0,1739.0,1622916.0,4514791.0,1589716.0,1771757.0,3517293.0,6400946.0,3569382.0,3342892.0
1,2068.7320085116,2110.7507338024,11.164,9657912610.0,9411085845.0,10245826020.0,10786949189.0,1889970229.0,1867877165.0,2028052588.0,2095211743.0,6869704.0,7566307.0,7757728.0,7877240.0,6913281.0,7566928.0,7757812.0,7875427.0,2401.0,2141.0,2801.0,2987.0,5112699.0,10883097.0,5178415.0,5206371.0,2891907130.0,2891820795.0,2891823068.0,2892365941.0,5267024.0,11355004.0,5392485.0,5411546.0,3019481087.0,2947010648.0,3209820275.0,3308740640.0,2599.0,1862.0,1570.0,1584.0,1614292.0,4482326.0,1580047.0,1761308.0,3464014.0,6357264.0,3555945.0,3294250.0
2,2113.096612034,2110.2795475893,20.429,9755496402.0,9513608212.0,10350174579.0,10781759976.0,1903974898.0,1883963201.0,2044031917.0,2108373959.0,6911809.0,7752670.0,7819101.0,7919068.0,6865483.0,7754301.0,7819237.0,7918272.0,2751.0,2224.0,2524.0,2023.0,5122551.0,10906313.0,5195266.0,5184973.0,2891782072.0,2891725422.0,2891873930.0,2892017684.0,5248589.0,11350567.0,5398905.0,5416160.0,2984517706.0,2909209325.0,3168187750.0,3288466580.0,1938.0,1726.0,2063.0,2462.0,1568032.0,4455565.0,1564464.0,1772489.0,3486354.0,6217202.0,3488336.0,3353880.0
3,2112.9202723461,2109.5645724438,21.331,9656430890.0,9421085812.0,10250223451.0,10777489464.0,1889332671.0,1869935018.0,2029025149.0,2110645054.0,7244781.0,7555226.0,7767926.0,7879563.0,7112529.0,7556034.0,7767324.0,7880359.0,2565.0,2630.0,2660.0,2621.0,5090046.0,10818904.0,5145720.0,5158062.0,2891808787.0,2891654046.0,2891821710.0,2891822955.0,5263845.0,11252245.0,5353610.0,5378835.0,3023445119.0,2949024105.0,3211232587.0,3290548495.0,2863.0,2733.0,2354.0,3773.0,1569456.0,4467849.0,1569324.0,1774305.0,3485570.0,6202317.0,3472539.0,3372449.0
4,2113.0346052376,2110.6425914299,14.851,9737964630.0,9558024580.0,10329539022.0,10125598029.0,1899861702.0,1892321158.0,2039789741.0,1995572977.0,6905466.0,7599303.0,7802419.0,7461517.0,6905958.0,7596268.0,7799181.0,7449762.0,3352.0,7644.0,3732.0,4942.0,4858781.0,10380422.0,4988843.0,4983276.0,2891624073.0,2891407154.0,2891732045.0,2703483601.0,4920857.0,10512872.0,5057210.0,5136611.0,2997394654.0,2949788571.0,3191477403.0,3087344217.0,2370.0,5974.0,2596.0,4599.0,1498413.0,4352538.0,1549837.0,1716079.0,3310316.0,5896693.0,3347772.0,3257853.0
5,2113.2090380413,2111.5620729371,11.872,9608660320.0,9415969573.0,10210730696.0,10765974930.0,1882464241.0,1869864518.0,2022998021.0,2122441647.0,7064369.0,7749218.0,7728341.0,7851534.0,7063752.0,7747672.0,7729868.0,7848931.0,3920.0,6578.0,4353.0,4935.0,4978687.0,10551099.0,5061164.0,4958949.0,2891437785.0,2890907736.0,2891819824.0,2891788208.0,5140185.0,10921339.0,5228378.0,5269671.0,3001822926.0,2956799704.0,3208330844.0,3283121557.0,2301.0,5278.0,2239.0,4313.0,1562825.0,4467297.0,1584060.0,1721655.0,3376340.0,6123212.0,3450824.0,3248346.0
6,2113.0297821989,2110.9472719675,10.682,9659309130.0,9618652387.0,10462379707.0,10663182277.0,1889741839.0,1869937858.0,2028839841.0,2108482555.0,6868797.0,7707471.0,7748667.0,7922518.0,6869689.0,7707691.0,7747766.0,7876223.0,2576.0,2201.0,2526.0,2156.0,5140368.0,11019470.0,5229427.0,5179527.0,2891800276.0,2891602236.0,2891919662.0,2891887229.0,5233355.0,11323313.0,5369651.0,5426707.0,3024088312.0,2954698411.0,3214316771.0,3310693672.0,1861.0,1487.0,1987.0,1917.0,1566204.0,4560353.0,1604240.0,1793250.0,3449845.0,6224443.0,3498128.0,3380538.0
7,2113.2121059133,2110.2706785554,16.797,9737356966.0,9618406911.0,10453786564.0,10653866326.0,1900796801.0,1880345055.0,2041135269.0,2106313777.0,6900443.0,7594753.0,7979306.0,7923646.0,6899134.0,7591552.0,7983161.0,7925918.0,2601.0,12525.0,2629.0,2373.0,5070486.0,10962028.0,5205177.0,5139224.0,2891771097.0,2891367557.0,2891853955.0,2891940036.0,5227035.0,11250781.0,5354239.0,5390713.0,3021459995.0,2928923753.0,3184887711.0,3283950221.0,1926.0,2889.0,2588.0,2016.0,1600328.0,4479286.0,1578899.0,1763647.0,3406087.0,6287008.0,3521145.0,3343116.0
8,2113.0025848832,2110.7405260725,12.071,9760605843.0,9614560826.0,10462658720.0,10546832600.0,1888493220.0,1884707477.0,2045359119.0,2092500243.0,6865473.0,7563345.0,7961215.0,7871818.0,6868985.0,7569286.0,7960836.0,7929019.0,2731.0,2251.0,3061.0,2976.0,5101927.0,10869726.0,5166721.0,5141110.0,2891791175.0,2891640727.0,2891906210.0,2891752368.0,5247538.0,11337590.0,5383768.0,5354916.0,3006263444.0,2931577387.0,3193410847.0,3292278930.0,1713.0,1912.0,2013.0,1551.0,1632903.0,4622599.0,1624547.0,1746313.0,3511510.0,6463436.0,3597897.0,3357418.0
9,2112.9725368315,2110.314541863,21.491,9854050810.0,9602503152.0,10456977605.0,10552414153.0,1902011276.0,1896444973.0,2059309780.0,2092729889.0,6906062.0,7601883.0,7788582.0,7878260.0,6905396.0,7601567.0,7790765.0,7879070.0,2180.0,2247.0,2486.0,2386.0,5147208.0,10933477.0,5196122.0,5177316.0,2891737973.0,2891597640.0,2891807125.0,2891747159.0,5257735.0,11370449.0,5404717.0,5424528.0,3022052687.0,2945270644.0,3210209114.0,3308398172.0,2500.0,2557.0,3252.0,1625.0,1615849.0,4564810.0,1608564.0,1730809.0,3485836.0,6401882.0,3578528.0,3391760.0
10,2113.2178649579,2110.3983633202,12.38,9851543556.0,9598045185.0,9764981931.0,10646478202.0,1886862160.0,1895094844.0,1922704250.0,2105789407.0,6855528.0,7673702.0,7218760.0,8083274.0,6856548.0,7671981.0,7116293.0,8084661.0,2856.0,3310.0,2906.0,2390.0,5154152.0,10839145.0,5117722.0,5144620.0,2892016036.0,2891644046.0,2528474380.0,2891925657.0,5268814.0,11304434.0,5340879.0,5391225.0,3005901792.0,2933839632.0,2933095622.0,3293015446.0,2726.0,2263.0,2738.0,1438.0,1617983.0,4593967.0,1613648.0,1722244.0,3508793.0,6373553.0,3535025.0,3316027.0
11,2113.0716288586,2110.409992796,12.432,9856885338.0,9496223115.0,10340771608.0,10557041402.0,1917687269.0,1880731749.0,2042301997.0,2092812185.0,6866068.0,7601388.0,7793639.0,7883737.0,6868555.0,7554972.0,7745716.0,7883589.0,3026.0,2836.0,3021.0,2752.0,5128669.0,10917175.0,5188117.0,5173887.0,2891882374.0,2891535659.0,2891769320.0,2891703166.0,5291478.0,11417609.0,5416015.0,5428613.0,3022609641.0,2946225098.0,3210236408.0,3308352062.0,2070.0,2195.0,1875.0,1487.0,1619335.0,4565160.0,1605905.0,1740605.0,3522049.0,6418243.0,3583296.0,3306409.0
12,2113.2265145645,2110.3201348138,23.629,9863738740.0,9521249100.0,10369855430.0,10578080417.0,1919201755.0,1884056316.0,2046658870.0,2095802603.0,6911692.0,7740374.0,7898528.0,7885450.0,6910141.0,7610305.0,7783927.0,7885014.0,3735.0,2448.0,2923.0,2327.0,5124371.0,10896432.0,5162353.0,5140233.0,2891693744.0,2891573145.0,2891920436.0,2891932600.0,5279812.0,11372882.0,5382175.0,5424142.0,3000017687.0,2925659877.0,3185106066.0,3289326007.0,2426.0,1655.0,1692.0,1550.0,1606259.0,4554529.0,1601673.0,1761591.0,3491401.0,6381708.0,3555610.0,3304978.0
13,2113.1649073754,2110.2743734609,12.105,9846781097.0,9401836889.0,10228343449.0,10539024415.0,1916105195.0,1865701335.0,2024754248.0,2089545546.0,6906617.0,7550932.0,7735741.0,7860248.0,6858627.0,7604637.0,7790268.0,7861620.0,3690.0,3124.0,3463.0,3061.0,5097400.0,10809174.0,5144681.0,5147778.0,2891574197.0,2890796833.0,2891562630.0,2891754365.0,5249614.0,11305855.0,5368388.0,5381507.0,3007291758.0,2931128413.0,3193506622.0,3305730655.0,2338.0,2038.0,2026.0,1625.0,1598983.0,4519549.0,1594754.0,1771991.0,3493182.0,6352618.0,3542403.0,3358766.0
14,2112.9287133083,2110.5728379957,11.476,9650842796.0,9416084631.0,10244370969.0,10774845710.0,1888742052.0,1867509803.0,2028242163.0,2092314881.0,6865146.0,7559941.0,7744812.0,7882472.0,6910380.0,7561184.0,7745410.0,7883751.0,2426.0,3306.0,2431.0,2806.0,5153403.0,11027642.0,5238877.0,5219237.0,2891740851.0,2891694202.0,2891986664.0,2891913252.0,5280086.0,11425531.0,5413146.0,5450718.0,3020192060.0,2943025704.0,3207635934.0,3306704138.0,2498.0,1681.0,1695.0,1584.0,1616735.0,4471293.0,1574623.0,1776393.0,3506765.0,6406299.0,3582921.0,3310089.0
15,2113.2538116366,2110.9307303067,15.789,9697368912.0,9496829815.0,10302910427.0,10746284052.0,1894575245.0,1879393975.0,2035454580.0,2098104419.0,6890319.0,7538551.0,7768155.0,7898683.0,6851405.0,7536752.0,7773018.0,7902657.0,4285.0,11130.0,4950.0,6674.0,4678118.0,9693529.0,4708035.0,4791900.0,2891348202.0,2890667754.0,2891496992.0,2891809418.0,4840812.0,10257822.0,4948053.0,4966699.0,2996729769.0,2940544051.0,3186139477.0,3283380685.0,2750.0,8955.0,2901.0,6310.0,1481490.0,4158624.0,1486599.0,1676164.0,3345397.0,5776265.0,3282869.0,3201597.0
