,input_rate,output_rate,latency,firewall_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,firewall_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,firewall_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,firewall_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,firewall_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,firewall_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,firewall_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,firewall_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,firewall_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,firewall_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,firewall_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,firewall_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads,firewall_mem-stores,nf_router_mem-stores,ndpi_stats_mem-stores,payload_scan_mem-stores,bridge_mem-stores,firewall_iTLB-loads,nf_router_iTLB-loads,ndpi_stats_iTLB-loads,payload_scan_iTLB-loads,bridge_iTLB-loads,firewall_mem-loads,nf_router_mem-loads,ndpi_stats_mem-loads,payload_scan_mem-loads,bridge_mem-loads,firewall_bus-cycles,nf_router_bus-cycles,ndpi_stats_bus-cycles,payload_scan_bus-cycles,bridge_bus-cycles
0,1036.8183512862,0.0,84.966,1701947.0,2276271636.0,2262534318.0,1978935262.0,2602804820.0,357451.0,421968513.0,438600628.0,390878514.0,506059564.0,5980.0,1631244.0,2561378.0,2503759.0,3263463.0,5980.0,1683941.0,2631787.0,2584148.0,3187787.0,3771.0,8113.0,8816.0,8640.0,2936.0,,25336.0,34439.0,21861.0,45581.0,,651555667.0,652051850.0,579245225.0,703919945.0,,51871.0,3809564.0,52737.0,86111.0,,713642157.0,716283513.0,616752783.0,755230088.0,,628.0,1374.0,491.0,454.0,,962.0,1908.0,879.0,1741.0,,19533.0,29963.0,25895.0,31993.0,,37104867.0,36605884.0,32841501.0,42561461.0,,168.0,337.0,333.0,295.0,,0.0,0.0,0.0,0.0,,46545850.0,54374464.0,48269817.0,58681004.0
1,4647.6550449973,0.0,483.898,1474373923.0,3897967782.0,3047342622.0,3057526136.0,3201850309.0,255946270.0,715095507.0,624284808.0,587726399.0,640314168.0,1063196.0,3411028.0,3166059.0,3054615.0,5074245.0,1006028.0,3836633.0,3009554.0,2927198.0,4500400.0,37463.0,6425.0,25656.0,56476.0,4797.0,3745062.0,4246588.0,5253025.0,7230650.0,4184682.0,641619544.0,1392884719.0,1192842357.0,1186591761.0,1193816350.0,3779729.0,3962712.0,11551617.0,7649930.0,3744625.0,372316502.0,1213261385.0,1004210906.0,949098362.0,1005942535.0,80033.0,4785.0,11752.0,36466.0,1531.0,1021149.0,1203974.0,1567844.0,1286771.0,1419426.0,2695948.0,2666529.0,4067050.0,4703012.0,2341532.0,36445928.0,74895658.0,112575913.0,65860156.0,66181673.0,477.0,475.0,1081.0,1374.0,734.0,0.0,0.0,0.0,0.0,0.0,45838767.0,99494145.0,99406645.0,98891141.0,99496467.0
2,4815.9494933954,2482.9867617684,25.072,3826042962.0,3119682581.0,2773416351.0,2576024628.0,2817994207.0,722997742.0,611738982.0,561635140.0,512117116.0,540161659.0,5160321.0,2984789.0,4310413.0,3894860.0,4248465.0,4772904.0,3051592.0,4400142.0,3919402.0,4036294.0,15825.0,9981.0,9618.0,30547.0,3880.0,12599526.0,10824700.0,13068813.0,14834694.0,8564090.0,1665838837.0,1391234883.0,1323741991.0,1175399489.0,1268128558.0,13220071.0,11031460.0,14761606.0,15993808.0,8475878.0,1104408554.0,966314557.0,862252021.0,793225592.0,831297547.0,12943.0,7775.0,8968.0,27104.0,2889.0,3939473.0,3334380.0,3893596.0,3783833.0,3169812.0,8468735.0,6973865.0,9454491.0,11022938.0,5125059.0,94324226.0,77617173.0,187741511.0,78668527.0,71870631.0,1463.0,1300.0,2732.0,1319.0,1028.0,0.0,0.0,0.0,0.0,0.0,99439231.0,99405103.0,99231676.0,97927861.0,98500255.0
3,4841.5087671167,4823.7085446283,557.968,3162412270.0,3157124419.0,2636567834.0,2673156222.0,3967308999.0,626755765.0,612922934.0,519801002.0,528330551.0,780764588.0,6085113.0,3001107.0,3192946.0,4734726.0,5228666.0,5330033.0,2888091.0,3124458.0,4257219.0,5100205.0,13321.0,9943.0,8708.0,45318.0,5609.0,13246854.0,10413857.0,13913874.0,14721032.0,8717126.0,1578954948.0,1380832794.0,1314841332.0,1186734856.0,1658032575.0,13627302.0,10990679.0,14957815.0,16167961.0,9036673.0,1080551604.0,910526102.0,850843982.0,803979727.0,1123939390.0,12772.0,8285.0,9301.0,27524.0,3291.0,4079474.0,3757419.0,4160031.0,3745637.0,3261558.0,8827153.0,7174118.0,9964560.0,11223017.0,5305349.0,83096109.0,81551433.0,187796064.0,80018499.0,89025329.0,2213.0,1786.0,2816.0,1478.0,1078.0,0.0,0.0,0.0,0.0,0.0,99339191.0,99305461.0,98634745.0,98040954.0,98583957.0
4,4887.6539189186,4849.9873669992,15000.0,2462808584.0,2507079506.0,2470937363.0,2565694463.0,3595035989.0,512320511.0,524107770.0,469304243.0,506249910.0,697802298.0,3730605.0,2843863.0,2854624.0,3016349.0,5641065.0,3456154.0,2851375.0,3045345.0,3189084.0,5922624.0,11075.0,8523.0,8790.0,24967.0,4910.0,12786785.0,10238006.0,13503370.0,14535977.0,8523514.0,1192259884.0,1192370135.0,1395622070.0,1185579153.0,1738535431.0,13413230.0,11015891.0,14527496.0,15694103.0,8600430.0,742564896.0,813961082.0,801469348.0,773105623.0,1167397343.0,10901.0,7708.0,8673.0,25003.0,3727.0,3937226.0,3427347.0,3828571.0,3714929.0,3161247.0,9357946.0,6875466.0,9079455.0,11074770.0,5018143.0,70459355.0,65274792.0,185957006.0,79355613.0,83173032.0,1445.0,1403.0,2194.0,1530.0,915.0,0.0,0.0,0.0,0.0,0.0,99354924.0,99372367.0,99389001.0,98797673.0,99469380.0
5,4823.3698366272,4793.2297088982,15000.0,2160796382.0,2443919316.0,2178092754.0,2057519389.0,2731747056.0,439086145.0,525700941.0,454261580.0,468213639.0,514257129.0,3083832.0,4028300.0,3087453.0,4462978.0,6839806.0,2877228.0,4270421.0,3805721.0,4469832.0,6435504.0,10063.0,6931.0,9740.0,28981.0,3869.0,10770650.0,7911541.0,10663103.0,12038510.0,6378190.0,1407772686.0,1541324118.0,1520497272.0,1518577703.0,1639030342.0,11137619.0,8319901.0,11704957.0,12777246.0,6777830.0,663846420.0,681775960.0,696726538.0,820109347.0,816290017.0,8177.0,6099.0,9434.0,23842.0,2607.0,3150501.0,2792232.0,2897198.0,2615752.0,2240470.0,7320594.0,5497339.0,8079248.0,9695331.0,3507130.0,62854878.0,64307390.0,146639557.0,57084761.0,64256057.0,2025.0,1652.0,2791.0,4382.0,2072.0,0.0,0.0,0.0,0.0,0.0,98847262.0,98864512.0,97908561.0,95420103.0,99416507.0
6,4311.0710934538,3657.1929314854,30.448,3293433833.0,4206789928.0,2712208084.0,3645343143.0,3300750498.0,684231891.0,803805736.0,555919027.0,742682527.0,635603494.0,5589752.0,6121576.0,4365414.0,5646489.0,5904672.0,6396132.0,6318752.0,4535948.0,4809675.0,5533116.0,10507.0,6404.0,8859.0,37191.0,4404.0,11725721.0,8711261.0,11365539.0,12560074.0,8195506.0,2189411902.0,2226211432.0,1608366218.0,2014273865.0,1712180279.0,12493870.0,9621057.0,13457245.0,14757642.0,8003955.0,1192548922.0,1327983081.0,803160514.0,1145475200.0,761409225.0,7922.0,8720.0,7309.0,32842.0,3134.0,3362267.0,3192829.0,3726099.0,3319047.0,2772374.0,6883720.0,5945965.0,7913470.0,9475616.0,4683921.0,80857404.0,91652188.0,170024829.0,92811272.0,78731702.0,2379.0,3375.0,5426.0,4165.0,1743.0,0.0,0.0,0.0,0.0,0.0,99843563.0,98513135.0,98396077.0,97026930.0,98544327.0
7,4501.260163209,4207.8482930993,137.197,5112710663.0,6413871845.0,3804251398.0,4172132893.0,4027266017.0,980015546.0,1337984978.0,755162224.0,841524173.0,773861272.0,6445791.0,7574642.0,4556978.0,5539590.0,5493129.0,5960923.0,7612784.0,4463660.0,6011250.0,5416477.0,8541.0,8097.0,7087.0,22676.0,4524.0,14547472.0,12403580.0,15589959.0,16968423.0,9952036.0,2192270261.0,2590149243.0,1592321759.0,1687085102.0,1592452734.0,15292872.0,13108455.0,17184701.0,18557653.0,10609256.0,1533235145.0,2037246312.0,1218430547.0,1325538844.0,1190249562.0,7428.0,7122.0,6603.0,23553.0,3094.0,4749929.0,4232180.0,5010227.0,4391187.0,3861312.0,10219464.0,8649408.0,10287166.0,12160824.0,6732015.0,118510290.0,134416645.0,217759522.0,109012572.0,95041582.0,1292.0,658.0,1739.0,1792.0,783.0,0.0,0.0,0.0,0.0,0.0,99640963.0,99627403.0,99524019.0,99250732.0,99535136.0
8,5020.4323571218,5022.7667274379,28.263,5134856923.0,5063292758.0,3246014715.0,3460846588.0,3885346288.0,996752663.0,966207651.0,640313474.0,698615297.0,777624396.0,5416622.0,6229194.0,4404553.0,5006798.0,4964932.0,5286294.0,5849689.0,4060871.0,4570651.0,4686803.0,8660.0,8582.0,7474.0,23684.0,3981.0,15184011.0,12375644.0,15168613.0,16880135.0,10578661.0,2189033984.0,1948596625.0,1371745301.0,1410896768.0,1591031643.0,15606640.0,12674951.0,16651392.0,18148969.0,10508196.0,1579741242.0,1518896970.0,1012905799.0,1075191009.0,1176160652.0,12127.0,7377.0,7827.0,20864.0,2497.0,4612291.0,4341673.0,5066119.0,4495712.0,3666256.0,9611234.0,8503796.0,10214127.0,12395827.0,6193497.0,122159029.0,114863591.0,203736625.0,95143013.0,91019261.0,1935.0,1344.0,3342.0,2796.0,914.0,0.0,0.0,0.0,0.0,0.0,99529409.0,99415809.0,99361722.0,98971056.0,99426200.0
9,5008.8261969657,5012.027087412,326.349,3354501384.0,2728538275.0,2487919029.0,2615847170.0,3714338492.0,640326460.0,547082673.0,486230904.0,525284830.0,722381032.0,3592944.0,3018309.0,2881016.0,3249285.0,6008327.0,3455550.0,2993428.0,3109312.0,3761669.0,5387923.0,8303.0,6695.0,6984.0,19471.0,15802.0,14028773.0,11351902.0,14500883.0,16131376.0,9291744.0,1525435316.0,1183134749.0,1192488693.0,1189755838.0,1576874600.0,14550608.0,11536963.0,15572133.0,17178556.0,9524280.0,994498320.0,831104775.0,789027657.0,818136547.0,1124347412.0,8329.0,48062.0,78888.0,18204.0,4831.0,4509879.0,3891624.0,4459382.0,4012404.0,3432247.0,9377531.0,7351018.0,9924718.0,11584782.0,5674401.0,92490560.0,74511110.0,186394987.0,79374169.0,88306609.0,1671.0,1135.0,1940.0,1509.0,754.0,0.0,0.0,0.0,0.0,0.0,99529079.0,98582556.0,99355423.0,99131330.0,98583730.0
10,4945.4975292558,4931.2923616128,17.049,2312904940.0,2624038443.0,2429107945.0,2574550504.0,3501336774.0,469249052.0,534569716.0,456654517.0,498291661.0,706511285.0,3685003.0,2994061.0,2554611.0,2661458.0,3927377.0,3891830.0,2939536.0,2525983.0,3222253.0,4683820.0,7619.0,7007.0,6713.0,17792.0,3181.0,13525591.0,10942284.0,13835921.0,15244021.0,8957402.0,1191098929.0,1190651557.0,1191305039.0,1182340211.0,1577199260.0,14290894.0,11116932.0,15149114.0,16392926.0,9072550.0,748618817.0,814035785.0,759803480.0,793549459.0,1054203570.0,61517.0,6880.0,6672.0,15480.0,2899.0,4064005.0,3862140.0,4146743.0,3859057.0,3252830.0,9253217.0,7467317.0,9748919.0,11507605.0,5498592.0,72426723.0,71731202.0,185741665.0,78547636.0,83017529.0,2156.0,1930.0,2594.0,2470.0,1500.0,0.0,0.0,0.0,0.0,0.0,99261683.0,99241486.0,99272541.0,98508252.0,98536357.0
11,4889.0459873836,4894.9476847182,15000.0,2467927256.0,2697221175.0,2465650856.0,2644878783.0,3732444377.0,501784473.0,546723752.0,491030878.0,542752670.0,717834158.0,3703042.0,3000083.0,2717086.0,4838680.0,8387662.0,3686144.0,3257810.0,2752052.0,4856677.0,8793361.0,8386.0,8455.0,6823.0,24134.0,4329.0,14079879.0,11353417.0,14500963.0,16066700.0,9751331.0,1187330016.0,1192414244.0,1192757385.0,1187009164.0,1592319297.0,14313114.0,11922983.0,15643497.0,17437215.0,10255404.0,774920712.0,827430307.0,798567100.0,848612711.0,1174097572.0,7714.0,8352.0,6086.0,21996.0,2902.0,4317508.0,3934136.0,4429890.0,4116811.0,3642206.0,9136514.0,7613683.0,9887372.0,11848686.0,5779282.0,72781042.0,74278707.0,192125147.0,82183137.0,88200689.0,1266.0,1162.0,1677.0,1477.0,996.0,0.0,0.0,0.0,0.0,0.0,98922697.0,99354225.0,99399842.0,98942706.0,99519608.0
12,4978.7937681786,4981.7646138101,15000.0,2795051949.0,3067271950.0,2710724286.0,2835397055.0,3502165613.0,577041840.0,594101811.0,528285425.0,560649637.0,694304679.0,2825659.0,2817471.0,2906404.0,4615871.0,5727347.0,2771359.0,2843604.0,2844374.0,4333544.0,4939748.0,6830.0,5699.0,5929.0,18373.0,3928.0,11014376.0,9228091.0,10011885.0,11196999.0,7634670.0,1192408392.0,1192662574.0,1192352160.0,1183185152.0,1325056339.0,10954061.0,8308499.0,13597933.0,12746474.0,6178712.0,849205233.0,899362474.0,876803295.0,952274288.0,1054817909.0,5809.0,5078.0,6370.0,22689.0,2497.0,3602824.0,3378399.0,3417660.0,2960638.0,2135378.0,7586810.0,6506105.0,6916302.0,8021149.0,3891909.0,71567035.0,71774608.0,164630334.0,76992150.0,74761293.0,1515.0,1246.0,1755.0,1598.0,1061.0,0.0,0.0,0.0,0.0,0.0,99364083.0,99384613.0,99332047.0,98570381.0,99430398.0
13,4871.2481678087,3693.7909838288,232.355,3494238742.0,3522339069.0,3434576426.0,3511888615.0,3328034440.0,716841378.0,712427710.0,653613982.0,680192153.0,671497174.0,3575497.0,3373962.0,2836025.0,4016984.0,3884934.0,3406639.0,3283030.0,3131883.0,3759776.0,3651199.0,4682.0,3331.0,5789.0,15517.0,2017.0,8217420.0,6837484.0,8304919.0,8567650.0,4464136.0,1195314643.0,1193326013.0,1193535875.0,1191072544.0,1193134715.0,7580807.0,6330687.0,12885522.0,10163742.0,6452499.0,1066710355.0,1107168028.0,1032180435.0,1019646350.0,1058893122.0,5855.0,4436.0,4506.0,19513.0,1688.0,2601217.0,1875450.0,2518329.0,2379206.0,1927608.0,4976055.0,4372450.0,6830362.0,8200905.0,2931531.0,80653401.0,76783926.0,137403444.0,78850960.0,72777709.0,828.0,744.0,1137.0,913.0,690.0,0.0,0.0,0.0,0.0,0.0,99044845.0,99445940.0,99460968.0,99253599.0,99433489.0
14,5009.5914525764,2941.7701178278,15000.0,5970857360.0,3562934619.0,3390360269.0,3448127221.0,7391552689.0,1198896550.0,674657427.0,638667865.0,648243932.0,1616931621.0,6321508.0,3729466.0,3626593.0,3700494.0,11147471.0,5854263.0,3490271.0,3397467.0,3683850.0,9992424.0,3897.0,3988.0,5022.0,13120.0,21562.0,8359828.0,6542489.0,6987454.0,8208726.0,5566456.0,1999735604.0,1193470001.0,1193511263.0,1190111359.0,2590918005.0,7713402.0,6415138.0,11379063.0,10214385.0,5175131.0,1847125157.0,1091873448.0,1040123168.0,1073541905.0,2355008103.0,2994.0,3937.0,4682.0,18465.0,2326.0,2254306.0,2252181.0,2205699.0,2214340.0,1543516.0,6312014.0,4291245.0,4557302.0,5537761.0,3327945.0,114261290.0,72711590.0,162230735.0,81539901.0,137867132.0,1120.0,938.0,891.0,852.0,506.0,0.0,0.0,0.0,0.0,0.0,99901555.0,99459769.0,99459639.0,99173363.0,99643247.0
15,5020.1957335624,3032.0248411069,15000.0,4146801066.0,3376690460.0,4861737195.0,3584488834.0,8566865612.0,867140020.0,710828498.0,906298738.0,698015433.0,1760468321.0,3871677.0,3350214.0,4561097.0,3847390.0,7720015.0,3957001.0,3465098.0,4407234.0,4347477.0,9399391.0,4262.0,3561.0,4330.0,12893.0,3090.0,9469365.0,7563233.0,7456649.0,8517211.0,5879461.0,1370738313.0,1194389276.0,1581606389.0,1188454448.0,2856182378.0,7317872.0,7542915.0,14265773.0,11322247.0,5876496.0,1294297181.0,1112952150.0,1431541498.0,1095557868.0,2615556784.0,6987.0,2543.0,4004.0,17690.0,2672.0,2262468.0,2225472.0,3264627.0,3239746.0,1907220.0,4969292.0,4686271.0,7049330.0,8428746.0,3146460.0,88376538.0,76042432.0,171197740.0,80775143.0,159504809.0,1317.0,838.0,976.0,1119.0,607.0,0.0,0.0,0.0,0.0,0.0,99478493.0,99598821.0,99547743.0,99047119.0,99657560.0
16,5059.795913622,2998.1334105568,331.155,3028554658.0,3178236414.0,3410426919.0,2793049777.0,5282965441.0,619862346.0,670393223.0,685610443.0,606618532.0,1022297292.0,2881883.0,5148494.0,4138839.0,3512949.0,8888232.0,3155559.0,5437276.0,4001321.0,4817666.0,9957937.0,5975.0,4599.0,5079.0,28407.0,4116.0,4966037.0,2980915.0,5674002.0,5858191.0,2814163.0,1542496397.0,1763985052.0,1725273664.0,1610817299.0,2367284973.0,5630341.0,4538284.0,9449008.0,5965027.0,2808648.0,895050906.0,1047451601.0,952217681.0,834488530.0,1433318981.0,5084.0,3409.0,5129.0,32545.0,3288.0,1157685.0,1481432.0,515339.0,486111.0,1314345.0,3021228.0,3278908.0,3069576.0,3525930.0,2509815.0,60578447.0,64140996.0,113312625.0,54335614.0,88763053.0,2969.0,4874.0,3221.0,2725.0,1862.0,0.0,0.0,0.0,0.0,0.0,98718102.0,99714403.0,98891540.0,95437611.0,99308863.0
17,4019.8597294147,1631.1036805831,174.8,3684477538.0,3741400476.0,3990841963.0,3354154269.0,3533171901.0,810771939.0,766316976.0,756589525.0,666735839.0,695360097.0,5061599.0,4288518.0,4904238.0,3542129.0,3788729.0,4997549.0,4424813.0,4998092.0,3289284.0,3852329.0,3544.0,4954.0,4333.0,17212.0,1630.0,7220255.0,6123415.0,5890654.0,8069411.0,5080937.0,1561670283.0,1413704085.0,1686529368.0,1215497521.0,1325914410.0,7705588.0,5034836.0,13134297.0,9733285.0,4587568.0,1245582554.0,1145851072.0,1235902578.0,1048564349.0,1155214530.0,3231.0,2829.0,4308.0,23649.0,1298.0,1661056.0,1289549.0,2482402.0,2278338.0,1425385.0,4667305.0,3259786.0,6089563.0,7062269.0,2193272.0,75257147.0,78154338.0,134645913.0,72885083.0,73156687.0,2206.0,1723.0,1835.0,1720.0,1347.0,0.0,0.0,0.0,0.0,0.0,99987056.0,99035060.0,99484090.0,98877119.0,99311254.0
18,4927.0176004018,2928.977905067,14.016,3174474906.0,3827575209.0,4075021247.0,3024786554.0,3074075834.0,648120705.0,738966558.0,798162558.0,579513627.0,597876809.0,2730717.0,4518835.0,3764738.0,2733565.0,3836274.0,2700813.0,4232110.0,3590351.0,2667740.0,3693701.0,3495.0,3947.0,3950.0,9168.0,2532.0,6656653.0,6407046.0,8065742.0,7565240.0,4123352.0,1191539127.0,1390235491.0,1589927622.0,1183238258.0,1190967538.0,7040613.0,6364138.0,11925521.0,7557541.0,4607466.0,990308817.0,1134885083.0,1290427587.0,980721959.0,975192994.0,3709.0,2146.0,3385.0,9461.0,6541.0,2159101.0,2161807.0,1664664.0,1552018.0,1229845.0,4587403.0,3632174.0,4605231.0,5304812.0,2765798.0,70243693.0,79825470.0,150757223.0,72623960.0,64822200.0,1485.0,1655.0,2536.0,2237.0,1069.0,0.0,0.0,0.0,0.0,0.0,99293722.0,99300167.0,99393999.0,98606888.0,99253052.0
19,4858.5698574324,2841.0127167689,15000.0,3377248642.0,3913723932.0,4375420447.0,3466836959.0,6631053845.0,693491601.0,775258954.0,851359009.0,683713731.0,1281508189.0,2923747.0,5558788.0,4675421.0,4120861.0,8727600.0,3473757.0,5438981.0,4701600.0,4054962.0,8522010.0,4554.0,3725.0,3604.0,14157.0,23987.0,6687392.0,5493663.0,5652930.0,6591348.0,4575437.0,1193579432.0,1392089388.0,1591651737.0,1188700747.0,2133648471.0,8745876.0,5983371.0,14843883.0,10924308.0,6058683.0,1027631178.0,1206913687.0,1341726451.0,1025371930.0,1832364751.0,2657.0,1958.0,2328.0,8140.0,2079.0,2725637.0,1399183.0,2619737.0,2459203.0,1722352.0,6462970.0,4004644.0,6483955.0,7623357.0,2508898.0,74287937.0,83202775.0,158979870.0,74164979.0,123866419.0,1052.0,891.0,1319.0,1406.0,722.0,0.0,0.0,0.0,0.0,0.0,99462913.0,99427272.0,99454002.0,99050421.0,99512366.0
20,4976.1207352222,2958.9244589823,138.17,4054133884.0,4010143596.0,3957924986.0,3328439893.0,4752708635.0,779738289.0,785272791.0,769079497.0,665995309.0,957867952.0,4849436.0,3996321.0,3871331.0,6144245.0,6180455.0,4726141.0,3815001.0,3718222.0,5621270.0,6651317.0,5223.0,3232.0,4788.0,13878.0,2588.0,8149461.0,5593269.0,7684822.0,8617436.0,4370707.0,1427782510.0,1391999835.0,1370623230.0,1189190377.0,1813134099.0,7658501.0,7025924.0,12274431.0,8787513.0,5072888.0,1280749814.0,1247014643.0,1150392790.0,1035137179.0,1564262635.0,3347.0,4470.0,3418.0,13283.0,1957.0,2362889.0,1914437.0,1666160.0,1608071.0,2134373.0,4715651.0,3313124.0,5414245.0,6410174.0,3605690.0,83626036.0,80165112.0,154206144.0,81242900.0,90897255.0,1022.0,706.0,1408.0,1004.0,918.0,0.0,0.0,0.0,0.0,0.0,99442561.0,99478391.0,99423799.0,99069996.0,99519115.0
21,4936.1585001366,2914.1339158594,317.053,3673821541.0,3935082685.0,3158079428.0,3262416974.0,3332845798.0,769876017.0,771790925.0,595764004.0,629590098.0,658148096.0,4483424.0,3636917.0,3266550.0,3743535.0,4206530.0,4121725.0,3544252.0,3057938.0,3815762.0,4653821.0,3524.0,2845.0,3231.0,8313.0,1933.0,6650114.0,5343264.0,6277914.0,7008503.0,4370897.0,1357502969.0,1392604609.0,1193481030.0,1185866238.0,1192596749.0,7602440.0,6144948.0,11363234.0,9413998.0,4605622.0,1089852468.0,1182519422.0,971693391.0,990545994.0,1016327214.0,2290.0,1765.0,2348.0,6341.0,1197.0,1794888.0,1686405.0,2205257.0,2242203.0,1972423.0,5535307.0,4184753.0,5593250.0,6840398.0,2503067.0,78542105.0,77949706.0,149031852.0,74888372.0,66371623.0,1111.0,572.0,1202.0,1124.0,631.0,0.0,0.0,0.0,0.0,0.0,99449787.0,99477202.0,99434721.0,98787263.0,99395054.0
22,4886.6289846594,2930.611897861,42.515,3239084433.0,3778974519.0,3221722995.0,3395324940.0,3319319480.0,633037495.0,745879825.0,660062984.0,682424992.0,635462480.0,3072738.0,3534611.0,2573809.0,3327863.0,4185964.0,3223453.0,3917371.0,2693003.0,3090367.0,4278499.0,3809.0,2596.0,3162.0,10548.0,1418.0,7328981.0,5397214.0,7929570.0,8892248.0,4268556.0,1191373850.0,1390154643.0,1190881714.0,1184789794.0,1191255808.0,7429410.0,5356811.0,13352904.0,8647535.0,4656450.0,1042108797.0,1178532582.0,989508979.0,1018156465.0,966701233.0,3474.0,2062.0,3688.0,7387.0,1194.0,2120132.0,2021460.0,2141239.0,1847269.0,1625699.0,4090587.0,3532725.0,4913998.0,4812025.0,2522287.0,69939489.0,78559242.0,130967130.0,74699895.0,69655563.0,1886.0,1766.0,2199.0,2568.0,1542.0,0.0,0.0,0.0,0.0,0.0,99300669.0,99301412.0,99281856.0,97978574.0,99293292.0
23,4885.4733986158,2851.5333242611,15000.0,3194348644.0,3887028901.0,3540656541.0,3254263543.0,3068703240.0,613695514.0,740962618.0,703008923.0,652118723.0,617668326.0,2787107.0,3811271.0,2754352.0,3375361.0,4083248.0,3102310.0,3694014.0,2770091.0,3534560.0,4185115.0,3019.0,2784.0,3156.0,8257.0,1204.0,7247391.0,5765653.0,6476919.0,7142631.0,3830440.0,1191837461.0,1390662256.0,1326090544.0,1184872645.0,1181256880.0,7296498.0,6083857.0,12470348.0,9430344.0,4670458.0,979803329.0,1177845466.0,1049869983.0,976243662.0,962660850.0,2208.0,2873.0,4238.0,8802.0,957.0,2110599.0,1537663.0,1830664.0,1614355.0,2029143.0,4838132.0,4016165.0,5127486.0,6759411.0,2753879.0,69296222.0,80127505.0,143347187.0,73857923.0,63538107.0,1862.0,1761.0,2593.0,1986.0,1477.0,0.0,0.0,0.0,0.0,0.0,99260261.0,99288067.0,99374583.0,98745963.0,98442847.0
24,4866.3694673035,2919.635594861,15000.0,2938683106.0,3280764135.0,3627861798.0,3225430361.0,3540778241.0,634349051.0,687634981.0,703971278.0,631201584.0,698288122.0,4023741.0,3265668.0,3332940.0,4797633.0,4024452.0,3810803.0,3111735.0,3349501.0,4575457.0,4287924.0,3135.0,3775.0,4589.0,11668.0,1520.0,6972062.0,5729412.0,7812568.0,8629249.0,4683603.0,1191806239.0,1280121202.0,1390689393.0,1183407177.0,1258043832.0,8359911.0,6241624.0,13642675.0,9350544.0,4284712.0,951123348.0,1063834999.0,1180681543.0,1056531761.0,1052397407.0,2515.0,3278.0,3453.0,11281.0,1393.0,2331640.0,1885802.0,1521043.0,2070343.0,1242854.0,5399713.0,4163373.0,5516013.0,6358527.0,2244519.0,74160626.0,71140748.0,147103919.0,74710669.0,73416971.0,1531.0,1687.0,2351.0,1773.0,1311.0,0.0,0.0,0.0,0.0,0.0,98663519.0,99303460.0,99352696.0,98620370.0,99408877.0
25,4894.4880393585,2921.409916525,275.245,3457706730.0,3366807497.0,3489104268.0,3565258578.0,3565139185.0,701852258.0,707543460.0,627346196.0,657391838.0,723321505.0,4045019.0,2894321.0,3350525.0,3877494.0,4099309.0,3943287.0,2943725.0,3544715.0,3642606.0,4023924.0,3640.0,3544.0,4247.0,12032.0,1316.0,7034348.0,7477412.0,7724252.0,8721211.0,4770985.0,1193177799.0,1193158327.0,1193489478.0,1191382801.0,1293329803.0,7179070.0,6288042.0,11688961.0,9165743.0,5569549.0,1065066060.0,1097180217.0,1026055016.0,1032151010.0,1173960839.0,3488.0,2719.0,3598.0,7833.0,2515.0,2517744.0,2031485.0,2675435.0,2448750.0,2074164.0,3937939.0,3317295.0,5946732.0,8063305.0,2740850.0,74904133.0,74320394.0,137781937.0,78360719.0,73794253.0,832.0,757.0,1033.0,990.0,771.0,0.0,0.0,0.0,0.0,0.0,99417327.0,99416397.0,99457300.0,99275177.0,99471920.0
